subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
5,54500,"[3, 2, 5, 7, 6]",2966,1752,786343,1533876
1,5000,[3],747,747,278631,278631
2,15000,"[3, 2]",1513,1254,538215,785631
3,25000,"[3, 2, 5]",2077,1418,636409,1004653
4,36500,"[3, 2, 5, 7]",2463,1553,691201,1205128
4,43000,"[3, 2, 5, 4]",2818,1665,826872,1385280
5,54500,"[3, 2, 5, 7, 4]",3204,1756,873535,1540890
5,286500,"[3, 2, 5, 7, 1]",3251,1820,918142,1655290
4,106000,"[3, 2, 5, 0]",3352,2069,1328225,2139346
5,293000,"[3, 2, 5, 4, 1]",3606,1876,1024104,1758750
5,124000,"[3, 2, 5, 4, 0]",4093,2173,1461894,2359878
5,117500,"[3, 2, 5, 7, 0]",3738,2129,1365421,2265256
5,61000,"[3, 2, 5, 4, 6]",3321,1856,920472,1721440
6,72500,"[3, 2, 5, 7, 4, 6]",3707,1935,965526,1871145
6,135500,"[3, 2, 5, 7, 6, 0]",4241,2272,1448701,2579856
6,135500,"[3, 2, 5, 7, 4, 0]",4479,2216,1494087,2454220
5,293000,"[3, 2, 5, 6, 1]",3368,1922,963726,1846081
5,356000,"[3, 2, 5, 0, 1]",4140,2199,1486449,2416701
6,304500,"[3, 2, 5, 7, 4, 1]",3992,1942,1065560,1884711
6,374000,"[3, 2, 5, 4, 0, 1]",4881,2263,1595731,2559453
6,304500,"[3, 2, 5, 7, 6, 1]",3754,2002,1009962,2003001
6,367500,"[3, 2, 5, 7, 0, 1]",4526,2243,1519432,2514403
6,311000,"[3, 2, 5, 4, 6, 1]",4109,2047,1114590,2094081
6,142000,"[3, 2, 5, 4, 6, 0]",4596,2313,1544007,2673828
7,322500,"[3, 2, 5, 7, 4, 6, 1]",4495,2108,1154648,2220778
7,385500,"[3, 2, 5, 7, 6, 0, 1]",5029,2383,1600596,2838153
7,153500,"[3, 2, 5, 7, 4, 6, 0]",4982,2351,1575067,2762425
7,385500,"[3, 2, 5, 7, 4, 0, 1]",5267,2294,1624542,2630071
6,374000,"[3, 2, 5, 6, 0, 1]",4643,2343,1568706,2743653
7,392000,"[3, 2, 5, 4, 6, 0, 1]",5384,2396,1675809,2869210
8,403500,"[3, 2, 5, 7, 4, 6, 0, 1]",5770,2426,1703666,2941525
4,43000,"[3, 2, 5, 6]",2580,1638,733345,1340703
4,275000,"[3, 2, 5, 1]",2865,1730,870350,1495585
3,26500,"[3, 2, 7]",1899,1413,594933,997578
5,124000,"[3, 2, 5, 6, 0]",3855,2222,1412803,2467531
4,44500,"[3, 2, 7, 4]",2640,1652,785786,1363726
5,62500,"[3, 2, 7, 4, 6]",3143,1861,887115,1730730
3,33000,"[3, 2, 4]",2254,1548,737436,1197378
4,44500,"[3, 2, 7, 6]",2402,1651,700044,1362075
4,276500,"[3, 2, 7, 1]",2687,1712,829477,1464616
3,33000,"[3, 2, 6]",2016,1525,645480,1162050
4,107500,"[3, 2, 7, 0]",3174,2042,1285439,2083861
5,125500,"[3, 2, 7, 4, 0]",3915,2146,1420895,2301585
5,294500,"[3, 2, 7, 4, 1]",3428,1849,983778,1708476
4,51000,"[3, 2, 4, 6]",2757,1778,840715,1579753
5,125500,"[3, 2, 7, 6, 0]",3677,2209,1377044,2438736
6,312500,"[3, 2, 7, 4, 6, 1]",3931,2041,1081723,2081820
6,143500,"[3, 2, 7, 4, 6, 0]",4418,2301,1509691,2646150
4,114000,"[3, 2, 4, 0]",3529,2098,1387508,2199753
4,283000,"[3, 2, 4, 1]",3042,1772,940760,1569106
3,96000,"[3, 2, 0]",2788,1971,1246845,1941435
2,15000,"[3, 5]",1311,1003,390119,502503
4,114000,"[3, 2, 6, 0]",3291,2152,1340000,2314476
5,294500,"[3, 2, 7, 6, 1]",3190,1924,930736,1849926
5,357500,"[3, 2, 7, 0, 1]",3962,2170,1444590,2353365
5,132000,"[3, 2, 4, 6, 0]",4032,2260,1477670,2552670
6,375500,"[3, 2, 7, 4, 0, 1]",4703,2230,1555283,2485335
3,265000,"[3, 2, 1]",2301,1605,779905,1287210
7,393500,"[3, 2, 7, 4, 6, 0, 1]",5206,2381,1641900,2833390
4,283000,"[3, 2, 6, 1]",2804,1837,883073,1686366
6,375500,"[3, 2, 7, 6, 0, 1]",4465,2332,1533713,2717946
5,301000,"[3, 2, 4, 6, 1]",3545,1977,1040437,1953276
4,346000,"[3, 2, 0, 1]",3576,2117,1410322,2239786
5,364000,"[3, 2, 4, 0, 1]",4317,2195,1525376,2407915
5,364000,"[3, 2, 6, 0, 1]",4079,2286,1500783,2611755
