subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,8000,[3],95,95,4465,4465
2,17000,"[3, 2]",207,124,7278,7626
3,55250,"[3, 2, 4]",300,129,7782,8256
4,103250,"[3, 2, 4, 0]",438,174,13027,15051
3,65000,"[3, 2, 0]",345,170,12600,14365
5,151250,"[3, 2, 4, 0, 1]",551,185,14315,17020
4,103250,"[3, 2, 4, 1]",413,142,9252,10011
2,47250,"[2, 4]",205,126,7413,7875
4,113000,"[3, 2, 0, 1]",458,182,14010,16471
3,65000,"[3, 2, 1]",320,138,8872,9453
2,46250,"[3, 4]",188,106,5422,5565
4,143250,"[2, 4, 0, 1]",456,184,14177,16836
1,38250,[4],93,93,4278,4278
3,105000,"[2, 0, 1]",363,181,13851,16290
4,142250,"[3, 4, 0, 1]",439,174,13040,15051
2,56000,"[3, 0]",233,152,10678,11476
1,9000,[2],112,112,6216,6216
1,48000,[0],138,138,9453,9453
3,104000,"[3, 0, 1]",346,170,12649,14365
3,94250,"[3, 4, 0]",326,161,11488,12880
3,94250,"[3, 4, 1]",301,127,7606,8001
2,56000,"[3, 1]",208,122,7138,7381
2,57000,"[2, 0]",250,163,11928,13203
3,95250,"[2, 4, 1]",318,140,9016,9730
3,95250,"[2, 4, 0]",343,173,12835,14878
2,86250,"[4, 0]",231,156,10956,12090
3,134250,"[4, 0, 1]",344,172,12796,14706
2,86250,"[4, 1]",206,121,7036,7260
2,57000,"[2, 1]",225,135,8539,9045
2,96000,"[0, 1]",251,168,12378,14028
1,48000,[1],113,113,6328,6328
