subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
8,1191458,"[10, 12, 11, 4, 1, 7, 6, 5]",2347,963,341918,463203
8,1483395,"[10, 12, 11, 4, 1, 9, 8, 5]",2220,958,334545,458403
8,993037,"[10, 12, 11, 4, 1, 7, 9, 0]",2582,973,394137,472878
8,741958,"[10, 12, 11, 4, 1, 7, 6, 9]",2168,954,321398,454581
7,782537,"[10, 12, 11, 4, 1, 7, 0]",2388,964,388270,464166
8,1248395,"[10, 12, 11, 4, 1, 7, 9, 5]",2228,960,331100,460320
9,1343037,"[10, 12, 11, 4, 1, 7, 9, 8, 0]",2781,976,399384,475800
9,1091958,"[10, 12, 11, 4, 1, 7, 6, 9, 8]",2367,957,329659,457446
9,1596100,"[10, 12, 11, 4, 1, 7, 6, 0, 5]",3074,983,414481,482653
1,6000,[10],160,160,12720,12720
9,1401958,"[10, 12, 11, 4, 1, 7, 6, 9, 5]",2541,970,349125,469965
9,1598395,"[10, 12, 11, 4, 1, 7, 9, 8, 5]",2427,965,338748,465130
8,1426458,"[10, 12, 11, 4, 1, 6, 8, 5]",2339,958,344512,458403
9,1636958,"[10, 12, 11, 4, 1, 6, 9, 8, 5]",2533,965,351828,465130
7,1037895,"[10, 12, 11, 4, 1, 7, 5]",2034,951,323616,451725
8,1031600,"[10, 12, 11, 4, 1, 6, 9, 0]",2688,965,394227,465130
5,262895,"[10, 12, 11, 4, 1]",1454,876,278885,383250
9,1286100,"[10, 12, 11, 4, 1, 7, 6, 8, 0]",2900,972,401694,471906
7,766458,"[10, 12, 11, 4, 1, 6, 8]",1966,919,307863,421821
8,1442537,"[10, 12, 11, 4, 1, 7, 0, 5]",2761,979,406510,478731
7,531458,"[10, 12, 11, 4, 1, 7, 6]",1974,942,311720,443211
9,1146600,"[10, 12, 11, 4, 1, 7, 6, 9, 0]",2895,977,402462,476776
3,73100,"[10, 12, 11]",399,355,26539,62835
8,1132537,"[10, 12, 11, 4, 1, 7, 8, 0]",2587,969,393744,468996
7,588395,"[10, 12, 11, 4, 1, 7, 9]",1855,937,302297,438516
9,1381600,"[10, 12, 11, 4, 1, 6, 9, 8, 0]",2887,970,399376,469965
8,881458,"[10, 12, 11, 4, 1, 7, 6, 8]",2173,946,320270,446985
8,976958,"[10, 12, 11, 4, 1, 6, 9, 8]",2160,941,318419,442270
6,377895,"[10, 12, 11, 4, 1, 7]",1661,921,292309,423660
7,727895,"[10, 12, 11, 4, 1, 7, 8]",1860,930,301822,431985
9,1653037,"[10, 12, 11, 4, 1, 7, 9, 0, 5]",2955,984,410756,483636
0,0,[],0,0,0,0
8,1387895,"[10, 12, 11, 4, 1, 7, 8, 5]",2233,957,331507,457446
10,1496600,"[10, 12, 11, 4, 1, 7, 6, 9, 8, 0]",3094,979,407138,478731
4,164895,"[10, 12, 11, 4]",780,610,95589,185745
8,936100,"[10, 12, 11, 4, 1, 7, 6, 0]",2701,969,396803,468996
8,938395,"[10, 12, 11, 4, 1, 7, 9, 8]",2054,943,311508,444153
2,23100,"[10, 12]",276,260,19270,33670
8,1286958,"[10, 12, 11, 4, 1, 6, 9, 5]",2334,963,344895,463203
7,821100,"[10, 12, 11, 4, 1, 6, 0]",2494,953,387669,453628
8,1171100,"[10, 12, 11, 4, 1, 6, 8, 0]",2693,960,393076,460320
9,1691600,"[10, 12, 11, 4, 1, 6, 9, 0, 5]",3061,982,415405,481671
6,473395,"[10, 12, 11, 4, 1, 9]",1648,908,290110,411778
7,1076458,"[10, 12, 11, 4, 1, 6, 5]",2140,956,337323,456490
8,1481100,"[10, 12, 11, 4, 1, 6, 0, 5]",2867,977,411035,476776
7,823395,"[10, 12, 11, 4, 1, 9, 8]",1847,923,299973,425503
6,612895,"[10, 12, 11, 4, 1, 8]",1653,899,289103,403651
8,1228037,"[10, 12, 11, 4, 1, 9, 8, 0]",2574,966,391396,466095
