subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
2,103830,"[10, 5]",633,600,121380,179700
5,471745,"[10, 5, 4, 1, 8]",2469,1716,682051,1471470
1,45530,[10],168,168,14028,14028
3,169830,"[10, 5, 4]",1226,1053,291228,553878
4,264685,"[10, 5, 4, 1]",2066,1518,609604,1151403
5,361685,"[10, 5, 4, 1, 2]",2728,1715,781856,1469755
6,532685,"[10, 5, 4, 1, 2, 9]",2927,1767,797072,1560261
5,421185,"[10, 5, 4, 1, 7]",2499,1682,688357,1413721
6,598185,"[10, 5, 4, 1, 2, 6]",3185,1871,865440,1749385
5,428685,"[10, 5, 4, 1, 0]",3026,1836,965606,1684530
6,568745,"[10, 5, 4, 1, 2, 8]",3131,1827,840945,1668051
6,518185,"[10, 5, 4, 1, 2, 7]",3161,1836,855545,1684530
6,592185,"[10, 5, 4, 1, 7, 9]",2698,1719,703336,1476621
6,585185,"[10, 5, 4, 1, 7, 0]",3459,1930,1036693,1861485
5,435685,"[10, 5, 4, 1, 9]",2265,1589,626041,1261666
6,525685,"[10, 5, 4, 1, 2, 0]",3688,1951,1126193,1902225
5,570330,"[10, 5, 4, 0, 6]",2643,1783,795889,1588653
4,266830,"[10, 5, 4, 2]",1888,1386,482637,959805
5,473890,"[10, 5, 4, 2, 8]",2291,1528,544146,1166628
4,326330,"[10, 5, 4, 7]",1659,1313,377348,861328
5,501185,"[10, 5, 4, 1, 6]",2523,1718,696214,1474903
5,423330,"[10, 5, 4, 2, 7]",2321,1573,563258,1236378
5,437830,"[10, 5, 4, 2, 9]",2087,1478,499945,1091503
5,503330,"[10, 5, 4, 2, 6]",2345,1647,579597,1355481
5,497330,"[10, 5, 4, 7, 9]",1858,1397,394489,975106
5,430830,"[10, 5, 4, 2, 0]",2848,1849,895865,1708476
5,533390,"[10, 5, 4, 7, 8]",2062,1492,449666,1112286
5,490330,"[10, 5, 4, 7, 0]",2619,1790,794634,1601155
5,562830,"[10, 5, 4, 7, 6]",2116,1603,476346,1284003
5,504830,"[10, 5, 4, 0, 9]",2385,1715,733962,1469755
6,594330,"[10, 5, 4, 2, 7, 9]",2520,1628,579093,1324378
6,587330,"[10, 5, 4, 2, 7, 0]",3281,1943,968429,1886653
5,540890,"[10, 5, 4, 0, 8]",2589,1782,786163,1586871
5,547890,"[10, 5, 4, 9, 8]",1828,1394,384324,970921
4,333830,"[10, 5, 4, 0]",2186,1629,716586,1326006
4,376890,"[10, 5, 4, 8]",1629,1298,366231,841753
3,198685,"[10, 5, 1]",1473,1250,461911,780625
4,340830,"[10, 5, 4, 9]",1425,1178,309848,693253
5,577330,"[10, 5, 4, 9, 6]",1882,1487,409856,1104841
4,406330,"[10, 5, 4, 6]",1683,1381,391467,952890
4,295685,"[10, 5, 1, 2]",2135,1544,647145,1191196
4,355185,"[10, 5, 1, 7]",1906,1450,541814,1050525
5,452185,"[10, 5, 1, 2, 7]",2568,1692,721948,1430586
5,466685,"[10, 5, 1, 2, 9]",2334,1611,662819,1296855
5,502745,"[10, 5, 1, 2, 8]",2538,1687,709393,1422141
5,459685,"[10, 5, 1, 2, 0]",3095,1889,1012504,1783216
5,591685,"[10, 5, 1, 7, 6]",2363,1654,629547,1367031
5,532185,"[10, 5, 1, 2, 6]",2592,1729,733033,1493856
3,200830,"[10, 5, 2]",1295,1060,326206,561270
4,362685,"[10, 5, 1, 0]",2433,1703,839260,1449253
5,519185,"[10, 5, 1, 7, 0]",2866,1826,911476,1666225
5,526185,"[10, 5, 1, 7, 9]",2105,1504,557260,1130256
