subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
4,174000,"[8, 5, 4, 6]",1068,771,169530,296835
1,19000,[8],78,78,3003,3003
2,49000,"[8, 5]",440,404,67714,81406
3,84000,"[8, 5, 4]",889,686,156403,234955
3,94000,"[8, 5, 7]",560,507,74766,128271
2,54000,"[8, 4]",527,501,103254,125250
4,324000,"[8, 7, 6, 0]",1394,1173,534398,687378
2,64000,"[8, 7]",198,193,10133,18528
4,184000,"[8, 5, 7, 6]",739,618,89432,190653
4,264000,"[8, 5, 7, 0]",1577,1222,561240,746031
3,144000,"[8, 4, 6]",706,611,117303,186355
3,99000,"[8, 4, 7]",647,583,109790,169653
4,129000,"[8, 5, 4, 7]",1009,761,162871,289180
4,254000,"[8, 5, 4, 0]",1906,1253,605898,784378
4,454000,"[8, 5, 4, 1]",1627,1013,369971,512578
3,424000,"[8, 4, 1]",1265,943,336767,444153
3,419000,"[8, 5, 1]",1178,897,314187,401856
3,219000,"[8, 5, 0]",1457,1160,555532,672220
4,464000,"[8, 5, 7, 1]",1298,960,320045,460320
5,219000,"[8, 5, 4, 7, 6]",1188,837,175873,349866
3,224000,"[8, 4, 0]",1544,1192,575811,709836
5,354000,"[8, 5, 7, 6, 0]",1756,1268,570673,803278
4,469000,"[8, 4, 7, 1]",1385,997,342271,496506
5,299000,"[8, 5, 4, 7, 0]",2026,1300,611186,844350
4,309000,"[8, 5, 6, 0]",1636,1212,565055,733866
4,189000,"[8, 4, 7, 6]",826,682,123713,232221
4,269000,"[8, 4, 7, 0]",1664,1242,581145,770661
4,314000,"[8, 4, 6, 0]",1723,1239,584983,766941
5,344000,"[8, 5, 4, 6, 0]",2085,1291,614460,832695
6,389000,"[8, 5, 4, 7, 6, 0]",2205,1334,619665,889111
5,359000,"[8, 4, 7, 6, 0]",1843,1284,590233,823686
3,234000,"[8, 7, 0]",1215,1113,524269,618828
2,189000,"[8, 0]",1095,1047,518511,547581
3,139000,"[8, 5, 6]",619,529,82515,139656
2,109000,"[8, 6]",257,246,18879,30135
1,30000,[5],362,362,65341,65341
3,154000,"[8, 7, 6]",377,345,25873,59340
3,434000,"[8, 7, 1]",936,849,280269,359976
3,479000,"[8, 6, 1]",995,843,283718,354903
2,389000,"[8, 1]",816,781,274361,304590
3,279000,"[8, 6, 0]",1274,1114,528731,619941
2,65000,"[5, 4]",811,658,154289,216153
4,200000,"[5, 4, 7, 6]",1110,814,173814,330891
4,280000,"[5, 4, 7, 0]",1948,1288,609836,828828
1,35000,[4],449,449,100576,100576
2,75000,"[5, 7]",482,469,72403,109746
3,110000,"[5, 4, 7]",931,735,160766,269745
3,155000,"[5, 4, 6]",990,747,167462,278631
4,480000,"[5, 4, 7, 1]",1669,1048,373733,548628
3,235000,"[5, 4, 0]",1828,1241,604544,769420
3,165000,"[5, 7, 6]",661,586,87118,171405
2,80000,"[4, 7]",569,534,107121,142311
2,400000,"[5, 1]",1100,876,312318,383250
3,435000,"[5, 4, 1]",1549,996,368266,495510
2,120000,"[5, 6]",541,494,80191,121771
2,200000,"[5, 0]",1379,1142,554011,651511
4,325000,"[5, 4, 6, 0]",2007,1279,613138,817281
5,370000,"[5, 4, 7, 6, 0]",2127,1322,618347,873181
4,335000,"[5, 7, 6, 0]",1678,1251,569190,781875
3,445000,"[5, 7, 1]",1220,941,318183,442270
3,245000,"[5, 7, 0]",1499,1204,559723,724206
3,490000,"[5, 6, 1]",1279,922,321019,424581
3,290000,"[5, 6, 0]",1558,1195,563568,713415
3,170000,"[4, 7, 6]",748,640,121096,204480
2,125000,"[4, 6]",628,567,114677,160461
3,450000,"[4, 7, 1]",1307,966,340089,466095
4,340000,"[4, 7, 6, 0]",1765,1269,588605,804546
3,250000,"[4, 7, 0]",1586,1223,579479,747253
1,370000,[1],738,738,271953,271953
1,493000,[3],713,713,253828,253828
1,493000,[2],728,728,264628,264628
2,215000,"[7, 0]",1137,1084,522398,586986
1,45000,[7],120,120,7140,7140
2,415000,"[7, 1]",858,808,277868,326028
2,205000,"[4, 0]",1466,1172,574141,686206
3,295000,"[4, 6, 0]",1645,1223,583351,747253
1,90000,[6],179,179,15931,15931
2,405000,"[4, 1]",1187,911,334579,414505
3,305000,"[7, 6, 0]",1316,1149,532567,659526
2,135000,"[7, 6]",299,282,22935,39621
1,170000,[0],1017,1017,516636,516636
2,460000,"[6, 1]",917,802,281329,321201
2,260000,"[6, 0]",1196,1089,526896,592416
