subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
10,454900,"[11, 6, 7, 10, 8, 12, 4, 3, 5, 0]",2637,1302,365917,846951
2,16000,"[11, 6]",388,356,49046,63190
1,6000,[11],84,84,3486,3486
8,154900,"[11, 6, 7, 10, 8, 12, 4, 3]",1815,978,224093,477753
4,41000,"[11, 6, 7, 10]",792,634,94979,200661
9,318900,"[11, 6, 7, 10, 8, 12, 4, 9, 5]",1902,1064,221573,565516
6,77900,"[11, 6, 7, 10, 8, 12]",1037,725,106793,262450
3,26000,"[11, 6, 7]",678,582,89565,169071
7,114900,"[11, 6, 7, 10, 8, 12, 4]",1393,853,157004,363378
7,117900,"[11, 6, 7, 10, 8, 12, 3]",1459,896,181451,400960
10,398900,"[11, 6, 7, 10, 8, 12, 4, 3, 9, 0]",2446,1265,333779,799480
5,58000,"[11, 6, 7, 10, 8]",956,683,103850,232903
0,0,[],0,0,0,0
8,244900,"[11, 6, 7, 10, 8, 12, 4, 5]",1743,1035,213169,535095
8,188900,"[11, 6, 7, 10, 8, 12, 4, 9]",1552,933,168241,434778
9,228900,"[11, 6, 7, 10, 8, 12, 4, 3, 9]",1974,1035,234427,535095
8,191900,"[11, 6, 7, 10, 8, 12, 3, 9]",1618,956,191966,456490
10,358900,"[11, 6, 7, 10, 8, 12, 4, 3, 9, 5]",2324,1140,284262,649230
8,284900,"[11, 6, 7, 10, 8, 12, 4, 0]",1865,1132,260751,640146
9,284900,"[11, 6, 7, 10, 8, 12, 4, 3, 5]",2165,1116,276468,622170
9,358900,"[11, 6, 7, 10, 8, 12, 4, 9, 0]",2024,1188,271048,705078
11,528900,"[11, 6, 7, 10, 8, 12, 4, 3, 9, 5, 0]",2796,1315,373019,863955
9,414900,"[11, 6, 7, 10, 8, 12, 4, 5, 0]",2215,1238,305806,765703
9,321900,"[11, 6, 7, 10, 8, 12, 3, 9, 5]",1968,1064,242110,565516
8,247900,"[11, 6, 7, 10, 8, 12, 3, 5]",1809,1037,234143,537166
10,488900,"[11, 6, 7, 10, 8, 12, 4, 9, 5, 0]",2374,1254,313488,785631
8,287900,"[11, 6, 7, 10, 8, 12, 3, 0]",1931,1154,282336,665281
7,151900,"[11, 6, 7, 10, 8, 12, 9]",1196,812,118243,329266
9,361900,"[11, 6, 7, 10, 8, 12, 3, 9, 0]",2090,1192,291938,709836
8,321900,"[11, 6, 7, 10, 8, 12, 9, 0]",1668,1082,221895,584821
10,491900,"[11, 6, 7, 10, 8, 12, 3, 9, 5, 0]",2440,1245,331477,774390
9,417900,"[11, 6, 7, 10, 8, 12, 3, 5, 0]",2281,1231,324208,757065
7,207900,"[11, 6, 7, 10, 8, 12, 5]",1387,919,163350,421821
9,451900,"[11, 6, 7, 10, 8, 12, 9, 5, 0]",2018,1156,264698,667590
7,135000,"[11, 6, 7, 10, 8, 4, 3]",1734,953,221513,453628
6,95000,"[11, 6, 7, 10, 8, 4]",1312,819,154199,334971
8,377900,"[11, 6, 7, 10, 8, 12, 5, 0]",1859,1137,256818,645816
9,324900,"[11, 6, 7, 10, 8, 12, 4, 3, 0]",2287,1228,324352,753378
7,247900,"[11, 6, 7, 10, 8, 12, 0]",1509,1022,211391,521731
8,265000,"[11, 6, 7, 10, 8, 4, 3, 5]",2084,1102,274103,606651
8,281900,"[11, 6, 7, 10, 8, 12, 9, 5]",1546,954,171958,454581
8,209000,"[11, 6, 7, 10, 8, 4, 3, 9]",1893,1014,231917,513591
7,169000,"[11, 6, 7, 10, 8, 4, 9]",1471,904,165507,408156
8,299000,"[11, 6, 7, 10, 8, 4, 9, 5]",1821,1045,219043,545490
9,339000,"[11, 6, 7, 10, 8, 4, 3, 9, 5]",2243,1126,281946,633375
9,379000,"[11, 6, 7, 10, 8, 4, 3, 9, 0]",2365,1250,331366,780625
7,225000,"[11, 6, 7, 10, 8, 4, 5]",1662,1016,210589,515620
9,469000,"[11, 6, 7, 10, 8, 4, 9, 5, 0]",2293,1237,311025,764466
6,98000,"[11, 6, 7, 10, 8, 3]",1378,867,178748,375411
8,305000,"[11, 6, 7, 10, 8, 4, 3, 0]",2206,1211,321872,732655
8,339000,"[11, 6, 7, 10, 8, 4, 9, 0]",1943,1167,268414,680361
9,435000,"[11, 6, 7, 10, 8, 4, 3, 5, 0]",2556,1290,363617,831405
10,509000,"[11, 6, 7, 10, 8, 4, 3, 9, 5, 0]",2715,1303,370768,848253
7,265000,"[11, 6, 7, 10, 8, 4, 0]",1784,1108,258049,613278
7,172000,"[11, 6, 7, 10, 8, 3, 9]",1537,932,189334,433846
8,395000,"[11, 6, 7, 10, 8, 4, 5, 0]",2134,1221,303293,744810
8,342000,"[11, 6, 7, 10, 8, 3, 9, 0]",2009,1174,289403,688551
8,302000,"[11, 6, 7, 10, 8, 3, 9, 5]",1887,1047,239672,547581
7,268000,"[11, 6, 7, 10, 8, 3, 0]",1850,1133,279733,641278
6,132000,"[11, 6, 7, 10, 8, 9]",1115,776,115372,300700
9,472000,"[11, 6, 7, 10, 8, 3, 9, 5, 0]",2359,1230,329104,755835
8,398000,"[11, 6, 7, 10, 8, 3, 5, 0]",2200,1216,321785,738720
7,228000,"[11, 6, 7, 10, 8, 3, 5]",1728,1020,231655,519690
6,228000,"[11, 6, 7, 10, 8, 0]",1428,990,208551,489555
7,302000,"[11, 6, 7, 10, 8, 9, 0]",1587,1054,219124,554931
6,188000,"[11, 6, 7, 10, 8, 5]",1306,893,160632,398278
6,97900,"[11, 6, 7, 10, 12, 4]",1229,816,149084,332520
5,60900,"[11, 6, 7, 10, 12]",873,679,97966,230181
8,432000,"[11, 6, 7, 10, 8, 9, 5, 0]",1937,1132,262098,640146
7,358000,"[11, 6, 7, 10, 8, 5, 0]",1778,1113,254167,618828
7,137900,"[11, 6, 7, 10, 12, 4, 3]",1651,947,216744,447931
7,262000,"[11, 6, 7, 10, 8, 9, 5]",1465,928,169291,430128
8,211900,"[11, 6, 7, 10, 12, 4, 3, 9]",1810,1005,227131,504510
9,341900,"[11, 6, 7, 10, 12, 4, 3, 9, 5]",2160,1112,277100,617716
7,171900,"[11, 6, 7, 10, 12, 4, 9]",1388,897,160377,401856
6,100900,"[11, 6, 7, 10, 12, 3]",1295,858,173304,367653
9,381900,"[11, 6, 7, 10, 12, 4, 3, 9, 0]",2282,1237,326691,764466
8,267900,"[11, 6, 7, 10, 12, 4, 3, 5]",2001,1088,269258,591328
7,227900,"[11, 6, 7, 10, 12, 4, 5]",1579,1002,205397,501501
8,301900,"[11, 6, 7, 10, 12, 4, 9, 5]",1738,1031,213852,530965
8,307900,"[11, 6, 7, 10, 12, 4, 3, 0]",2123,1200,317216,719400
10,511900,"[11, 6, 7, 10, 12, 4, 3, 9, 5, 0]",2632,1289,366037,830116
8,341900,"[11, 6, 7, 10, 12, 4, 9, 0]",1860,1155,263410,666435
7,174900,"[11, 6, 7, 10, 12, 3, 9]",1454,920,183874,422740
7,267900,"[11, 6, 7, 10, 12, 4, 0]",1701,1099,253062,603351
9,437900,"[11, 6, 7, 10, 12, 4, 3, 5, 0]",2473,1276,358891,813450
9,471900,"[11, 6, 7, 10, 12, 4, 9, 5, 0]",2210,1224,305965,748476
8,397900,"[11, 6, 7, 10, 12, 4, 5, 0]",2051,1208,298236,729028
8,304900,"[11, 6, 7, 10, 12, 3, 9, 5]",1804,1030,234154,529935
6,134900,"[11, 6, 7, 10, 12, 9]",1032,768,109474,294528
7,230900,"[11, 6, 7, 10, 12, 3, 5]",1645,1003,226137,502503
7,304900,"[11, 6, 7, 10, 12, 9, 0]",1504,1041,213363,541320
8,344900,"[11, 6, 7, 10, 12, 3, 9, 0]",1926,1158,284065,669903
5,78000,"[11, 6, 7, 10, 4]",1148,780,146238,303810
7,270900,"[11, 6, 7, 10, 12, 3, 0]",1767,1120,274413,626640
8,400900,"[11, 6, 7, 10, 12, 3, 5, 0]",2117,1199,316397,718201
6,190900,"[11, 6, 7, 10, 12, 5]",1223,878,154673,385003
9,474900,"[11, 6, 7, 10, 12, 3, 9, 5, 0]",2276,1213,323712,735078
6,230900,"[11, 6, 7, 10, 12, 0]",1345,981,202806,480690
7,264900,"[11, 6, 7, 10, 12, 9, 5]",1382,913,163334,416328
7,360900,"[11, 6, 7, 10, 12, 5, 0]",1695,1099,248354,603351
8,434900,"[11, 6, 7, 10, 12, 9, 5, 0]",1854,1118,256283,624403
6,118000,"[11, 6, 7, 10, 4, 3]",1570,921,214129,423660
7,192000,"[11, 6, 7, 10, 4, 3, 9]",1729,983,224586,482653
8,322000,"[11, 6, 7, 10, 4, 3, 9, 5]",2079,1097,274749,601156
6,152000,"[11, 6, 7, 10, 4, 9]",1307,866,157602,374545
7,288000,"[11, 6, 7, 10, 4, 3, 0]",2042,1182,314701,697971
7,248000,"[11, 6, 7, 10, 4, 3, 5]",1920,1073,266858,575128
6,208000,"[11, 6, 7, 10, 4, 5]",1498,981,202776,480690
8,452000,"[11, 6, 7, 10, 4, 9, 5, 0]",2129,1206,303461,726615
9,492000,"[11, 6, 7, 10, 4, 3, 9, 5, 0]",2551,1276,363751,813450
7,282000,"[11, 6, 7, 10, 4, 9, 5]",1657,1010,211281,509545
5,81000,"[11, 6, 7, 10, 3]",1214,828,170563,342378
8,362000,"[11, 6, 7, 10, 4, 3, 9, 0]",2201,1221,324243,744810
7,322000,"[11, 6, 7, 10, 4, 9, 0]",1779,1133,260735,641278
8,418000,"[11, 6, 7, 10, 4, 3, 5, 0]",2392,1263,356556,796953
5,115000,"[11, 6, 7, 10, 9]",951,729,106559,265356
6,248000,"[11, 6, 7, 10, 4, 0]",1620,1074,250319,576201
6,155000,"[11, 6, 7, 10, 3, 9]",1373,895,181204,400065
5,171000,"[11, 6, 7, 10, 5]",1142,849,151911,359976
6,211000,"[11, 6, 7, 10, 3, 5]",1564,985,223611,484620
4,43000,"[11, 6, 7, 8]",842,637,98567,202566
5,211000,"[11, 6, 7, 10, 0]",1264,947,199922,447931
6,251000,"[11, 6, 7, 10, 3, 0]",1686,1098,271772,602253
6,245000,"[11, 6, 7, 10, 9, 5]",1301,884,160623,390286
7,285000,"[11, 6, 7, 10, 3, 9, 5]",1723,1012,231678,511566
7,325000,"[11, 6, 7, 10, 3, 9, 0]",1845,1139,281492,648091
6,285000,"[11, 6, 7, 10, 9, 0]",1423,1011,210548,510555
7,378000,"[11, 6, 7, 10, 4, 5, 0]",1970,1190,295682,707455
7,381000,"[11, 6, 7, 10, 3, 5, 0]",2036,1183,313936,699153
5,62900,"[11, 6, 7, 8, 12]",923,680,101528,230860
7,415000,"[11, 6, 7, 10, 9, 5, 0]",1773,1092,253639,595686
8,455000,"[11, 6, 7, 10, 3, 9, 5, 0]",2195,1197,321301,715806
6,341000,"[11, 6, 7, 10, 5, 0]",1614,1073,245659,575128
6,99900,"[11, 6, 7, 8, 12, 4]",1279,824,152375,339076
7,139900,"[11, 6, 7, 8, 12, 4, 3]",1701,957,220094,457446
8,213900,"[11, 6, 7, 8, 12, 4, 3, 9]",1860,1014,230436,513591
7,173900,"[11, 6, 7, 8, 12, 4, 9]",1438,905,163620,409060
6,102900,"[11, 6, 7, 8, 12, 3]",1345,868,176923,376278
7,229900,"[11, 6, 7, 8, 12, 4, 5]",1629,1012,208677,511566
8,269900,"[11, 6, 7, 8, 12, 4, 3, 5]",2051,1099,272597,603351
6,136900,"[11, 6, 7, 8, 12, 9]",1082,768,112986,294528
8,309900,"[11, 6, 7, 8, 12, 4, 3, 0]",2173,1212,320575,733866
8,303900,"[11, 6, 7, 8, 12, 4, 9, 5]",1788,1041,217088,541320
7,269900,"[11, 6, 7, 8, 12, 4, 0]",1751,1111,256386,616605
7,176900,"[11, 6, 7, 8, 12, 3, 9]",1504,928,187446,430128
5,80000,"[11, 6, 7, 8, 4]",1198,789,149552,310866
8,343900,"[11, 6, 7, 8, 12, 4, 9, 0]",1910,1168,266691,681528
9,439900,"[11, 6, 7, 8, 12, 4, 3, 5, 0]",2523,1289,362247,830116
9,343900,"[11, 6, 7, 8, 12, 4, 3, 9, 5]",2210,1123,280398,630003
8,399900,"[11, 6, 7, 8, 12, 4, 5, 0]",2101,1221,301554,744810
7,232900,"[11, 6, 7, 8, 12, 3, 5]",1695,1016,229753,515620
7,266900,"[11, 6, 7, 8, 12, 9, 5]",1432,919,166847,421821
6,232900,"[11, 6, 7, 8, 12, 0]",1395,988,206415,487578
9,473900,"[11, 6, 7, 8, 12, 4, 9, 5, 0]",2260,1237,309243,764466
6,192900,"[11, 6, 7, 8, 12, 5]",1273,884,158232,390286
7,272900,"[11, 6, 7, 8, 12, 3, 0]",1817,1132,278046,640146
8,306900,"[11, 6, 7, 8, 12, 3, 9, 5]",1854,1043,237727,543403
8,346900,"[11, 6, 7, 8, 12, 3, 9, 0]",1976,1170,287656,683865
