subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5995,[8],461,461,106030,106030
2,14029,"[8, 0]",1657,1535,813259,1177345
3,22979,"[8, 0, 4]",2232,1857,959782,1723296
4,32719,"[8, 0, 4, 2]",3024,2226,1227509,2476425
5,42719,"[8, 0, 4, 2, 1]",4075,2487,1642656,3091341
5,42719,"[8, 0, 4, 2, 3]",3609,2476,1373432,3064050
5,42719,"[8, 0, 4, 2, 5]",3564,2351,1327628,2762425
4,32979,"[8, 0, 4, 1]",3283,2227,1395100,2478651
6,52719,"[8, 0, 4, 2, 3, 9]",4022,2556,1439114,3265290
6,52719,"[8, 0, 4, 2, 1, 3]",4660,2686,1779659,3605955
6,52719,"[8, 0, 4, 2, 1, 7]",4544,2572,1718697,3306306
6,52719,"[8, 0, 4, 2, 1, 5]",4615,2562,1735876,3280641
5,42719,"[8, 0, 4, 2, 6]",3542,2333,1314995,2720278
6,52719,"[8, 0, 4, 2, 3, 7]",4078,2588,1460705,3347578
6,52719,"[8, 0, 4, 2, 1, 9]",4488,2567,1705500,3293461
6,52719,"[8, 0, 4, 2, 1, 6]",4593,2568,1724174,3296028
5,42719,"[8, 0, 4, 2, 7]",3493,2363,1316049,2790703
6,52719,"[8, 0, 4, 2, 3, 5]",4149,2568,1472419,3296028
5,42719,"[8, 0, 4, 2, 9]",3437,2348,1296937,2755378
6,52719,"[8, 0, 4, 2, 3, 6]",4127,2558,1459152,3270403
5,42979,"[8, 0, 4, 1, 3]",3868,2470,1538723,3049215
6,52719,"[8, 0, 4, 2, 5, 7]",4033,2462,1414750,3029491
6,52719,"[8, 0, 4, 2, 5, 6]",4082,2435,1413433,2963395
6,52719,"[8, 0, 4, 2, 5, 9]",3977,2437,1395210,2968266
6,52719,"[8, 0, 4, 2, 6, 7]",4011,2460,1402919,3024570
6,52719,"[8, 0, 4, 2, 6, 9]",3955,2427,1381560,2943951
6,52719,"[8, 0, 4, 2, 7, 9]",3906,2476,1385147,3064050
6,52979,"[8, 0, 4, 1, 3, 5]",4408,2637,1655385,3475566
5,42979,"[8, 0, 4, 1, 5]",3823,2422,1512854,2931831
6,52979,"[8, 0, 4, 1, 3, 6]",4386,2557,1621012,3267846
6,52979,"[8, 0, 4, 1, 3, 7]",4337,2570,1616379,3301165
6,52979,"[8, 0, 4, 1, 3, 9]",4281,2563,1601715,3283203
6,52979,"[8, 0, 4, 1, 5, 6]",4341,2517,1595261,3166386
6,52979,"[8, 0, 4, 1, 5, 7]",4292,2515,1590325,3161355
6,52979,"[8, 0, 4, 1, 5, 9]",4236,2520,1577727,3173940
5,42979,"[8, 0, 4, 1, 6]",3801,2345,1479188,2748340
4,32979,"[8, 0, 4, 3]",2817,2179,1112703,2372931
5,42979,"[8, 0, 4, 1, 7]",3752,2341,1473924,2738970
4,32979,"[8, 0, 4, 5]",2772,2116,1084526,2237670
5,42979,"[8, 0, 4, 1, 9]",3696,2359,1461796,2781261
6,52979,"[8, 0, 4, 1, 6, 7]",4270,2451,1557403,3002475
5,42979,"[8, 0, 4, 3, 5]",3357,2399,1236300,2876401
5,42979,"[8, 0, 4, 3, 6]",3335,2298,1200993,2639253
4,32979,"[8, 0, 4, 6]",2750,2010,1049874,2019045
6,52979,"[8, 0, 4, 1, 6, 9]",4214,2437,1542907,2968266
5,42979,"[8, 0, 4, 3, 7]",3286,2331,1202858,2715615
6,52979,"[8, 0, 4, 1, 7, 9]",4165,2458,1540257,3019653
5,42979,"[8, 0, 4, 3, 9]",3230,2323,1182459,2697003
5,42979,"[8, 0, 4, 5, 6]",3290,2243,1172934,2514403
5,42979,"[8, 0, 4, 5, 7]",3241,2260,1174481,2552670
5,42979,"[8, 0, 4, 5, 9]",3185,2268,1156205,2570778
6,52979,"[8, 0, 4, 3, 5, 7]",3826,2516,1324983,3163870
6,52979,"[8, 0, 4, 3, 5, 9]",3770,2503,1304176,3131253
6,52979,"[8, 0, 4, 3, 5, 6]",3875,2496,1322912,3113760
6,52979,"[8, 0, 4, 3, 7, 9]",3699,2461,1272254,3027030
6,52979,"[8, 0, 4, 3, 6, 7]",3804,2437,1290529,2968266
4,32979,"[8, 0, 4, 7]",2701,2038,1051210,2075703
6,52979,"[8, 0, 4, 3, 6, 9]",3748,2409,1267821,2900436
5,42979,"[8, 0, 4, 6, 9]",3163,2165,1120471,2342530
5,42979,"[8, 0, 4, 6, 7]",3219,2178,1140683,2370753
6,52979,"[8, 0, 4, 5, 6, 7]",3759,2378,1262276,2826253
6,52979,"[8, 0, 4, 5, 6, 9]",3703,2360,1241666,2783620
6,52979,"[8, 0, 4, 5, 7, 9]",3654,2395,1245794,2866815
6,52979,"[8, 0, 4, 6, 7, 9]",3632,2315,1210914,2678455
4,32979,"[8, 0, 4, 9]",2645,2056,1033362,2112540
5,42979,"[8, 0, 4, 7, 9]",3114,2219,1124424,2460871
3,23769,"[8, 0, 2]",2449,1978,1085776,1955253
4,33769,"[8, 0, 2, 1]",3500,2381,1534255,2833390
5,43769,"[8, 0, 2, 1, 3]",4085,2592,1672686,3357936
5,43769,"[8, 0, 2, 1, 5]",4040,2475,1628595,3061575
4,33769,"[8, 0, 2, 3]",3034,2258,1233280,2548153
6,53769,"[8, 0, 2, 1, 3, 5]",4625,2664,1765949,3547116
5,43769,"[8, 0, 2, 1, 6]",4018,2481,1617577,3076440
5,43769,"[8, 0, 2, 1, 7]",3969,2487,1613339,3091341
6,53769,"[8, 0, 2, 1, 3, 6]",4603,2667,1754242,3555111
5,43769,"[8, 0, 2, 1, 9]",3913,2478,1598759,3069003
6,53769,"[8, 0, 2, 1, 3, 9]",4498,2661,1733563,3539130
6,53769,"[8, 0, 2, 1, 3, 7]",4554,2684,1750602,3600586
6,53769,"[8, 0, 2, 1, 5, 7]",4509,2569,1706380,3298596
6,53769,"[8, 0, 2, 1, 5, 6]",4558,2546,1710203,3239785
5,43769,"[8, 0, 2, 3, 6]",3552,2370,1320892,2807265
4,33769,"[8, 0, 2, 5]",2989,2138,1187135,2284453
5,43769,"[8, 0, 2, 3, 5]",3574,2385,1333507,2842920
5,43769,"[8, 0, 2, 3, 7]",3503,2423,1324220,2934253
6,53769,"[8, 0, 2, 1, 6, 9]",4431,2550,1679218,3249975
6,53769,"[8, 0, 2, 1, 5, 9]",4453,2545,1691325,3237240
5,43769,"[8, 0, 2, 3, 9]",3447,2376,1300874,2821500
6,53769,"[8, 0, 2, 1, 6, 7]",4487,2580,1696054,3326910
6,53769,"[8, 0, 2, 1, 7, 9]",4382,2575,1677513,3314025
6,53769,"[8, 0, 2, 3, 5, 7]",4043,2524,1423029,3184026
6,53769,"[8, 0, 2, 3, 5, 6]",4092,2469,1419408,3046746
5,43769,"[8, 0, 2, 5, 6]",3507,2246,1274799,2521135
6,53769,"[8, 0, 2, 3, 6, 9]",3965,2467,1385672,3041811
6,53769,"[8, 0, 2, 3, 5, 9]",3987,2470,1399270,3049215
6,53769,"[8, 0, 2, 3, 6, 7]",4021,2523,1411215,3181503
6,53769,"[8, 0, 2, 3, 7, 9]",3916,2533,1391487,3206778
6,53769,"[8, 0, 2, 5, 6, 7]",3976,2404,1364982,2888406
5,43769,"[8, 0, 2, 5, 7]",3458,2304,1277929,2653056
6,53769,"[8, 0, 2, 5, 6, 9]",3920,2345,1341455,2748340
6,53769,"[8, 0, 2, 5, 7, 9]",3871,2415,1347085,2914905
5,43769,"[8, 0, 2, 5, 9]",3402,2260,1256624,2552670
3,24029,"[8, 0, 1]",2708,2077,1282344,2155926
4,33769,"[8, 0, 2, 6]",2967,2118,1175157,2241903
4,33769,"[8, 0, 2, 7]",2918,2172,1177989,2357706
4,33769,"[8, 0, 2, 9]",2862,2140,1157117,2288730
5,43769,"[8, 0, 2, 6, 7]",3436,2300,1266753,2643850
4,34029,"[8, 0, 1, 3]",3293,2341,1427431,2738970
5,43769,"[8, 0, 2, 6, 9]",3380,2248,1243629,2525628
4,34029,"[8, 0, 1, 5]",3248,2296,1401228,2634660
5,43769,"[8, 0, 2, 7, 9]",3331,2322,1248997,2694681
5,44029,"[8, 0, 1, 3, 5]",3833,2532,1545223,3204246
5,44029,"[8, 0, 1, 3, 6]",3811,2449,1511531,2997576
6,53769,"[8, 0, 2, 6, 7, 9]",3849,2418,1334892,2922153
4,34029,"[8, 0, 1, 6]",3226,2219,1368246,2460871
5,44029,"[8, 0, 1, 3, 7]",3762,2467,1508160,3041811
5,44029,"[8, 0, 1, 5, 6]",3766,2406,1485413,2893215
5,44029,"[8, 0, 1, 3, 9]",3706,2452,1492085,3004926
6,54029,"[8, 0, 1, 3, 5, 9]",4246,2612,1608069,3409966
5,44029,"[8, 0, 1, 5, 7]",3717,2417,1481777,2919736
6,54029,"[8, 0, 1, 3, 5, 6]",4351,2612,1627612,3409966
6,54029,"[8, 0, 1, 3, 5, 7]",4302,2637,1624599,3475566
6,54029,"[8, 0, 1, 3, 6, 7]",4280,2565,1591650,3288330
5,44029,"[8, 0, 1, 5, 9]",3661,2410,1467758,2902845
6,54029,"[8, 0, 1, 3, 7, 9]",4175,2564,1572454,3285766
6,54029,"[8, 0, 1, 3, 6, 9]",4224,2527,1573257,3191601
6,54029,"[8, 0, 1, 5, 6, 7]",4235,2521,1565358,3176460
6,54029,"[8, 0, 1, 5, 6, 9]",4179,2485,1548996,3086370
6,54029,"[8, 0, 1, 5, 7, 9]",4130,2514,1547941,3158841
5,44029,"[8, 0, 1, 6, 7]",3695,2353,1449539,2767128
5,44029,"[8, 0, 1, 6, 9]",3639,2327,1433622,2706301
6,54029,"[8, 0, 1, 6, 7, 9]",4108,2443,1514549,2982903
4,34029,"[8, 0, 1, 7]",3177,2221,1364247,2465310
3,24029,"[8, 0, 3]",2242,1896,967797,1796460
4,34029,"[8, 0, 1, 9]",3121,2229,1350703,2483106
4,34029,"[8, 0, 3, 5]",2782,2156,1092644,2323090
5,44029,"[8, 0, 1, 7, 9]",3590,2355,1432240,2771835
5,44029,"[8, 0, 3, 5, 6]",3300,2279,1181122,2595781
4,34029,"[8, 0, 3, 6]",2760,2050,1057989,2100225
3,24029,"[8, 0, 5]",2197,1834,939253,1680861
5,44029,"[8, 0, 3, 5, 7]",3251,2333,1185029,2720278
5,44029,"[8, 0, 3, 5, 9]",3195,2297,1162429,2636956
3,24029,"[8, 0, 6]",2175,1726,905256,1488675
6,54029,"[8, 0, 3, 5, 6, 7]",3769,2445,1272893,2987790
6,54029,"[8, 0, 3, 5, 6, 9]",3713,2392,1248009,2859636
5,44029,"[8, 0, 3, 6, 7]",3229,2249,1151227,2527876
4,34029,"[8, 0, 3, 7]",2711,2110,1061655,2224995
4,34029,"[8, 0, 5, 6]",2715,1990,1029530,1979055
4,34029,"[8, 0, 3, 9]",2655,2081,1039468,2164240
