subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[8],225,225,25200,25200
2,20500,"[8, 4]",718,635,143075,201295
3,35500,"[8, 4, 5]",984,767,171785,293761
6,297800,"[8, 4, 5, 9, 3, 1]",2276,1307,460851,853471
4,52800,"[8, 4, 5, 9]",1070,828,175256,342378
5,77800,"[8, 4, 5, 9, 3]",1579,1118,294434,624403
6,202800,"[8, 4, 5, 9, 3, 0]",2902,1593,998730,1268028
6,207800,"[8, 4, 5, 9, 3, 2]",2229,1270,432426,805815
7,422800,"[8, 4, 5, 9, 3, 0, 1]",3599,1658,1087634,1373653
7,332800,"[8, 4, 5, 9, 3, 0, 2]",3552,1635,1069488,1335795
7,362800,"[8, 4, 5, 9, 3, 0, 7]",3138,1645,1013810,1352190
4,160500,"[8, 4, 5, 0]",2307,1480,932381,1094460
4,60500,"[8, 4, 5, 3]",1493,1083,291422,585903
5,182800,"[8, 4, 5, 9, 2]",1720,1164,365205,676866
6,237800,"[8, 4, 5, 9, 3, 7]",1815,1240,319316,768180
5,212800,"[8, 4, 5, 9, 7]",1306,986,201368,485605
5,272800,"[8, 4, 5, 9, 1]",1767,1199,394984,718201
5,190500,"[8, 4, 5, 3, 2]",2143,1257,430523,789396
6,342800,"[8, 4, 5, 9, 2, 7]",1956,1261,387898,794430
5,185500,"[8, 4, 5, 3, 0]",2816,1576,996549,1241100
6,432800,"[8, 4, 5, 9, 7, 1]",2003,1289,416744,830116
6,402800,"[8, 4, 5, 9, 2, 1]",2417,1235,432803,761995
6,397800,"[8, 4, 5, 9, 0, 1]",3090,1625,1053594,1319500
7,367800,"[8, 4, 5, 9, 3, 2, 7]",2465,1356,454266,918690
5,220500,"[8, 4, 5, 3, 7]",1729,1211,316347,732655
6,337800,"[8, 4, 5, 9, 0, 7]",2629,1575,950777,1239525
6,345500,"[8, 4, 5, 3, 0, 7]",3052,1630,1011657,1327635
6,307800,"[8, 4, 5, 9, 0, 2]",3043,1603,1035259,1284003
7,427800,"[8, 4, 5, 9, 3, 2, 1]",2926,1330,492893,883785
6,315500,"[8, 4, 5, 3, 0, 2]",3466,1627,1068134,1322751
6,350500,"[8, 4, 5, 3, 2, 7]",2379,1343,452391,901153
6,405500,"[8, 4, 5, 3, 0, 1]",3513,1651,1086196,1362075
5,280500,"[8, 4, 5, 3, 1]",2190,1291,458823,832695
5,415500,"[8, 4, 5, 7, 1]",1917,1274,414617,810901
6,440500,"[8, 4, 5, 3, 7, 1]",2426,1373,479909,941878
5,290500,"[8, 4, 5, 0, 2]",2957,1594,1033813,1269621
5,320500,"[8, 4, 5, 0, 7]",2543,1550,948302,1200475
4,165500,"[8, 4, 5, 2]",1634,1146,363140,656085
4,195500,"[8, 4, 5, 7]",1220,933,197941,434778
5,380500,"[8, 4, 5, 0, 1]",3004,1617,1052077,1306536
5,177800,"[8, 4, 5, 9, 0]",2393,1508,934885,1136278
3,37800,"[8, 4, 9]",804,701,146566,245350
4,255500,"[8, 4, 5, 1]",1681,1180,392819,695610
5,385500,"[8, 4, 5, 2, 1]",2331,1222,431067,746031
5,325500,"[8, 4, 5, 2, 7]",1870,1245,385862,774390
4,445500,"[8, 4, 5, 6]",1247,941,204337,442270
4,62800,"[8, 4, 9, 3]",1313,1065,270603,566580
6,410500,"[8, 4, 5, 3, 2, 1]",2840,1320,491270,870540
5,187800,"[8, 4, 9, 3, 0]",2636,1579,985820,1245831
4,197800,"[8, 4, 9, 7]",1040,872,172861,379756
4,162800,"[8, 4, 9, 0]",2127,1463,918459,1069453
5,192800,"[8, 4, 9, 3, 2]",1963,1244,414479,773146
4,167800,"[8, 4, 9, 2]",1454,1130,345651,637885
5,222800,"[8, 4, 9, 3, 7]",1549,1194,295640,712221
5,327800,"[8, 4, 9, 2, 7]",1690,1234,368512,760761
5,322800,"[8, 4, 9, 0, 7]",2363,1537,934476,1180416
5,282800,"[8, 4, 9, 3, 1]",2010,1283,443714,822403
6,347800,"[8, 4, 9, 3, 0, 7]",2872,1634,1001003,1334161
6,352800,"[8, 4, 9, 3, 2, 7]",2199,1333,436460,887778
5,382800,"[8, 4, 9, 0, 1]",2824,1616,1043853,1304920
6,317800,"[8, 4, 9, 3, 0, 2]",3286,1630,1060480,1327635
5,292800,"[8, 4, 9, 0, 2]",2777,1596,1025284,1272810
6,412800,"[8, 4, 9, 3, 2, 1]",2660,1307,476381,853471
6,407800,"[8, 4, 9, 3, 0, 1]",3333,1652,1078817,1363726
6,442800,"[8, 4, 9, 3, 7, 1]",2246,1366,464896,932295
5,387800,"[8, 4, 9, 2, 1]",2151,1207,414994,727821
5,417800,"[8, 4, 9, 7, 1]",1737,1263,398236,796953
4,257800,"[8, 4, 9, 1]",1501,1168,376321,681528
3,45500,"[8, 4, 3]",1227,1028,267577,527878
4,170500,"[8, 4, 3, 0]",2550,1560,983625,1216020
