subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[0],1126,1126,633375,633375
1,9050,[4],462,462,106491,106491
1,10000,[2],871,871,378885,378885
1,9964,[3],550,550,150975,150975
1,10000,[1],946,946,446985,446985
2,19050,"[4, 0]",1588,1358,713531,921403
2,19014,"[4, 3]",1012,885,249465,391170
2,19050,"[4, 1]",1408,1166,524315,679195
3,29014,"[4, 3, 1]",1958,1414,648564,998991
2,19050,"[4, 2]",1333,1152,469086,662976
2,20000,"[0, 2]",1997,1564,918732,1222266
3,29014,"[4, 3, 0]",2138,1509,797617,1137786
2,19964,"[3, 0]",1676,1323,722222,874503
2,19964,"[3, 1]",1496,1301,579045,845650
2,19964,"[3, 2]",1421,1226,510945,750925
3,29014,"[4, 3, 2]",1883,1403,593398,983503
4,39014,"[4, 3, 0, 1]",3084,1728,1077273,1492128
3,29964,"[3, 1, 2]",2367,1442,761930,1038961
3,29050,"[4, 1, 2]",2279,1380,715312,951510
2,20000,"[1, 2]",1817,1218,646769,741153
3,29050,"[4, 0, 1]",2534,1646,1006347,1353835
2,20000,"[0, 1]",2072,1563,951074,1220703
3,29050,"[4, 0, 2]",2459,1645,983033,1352190
4,39014,"[4, 3, 1, 2]",2829,1520,822915,1154440
4,39014,"[4, 3, 0, 2]",3009,1722,1053210,1481781
3,29964,"[3, 0, 2]",2547,1664,993417,1383616
3,29964,"[3, 0, 1]",2622,1671,1026571,1395285
4,39964,"[3, 0, 1, 2]",3493,1759,1160302,1546161
3,30000,"[0, 1, 2]",2943,1684,1096951,1417086
4,39050,"[4, 0, 1, 2]",3405,1739,1143872,1511191
5,49014,"[4, 3, 0, 1, 2]",3955,1811,1202905,1638955
