subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,12000,[8],513,513,131328,131328
2,48900,"[8, 5]",1249,1104,391368,608856
3,88900,"[8, 5, 4]",2250,1638,828032,1340703
8,1791550,"[8, 5, 4, 7, 9, 1, 2, 6]",6117,2040,1629960,2079780
6,362250,"[8, 5, 4, 7, 9, 1]",4369,1970,1364099,1939465
8,1713550,"[8, 5, 4, 7, 9, 1, 2, 0]",6917,2094,1865614,2191371
7,713550,"[8, 5, 4, 7, 9, 1, 2]",5476,2021,1567937,2041210
4,138900,"[8, 5, 4, 7]",2778,1768,922966,1562028
5,228900,"[8, 5, 4, 7, 9]",3203,1838,977301,1688203
6,468900,"[8, 5, 4, 7, 9, 3]",4229,1930,1264928,1861485
7,602250,"[8, 5, 4, 7, 9, 1, 3]",5395,2025,1569350,2049300
8,1602250,"[8, 5, 4, 7, 9, 1, 3, 0]",6836,2078,1810760,2158003
7,1440250,"[8, 5, 4, 7, 9, 1, 6]",5010,1994,1439116,1987021
8,953550,"[8, 5, 4, 7, 9, 1, 3, 2]",6502,2066,1722834,2133145
7,1362250,"[8, 5, 4, 7, 9, 1, 0]",5810,2062,1755784,2124891
9,1953550,"[8, 5, 4, 7, 9, 1, 3, 2, 0]",7943,2109,1908460,2222886
7,820200,"[8, 5, 4, 7, 9, 3, 2]",5336,1996,1509688,1991010
6,580200,"[8, 5, 4, 7, 9, 2]",4310,1939,1295066,1878891
8,1680250,"[8, 5, 4, 7, 9, 1, 3, 6]",6036,2037,1613036,2073666
7,1468900,"[8, 5, 4, 7, 9, 3, 0]",5670,2011,1621268,2021055
7,1546900,"[8, 5, 4, 7, 9, 3, 6]",4870,1947,1333341,1894431
8,1898200,"[8, 5, 4, 7, 9, 3, 2, 6]",5977,2010,1564370,2019045
7,1658200,"[8, 5, 4, 7, 9, 2, 6]",4951,1968,1385634,1935528
7,1580200,"[8, 5, 4, 7, 9, 2, 0]",5751,2040,1711970,2079780
5,272250,"[8, 5, 4, 7, 1]",3944,1938,1326457,1876953
8,1820200,"[8, 5, 4, 7, 9, 3, 2, 0]",6777,2057,1773310,2114596
9,2031550,"[8, 5, 4, 7, 9, 1, 3, 2, 6]",7143,2076,1757694,2153850
7,1512250,"[8, 5, 4, 7, 1, 3, 0]",6411,2057,1789764,2114596
6,1228900,"[8, 5, 4, 7, 9, 0]",4644,1993,1538221,1985028
6,512250,"[8, 5, 4, 7, 1, 3]",4970,2000,1538307,1999000
6,1306900,"[8, 5, 4, 7, 9, 6]",3844,1894,1086257,1792671
8,1941550,"[8, 5, 4, 7, 1, 3, 2, 6]",6718,2057,1740712,2114596
7,863550,"[8, 5, 4, 7, 1, 3, 2]",6077,2047,1705147,2094081
8,1863550,"[8, 5, 4, 7, 1, 3, 2, 0]",7518,2093,1895996,2189278
6,623550,"[8, 5, 4, 7, 1, 2]",5051,2001,1546291,2001000
5,378900,"[8, 5, 4, 7, 3]",3804,1886,1218825,1777555
6,1272250,"[8, 5, 4, 7, 1, 0]",5385,2041,1731984,2081820
6,1350250,"[8, 5, 4, 7, 1, 6]",4585,1967,1402692,1933561
7,1590250,"[8, 5, 4, 7, 1, 3, 6]",5611,2013,1583021,2025078
7,1701550,"[8, 5, 4, 7, 1, 2, 6]",5692,2020,1609195,2039190
7,1623550,"[8, 5, 4, 7, 1, 2, 0]",6492,2078,1851622,2158003
4,178900,"[8, 5, 4, 9]",2675,1738,885888,1509453
6,730200,"[8, 5, 4, 7, 3, 2]",4911,1971,1485227,1941435
5,490200,"[8, 5, 4, 7, 2]",3885,1909,1265593,1821186
5,1216900,"[8, 5, 4, 7, 6]",3419,1838,1033468,1688203
5,1138900,"[8, 5, 4, 7, 0]",4219,1960,1502695,1919820
6,1378900,"[8, 5, 4, 7, 3, 0]",5245,1981,1589770,1961190
5,312250,"[8, 5, 4, 9, 1]",3841,1927,1300892,1855701
6,1456900,"[8, 5, 4, 7, 3, 6]",4445,1909,1288588,1821186
6,1568200,"[8, 5, 4, 7, 2, 6]",4526,1941,1357250,1882770
6,1490200,"[8, 5, 4, 7, 2, 0]",5326,2021,1693188,2041210
7,1808200,"[8, 5, 4, 7, 3, 2, 6]",5552,1986,1540817,1971105
7,1730200,"[8, 5, 4, 7, 3, 2, 0]",6352,2038,1756766,2075703
6,552250,"[8, 5, 4, 9, 1, 3]",4867,1996,1520728,1991010
6,663550,"[8, 5, 4, 9, 1, 2]",4948,2000,1525936,1999000
7,903550,"[8, 5, 4, 9, 1, 3, 2]",5974,2050,1691154,2100225
5,418900,"[8, 5, 4, 9, 3]",3701,1881,1192469,1768140
7,1630250,"[8, 5, 4, 9, 1, 3, 6]",5508,2010,1567436,2019045
7,1552250,"[8, 5, 4, 9, 1, 3, 0]",6308,2056,1779188,2112540
6,1312250,"[8, 5, 4, 9, 1, 0]",5282,2036,1717957,2071630
6,1390250,"[8, 5, 4, 9, 1, 6]",4482,1962,1379756,1923741
