subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,40000,[0],1062,1062,563391,563391
1,54000,[3],599,599,179101,179101
2,94000,"[0, 3]",1661,1180,627052,695610
2,140000,"[0, 2]",1663,1280,670538,818560
2,140000,"[0, 4]",1529,1274,639817,810901
2,154000,"[3, 4]",1066,965,282862,465130
3,159000,"[0, 3, 1]",2696,1348,829264,907878
3,219000,"[3, 1, 4]",2101,1306,680626,852165
3,219000,"[3, 1, 2]",2235,1314,706459,862641
1,65000,[1],1035,1035,535095,535095
1,100000,[2],601,601,180300,180300
1,100000,[4],467,467,108811,108811
2,105000,"[0, 1]",2097,1326,801651,878475
3,194000,"[0, 3, 2]",2262,1338,729189,894453
3,205000,"[0, 1, 2]",2698,1343,842267,901153
3,205000,"[0, 1, 4]",2564,1347,836821,906531
2,165000,"[1, 4]",1502,1190,595390,707455
2,119000,"[3, 1]",1634,1210,624520,731445
2,154000,"[3, 2]",1200,1086,352960,589155
3,194000,"[0, 3, 4]",2128,1337,699463,893116
2,165000,"[1, 2]",1636,1204,622299,724206
2,200000,"[2, 4]",1068,824,259465,339076
3,240000,"[0, 2, 4]",2130,1332,720804,886446
