subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,4500,[8],187,187,17391,17391
3,26000,"[8, 6, 7]",788,593,100302,175528
2,11000,"[8, 6]",511,438,67089,95703
3,782000,"[8, 6, 4]",912,692,139756,239086
4,57228,"[8, 6, 7, 5]",1112,712,141027,253116
5,828228,"[8, 6, 7, 5, 4]",1513,866,206666,374545
5,657228,"[8, 6, 7, 5, 1]",1787,889,304549,394716
4,206880,"[8, 6, 7, 2]",1462,864,282101,372816
3,42228,"[8, 6, 5]",835,614,111573,188191
4,797000,"[8, 6, 7, 4]",1189,796,170386,316410
5,238108,"[8, 6, 7, 5, 2]",1786,893,300915,398278
5,830228,"[8, 6, 7, 5, 0]",1821,899,325202,403651
5,830228,"[8, 6, 7, 5, 3]",1754,898,296962,402753
4,799000,"[8, 6, 7, 3]",1430,871,271678,378885
2,19500,"[8, 7]",464,416,54489,86320
4,626000,"[8, 6, 7, 1]",1463,857,280780,366796
3,191880,"[8, 6, 2]",1185,841,269104,353220
4,223108,"[8, 6, 5, 2]",1509,879,289785,385881
3,611000,"[8, 6, 1]",1186,823,265997,338253
6,838108,"[8, 6, 7, 5, 2, 1]",2461,918,371114,420903
4,813228,"[8, 6, 5, 4]",1236,803,179611,322003
4,642228,"[8, 6, 5, 1]",1510,874,292050,381501
4,815228,"[8, 6, 5, 0]",1544,888,310883,393828
4,815228,"[8, 6, 5, 3]",1477,875,277073,382375
5,806880,"[8, 6, 7, 2, 1]",2137,908,360315,411778
4,962880,"[8, 6, 2, 4]",1586,892,307156,397386
4,964880,"[8, 6, 2, 0]",1894,907,363819,410871
3,784000,"[8, 6, 0]",1220,844,287029,355746
4,964880,"[8, 6, 2, 3]",1827,915,356851,418155
4,791880,"[8, 6, 2, 1]",1860,906,354904,409965
5,823108,"[8, 6, 5, 2, 1]",2184,916,366710,419070
3,50728,"[8, 7, 5]",788,606,101180,183315
5,831608,"[8, 7, 5, 2, 1]",2137,906,358150,409965
4,650728,"[8, 7, 5, 1]",1463,866,282952,374545
4,231608,"[8, 7, 5, 2]",1462,858,276939,367653
2,35728,"[8, 5]",511,455,68177,103285
4,799000,"[8, 6, 7, 0]",1497,878,304228,385003
3,784000,"[8, 6, 3]",1153,813,248609,330078
4,821728,"[8, 7, 5, 4]",1189,807,171687,325221
3,619500,"[8, 7, 1]",1139,802,254798,321201
4,823728,"[8, 7, 5, 0]",1497,884,307097,390286
3,216608,"[8, 5, 2]",1185,829,263528,343206
3,790500,"[8, 7, 4]",865,687,129879,235641
3,200380,"[8, 7, 2]",1138,809,254801,326836
3,806728,"[8, 5, 4]",912,702,141224,246051
4,823728,"[8, 7, 5, 3]",1430,877,273638,384126
2,185380,"[8, 2]",861,761,239242,289180
3,792500,"[8, 7, 0]",1173,844,282021,355746
3,792500,"[8, 7, 3]",1106,818,243764,334153
1,6500,[6],324,324,52326,52326
3,808728,"[8, 5, 3]",1153,828,250932,342378
3,635728,"[8, 5, 1]",1186,837,268534,349866
4,800380,"[8, 7, 2, 1]",1813,890,345003,395605
3,808728,"[8, 5, 0]",1220,862,290432,371091
3,956380,"[8, 2, 4]",1262,852,281592,362526
3,785380,"[8, 2, 1]",1536,879,338151,385881
2,775500,"[8, 4]",588,523,95511,136503
2,604500,"[8, 1]",862,743,237845,275653
4,816608,"[8, 5, 2, 1]",1860,901,352516,405450
2,777500,"[8, 0]",896,784,262161,306936
2,777500,"[8, 3]",829,723,217587,261003
2,21500,"[6, 7]",601,511,86547,130305
3,958380,"[8, 2, 0]",1570,893,349162,398278
3,958380,"[8, 2, 3]",1503,894,339494,399171
3,52728,"[6, 7, 5]",925,655,128483,214185
4,818608,"[6, 5, 2, 1]",1997,908,361586,411778
4,652728,"[6, 7, 5, 1]",1600,873,297369,380628
4,825728,"[6, 7, 5, 3]",1567,882,288942,388521
3,202380,"[6, 7, 2]",1275,825,272428,339900
4,823728,"[6, 7, 5, 4]",1326,836,195781,349030
5,833608,"[6, 7, 5, 2, 1]",2274,911,366238,414505
