subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,14000,[3],19,19,171,171
2,54000,"[3, 0]",28,27,207,351
3,134000,"[3, 0, 2]",80,73,1524,2628
4,224000,"[3, 0, 2, 8]",91,84,1579,2683
5,324000,"[3, 0, 2, 8, 7]",167,150,4400,11175
5,324000,"[3, 0, 2, 8, 1]",100,92,1615,2799
5,334000,"[3, 0, 2, 8, 5]",252,231,14421,26565
4,234000,"[3, 0, 2, 1]",89,82,1560,2664
5,334000,"[3, 0, 2, 1, 7]",165,148,4381,10878
5,399000,"[3, 0, 2, 8, 9]",297,255,22351,32385
5,344000,"[3, 0, 2, 1, 5]",250,233,14412,27028
5,384000,"[3, 0, 2, 1, 6]",224,205,10586,20910
5,344000,"[3, 0, 2, 7, 5]",317,269,16921,36046
4,244000,"[3, 0, 8, 1]",48,46,298,522
4,244000,"[3, 0, 2, 5]",241,225,14376,25200
5,384000,"[3, 0, 2, 7, 6]",291,241,13118,28920
5,394000,"[3, 0, 2, 5, 6]",376,284,21257,40186
5,374000,"[3, 0, 2, 8, 6]",226,205,10602,20910
5,394000,"[3, 0, 8, 1, 6]",183,172,9336,14706
4,309000,"[3, 0, 2, 9]",286,247,22299,30381
4,284000,"[3, 0, 2, 6]",215,197,10550,19306
4,234000,"[3, 0, 2, 7]",156,140,4345,9730
5,354000,"[3, 0, 8, 7, 5]",276,242,15705,29161
3,144000,"[3, 0, 8]",39,38,262,406
5,354000,"[3, 0, 8, 1, 5]",209,200,13168,19900
4,326000,"[3, 0, 2, 4]",180,159,6407,12561
5,394000,"[3, 0, 8, 7, 6]",250,215,11896,23005
4,244000,"[3, 0, 8, 7]",115,111,3111,6105
4,254000,"[3, 0, 8, 5]",200,193,13132,18528
4,254000,"[3, 0, 1, 7]",113,109,3092,5886
5,344000,"[3, 0, 8, 1, 7]",124,118,3147,6903
4,336000,"[3, 0, 8, 4]",139,132,5205,8646
4,304000,"[3, 0, 1, 6]",172,165,9284,13530
5,364000,"[3, 0, 1, 7, 5]",274,244,15696,29646
4,346000,"[3, 0, 1, 4]",137,132,5191,8646
4,264000,"[3, 0, 1, 5]",198,195,13123,18915
3,154000,"[3, 0, 1]",37,36,243,387
4,264000,"[3, 0, 7, 5]",265,237,15660,27966
