subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
2,14430,"[0, 1]",958,606,167222,183315
4,59930,"[0, 1, 3, 6]",1508,681,189584,231540
3,34930,"[0, 1, 3]",1251,640,177809,204480
1,5900,[0],485,485,117370,117370
5,89630,"[0, 1, 3, 6, 7]",1757,693,194058,239778
7,423454,"[0, 1, 3, 6, 7, 5, 4]",2321,899,243804,403651
6,129630,"[0, 1, 3, 6, 7, 8]",1998,720,202641,258840
6,129630,"[0, 1, 3, 6, 7, 9]",1994,717,201778,256686
7,169630,"[0, 1, 3, 6, 7, 8, 9]",2235,735,208051,269745
7,263454,"[0, 1, 3, 6, 7, 8, 5]",2279,844,230995,355746
7,263454,"[0, 1, 3, 6, 7, 9, 5]",2275,843,230310,354903
6,139930,"[0, 1, 3, 6, 8, 9]",1986,723,203641,261003
7,329630,"[0, 1, 3, 6, 7, 8, 4]",2281,798,222921,318003
8,369630,"[0, 1, 3, 6, 7, 8, 9, 4]",2518,813,228071,330078
8,303454,"[0, 1, 3, 6, 7, 8, 9, 5]",2516,859,236297,368511
5,99930,"[0, 1, 3, 6, 8]",1749,708,198199,250278
6,289630,"[0, 1, 3, 6, 7, 4]",2040,776,215788,300700
5,99930,"[0, 1, 3, 6, 9]",1745,705,197336,248160
6,223454,"[0, 1, 3, 6, 7, 5]",2038,821,223070,336610
5,193754,"[0, 1, 3, 6, 5]",1789,810,218821,327645
6,233754,"[0, 1, 3, 6, 8, 5]",2030,833,226763,346528
7,329630,"[0, 1, 3, 6, 7, 9, 4]",2277,796,222233,316410
6,299930,"[0, 1, 3, 6, 8, 4]",2032,786,218522,308505
6,233754,"[0, 1, 3, 6, 9, 5]",2026,832,226076,345696
4,64630,"[0, 1, 3, 7]",1500,655,182552,214185
5,104630,"[0, 1, 3, 7, 8]",1741,695,193579,241165
7,339930,"[0, 1, 3, 6, 8, 9, 4]",2269,801,223691,320400
7,273754,"[0, 1, 3, 6, 8, 9, 5]",2267,848,232080,359128
6,393754,"[0, 1, 3, 6, 5, 4]",2072,888,239576,393828
6,299930,"[0, 1, 3, 6, 9, 4]",2028,784,217837,306936
7,433754,"[0, 1, 3, 6, 8, 5, 4]",2313,909,246523,412686
7,433754,"[0, 1, 3, 6, 9, 5, 4]",2309,908,245939,411778
5,455270,"[0, 1, 3, 6, 10]",1657,717,195789,256686
5,208754,"[0, 1, 3, 9, 5]",1769,806,217073,324415
6,238454,"[0, 1, 3, 7, 8, 5]",2022,820,222267,335790
6,144630,"[0, 1, 3, 7, 8, 9]",1978,717,200345,256686
7,344630,"[0, 1, 3, 7, 8, 9, 4]",2261,796,220659,316410
5,104630,"[0, 1, 3, 7, 9]",1737,692,192727,239086
7,438454,"[0, 1, 3, 7, 8, 5, 4]",2305,897,242346,401856
5,198454,"[0, 1, 3, 7, 5]",1781,786,212343,308505
6,304630,"[0, 1, 3, 7, 8, 4]",2024,774,214394,299151
5,264630,"[0, 1, 3, 7, 4]",1783,744,205830,276396
4,74930,"[0, 1, 3, 8]",1492,682,188989,232221
5,459970,"[0, 1, 3, 7, 10]",1649,704,189201,247456
6,304630,"[0, 1, 3, 7, 9, 4]",2020,772,213625,297606
6,238454,"[0, 1, 3, 7, 9, 5]",2018,819,221536,334971
5,114930,"[0, 1, 3, 8, 9]",1729,704,195798,247456
6,398454,"[0, 1, 3, 7, 5, 4]",2064,869,234077,377146
3,39430,"[0, 1, 6]",1215,659,180357,216811
4,168754,"[0, 1, 3, 5]",1532,773,207855,298378
4,74930,"[0, 1, 3, 9]",1488,677,188027,228826
4,234930,"[0, 1, 3, 4]",1534,730,201220,266085
4,430270,"[0, 1, 3, 10]",1400,690,184486,237705
5,274930,"[0, 1, 3, 8, 4]",1775,761,209872,289180
7,438454,"[0, 1, 3, 7, 9, 5, 4]",2301,896,241680,400960
4,453430,"[0, 1, 3, 2]",1627,770,220828,296065
5,208754,"[0, 1, 3, 8, 5]",1773,808,217904,326028
5,274930,"[0, 1, 3, 9, 4]",1771,758,209036,286903
6,248754,"[0, 1, 3, 8, 9, 5]",2010,830,224457,344035
5,259930,"[0, 1, 3, 6, 4]",1791,764,211373,291466
5,368754,"[0, 1, 3, 5, 4]",1815,856,229667,365940
6,408754,"[0, 1, 3, 8, 5, 4]",2056,885,238013,391170
7,448754,"[0, 1, 3, 8, 9, 5, 4]",2293,907,244248,410871
6,314930,"[0, 1, 3, 8, 9, 4]",2012,783,216158,306153
6,408754,"[0, 1, 3, 9, 5, 4]",2052,883,237282,389403
7,278454,"[0, 1, 3, 7, 8, 9, 5]",2259,842,228795,354061
4,69130,"[0, 1, 6, 7]",1464,672,185051,225456
5,269130,"[0, 1, 6, 7, 4]",1747,760,207549,288420
5,279430,"[0, 1, 6, 9, 4]",1735,768,209836,294528
6,149130,"[0, 1, 6, 7, 8, 9]",1942,720,200178,258840
5,109130,"[0, 1, 6, 7, 8]",1705,704,194361,247456
6,242954,"[0, 1, 6, 7, 8, 5]",1986,829,222967,343206
4,79430,"[0, 1, 6, 8]",1456,691,189699,238395
5,109130,"[0, 1, 6, 7, 9]",1701,701,193543,245350
5,119430,"[0, 1, 6, 8, 9]",1693,707,195566,249571
5,202954,"[0, 1, 6, 7, 5]",1745,803,214488,322003
7,282954,"[0, 1, 6, 7, 8, 9, 5]",2223,845,228620,356590
6,402954,"[0, 1, 6, 7, 5, 4]",2028,883,235752,389403
6,309130,"[0, 1, 6, 7, 8, 4]",1988,784,215062,306936
7,349130,"[0, 1, 6, 7, 8, 9, 4]",2225,799,220496,318801
6,242954,"[0, 1, 6, 7, 9, 5]",1982,828,222351,342378
4,79430,"[0, 1, 6, 9]",1452,688,188899,236328
7,442954,"[0, 1, 6, 7, 8, 5, 4]",2269,906,243029,409965
6,309130,"[0, 1, 6, 7, 9, 4]",1984,781,214417,304590
4,173254,"[0, 1, 6, 5]",1496,792,210112,313236
7,442954,"[0, 1, 6, 7, 9, 5, 4]",2265,904,242473,408156
6,253254,"[0, 1, 6, 8, 9, 5]",1974,834,224286,347361
5,279430,"[0, 1, 6, 8, 4]",1739,771,210468,296835
5,373254,"[0, 1, 6, 5, 4]",1779,872,231412,379756
5,124130,"[0, 1, 7, 8, 9]",1685,700,191936,244650
7,453254,"[0, 1, 6, 8, 9, 5, 4]",2257,910,244102,413595
5,213254,"[0, 1, 6, 9, 5]",1733,817,218000,333336
6,319430,"[0, 1, 6, 8, 9, 4]",1976,786,215931,308505
3,44130,"[0, 1, 7]",1207,623,172302,193753
6,413254,"[0, 1, 6, 8, 5, 4]",2020,895,238705,400065
5,213254,"[0, 1, 6, 8, 5]",1737,818,218608,334153
4,239430,"[0, 1, 6, 4]",1498,747,202939,278631
4,457930,"[0, 1, 6, 2]",1591,793,224167,314028
4,84130,"[0, 1, 7, 8]",1448,676,184595,228150
4,434770,"[0, 1, 6, 10]",1364,697,186732,242556
6,413254,"[0, 1, 6, 9, 5, 4]",2016,893,238147,398278
6,257954,"[0, 1, 7, 8, 9, 5]",1966,827,220652,341551
7,457954,"[0, 1, 7, 8, 9, 5, 4]",2249,904,240724,408156
4,84130,"[0, 1, 7, 9]",1444,672,183792,225456
3,54430,"[0, 1, 8]",1199,661,179668,218130
5,217954,"[0, 1, 7, 8, 5]",1729,803,213671,322003
6,324130,"[0, 1, 7, 8, 9, 4]",1968,781,212663,304590
4,177954,"[0, 1, 7, 5]",1488,764,202763,291466
5,284130,"[0, 1, 7, 8, 4]",1731,758,206025,286903
4,244130,"[0, 1, 7, 4]",1490,724,196867,261726
5,217954,"[0, 1, 7, 9, 5]",1725,801,212969,320400
4,439470,"[0, 1, 7, 10]",1356,675,179139,227475
4,462630,"[0, 1, 7, 2]",1583,759,215814,287661
5,284130,"[0, 1, 7, 9, 4]",1727,754,205249,283881
4,94430,"[0, 1, 8, 9]",1436,686,187169,234955
4,188254,"[0, 1, 8, 5]",1480,791,209111,312445
3,54430,"[0, 1, 9]",1195,656,178872,214840
6,417954,"[0, 1, 7, 9, 5, 4]",2008,878,233459,385003
5,228254,"[0, 1, 8, 9, 5]",1717,815,216193,331705
5,377954,"[0, 1, 7, 5, 4]",1771,849,225400,359976
6,417954,"[0, 1, 7, 8, 5, 4]",2012,881,234155,387640
4,449770,"[0, 1, 8, 10]",1348,705,186319,248160
4,188254,"[0, 1, 9, 5]",1476,788,208385,310078
5,294430,"[0, 1, 8, 9, 4]",1719,767,207969,293761
4,254430,"[0, 1, 9, 4]",1478,739,200467,272691
