subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,1200,[3],91,91,4095,4095
2,31200,"[3, 4]",112,102,4260,5151
3,71200,"[3, 4, 2]",132,114,4434,6441
6,251200,"[3, 4, 2, 0, 9, 5]",314,223,11660,24753
7,346200,"[3, 4, 2, 0, 9, 5, 7]",415,263,15877,34453
4,121200,"[3, 4, 2, 0]",248,186,10512,17205
6,266200,"[3, 4, 2, 0, 9, 7]",399,259,15792,33411
5,171200,"[3, 4, 2, 0, 9]",298,213,11547,22578
6,286200,"[3, 4, 2, 0, 9, 8]",309,217,11597,23436
7,381200,"[3, 4, 2, 0, 9, 7, 8]",410,262,15839,34191
6,371200,"[3, 4, 2, 0, 9, 1]",391,261,15397,33930
7,366200,"[3, 4, 2, 0, 9, 5, 8]",325,227,11710,25651
6,371200,"[3, 4, 2, 0, 9, 6]",336,233,12183,27028
5,216200,"[3, 4, 2, 0, 7]",349,235,14775,27495
5,236200,"[3, 4, 2, 0, 8]",259,192,10563,18336
6,331200,"[3, 4, 2, 0, 7, 8]",360,239,14823,28441
6,316200,"[3, 4, 2, 0, 5, 8]",275,205,10682,20910
5,201200,"[3, 4, 2, 0, 5]",264,199,10631,19701
4,121200,"[3, 4, 2, 9]",182,150,5601,11175
6,296200,"[3, 4, 2, 0, 5, 7]",365,241,14866,28920
4,186200,"[3, 4, 2, 8]",143,122,4486,7381
5,201200,"[3, 4, 2, 9, 5]",198,161,5714,12880
6,361200,"[3, 4, 2, 5, 7, 8]",260,199,9344,19701
5,321200,"[3, 4, 2, 0, 6]",286,208,11151,21528
5,216200,"[3, 4, 2, 9, 7]",283,217,10350,23436
5,321200,"[3, 4, 2, 0, 1]",341,239,14377,28441
6,296200,"[3, 4, 2, 9, 5, 7]",299,221,10435,24310
3,81200,"[3, 4, 0]",228,181,10380,16290
4,166200,"[3, 4, 2, 7]",233,187,9204,17391
5,351200,"[3, 4, 2, 5, 6]",186,152,5207,11476
5,266200,"[3, 4, 2, 5, 8]",159,136,4605,9180
5,281200,"[3, 4, 2, 7, 8]",244,193,9253,18528
5,366200,"[3, 4, 2, 7, 6]",271,209,9827,21736
5,321200,"[3, 4, 2, 9, 6]",220,177,6273,15576
5,366200,"[3, 4, 2, 7, 1]",326,235,12949,27495
5,351200,"[3, 4, 2, 5, 1]",241,190,8592,17955
