subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
7,616134,"[10, 11, 2, 5, 1, 4, 7]",3830,1400,761778,979300
2,94500,"[10, 11]",544,519,73412,134421
4,230500,"[10, 11, 2, 5]",1908,1184,456862,700336
5,345500,"[10, 11, 2, 5, 1]",2721,1350,654830,910575
1,44500,[10],272,272,36856,36856
6,496134,"[10, 11, 2, 5, 1, 7]",3193,1373,698584,941878
8,1128134,"[10, 11, 2, 5, 1, 7, 3, 9]",4278,1480,830299,1094460
6,465500,"[10, 11, 2, 5, 1, 4]",3358,1387,724070,961191
7,815500,"[10, 11, 2, 5, 1, 4, 9]",3710,1478,768843,1091503
7,778134,"[10, 11, 2, 5, 1, 7, 3]",3926,1399,789420,977901
7,747500,"[10, 11, 2, 5, 1, 4, 3]",4091,1407,804661,989121
6,1000500,"[10, 11, 2, 5, 4, 8]",2956,1462,653448,1067991
8,966134,"[10, 11, 2, 5, 1, 4, 7, 9]",4182,1484,804704,1100386
5,350500,"[10, 11, 2, 5, 4]",2545,1332,587387,886446
6,501134,"[10, 11, 2, 5, 4, 7]",3017,1370,639437,937765
7,846134,"[10, 11, 2, 5, 1, 7, 9]",3545,1469,744059,1078246
8,898134,"[10, 11, 2, 5, 1, 4, 7, 3]",4563,1416,833061,1001820
3,154500,"[10, 11, 2]",1308,1031,347493,530965
6,695500,"[10, 11, 2, 5, 1, 9]",3073,1457,702234,1060696
6,1128500,"[10, 11, 2, 5, 1, 0]",3563,1410,782685,993345
6,700500,"[10, 11, 2, 5, 4, 9]",2897,1457,637305,1060696
6,627500,"[10, 11, 2, 5, 1, 3]",3454,1386,756470,959805
7,1115500,"[10, 11, 2, 5, 1, 4, 8]",3769,1486,783702,1103355
7,1146134,"[10, 11, 2, 5, 1, 7, 8]",3604,1476,758816,1088550
7,977500,"[10, 11, 2, 5, 1, 3, 9]",3806,1474,799100,1085601
7,851134,"[10, 11, 2, 5, 4, 7, 9]",3369,1476,687248,1088550
6,995500,"[10, 11, 2, 5, 1, 8]",3132,1467,718738,1075311
8,1097500,"[10, 11, 2, 5, 1, 4, 3, 9]",4443,1487,845112,1104841
7,783134,"[10, 11, 2, 5, 4, 7, 3]",3750,1402,755384,982101
7,1151134,"[10, 11, 2, 5, 4, 7, 8]",3428,1483,701809,1098903
8,1133134,"[10, 11, 2, 5, 4, 7, 3, 9]",4102,1487,798006,1104841
7,982500,"[10, 11, 2, 5, 4, 3, 9]",3630,1481,761370,1095940
6,632500,"[10, 11, 2, 5, 4, 3]",3278,1385,716831,958420
6,862500,"[10, 11, 2, 5, 3, 9]",2993,1456,680405,1059240
5,580500,"[10, 11, 2, 5, 9]",2260,1341,509843,898470
6,1133500,"[10, 11, 2, 5, 4, 0]",3387,1404,745508,984906
4,269500,"[10, 11, 2, 1]",2121,1305,580338,850860
5,381134,"[10, 11, 2, 5, 7]",2380,1263,518056,796953
5,512500,"[10, 11, 2, 5, 3]",2641,1347,633357,906531
5,880500,"[10, 11, 2, 5, 8]",2319,1355,528192,917335
5,551500,"[10, 11, 2, 1, 3]",2854,1361,697120,925480
5,1197973,"[10, 11, 2, 5, 6]",2436,1312,546002,860016
5,1013500,"[10, 11, 2, 5, 0]",2750,1345,655535,903840
5,420134,"[10, 11, 2, 1, 7]",2593,1340,630936,897130
5,389500,"[10, 11, 2, 1, 4]",2758,1351,659253,911925
