subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,17500,[4],173,173,14878,14878
4,146675,"[4, 3, 5, 2]",680,267,31359,35511
2,51850,"[4, 3]",346,244,24605,29646
3,111675,"[4, 3, 2]",527,259,29510,33411
2,52500,"[4, 5]",326,233,22228,27028
4,211675,"[4, 3, 2, 1]",752,290,37867,41905
3,225180,"[4, 3, 0]",605,300,41104,44850
3,151850,"[4, 3, 1]",571,281,35171,39340
3,152500,"[4, 5, 1]",551,276,33677,37950
3,112325,"[4, 5, 2]",507,255,28549,32385
4,229175,"[3, 5, 2, 1]",732,292,37636,42486
3,86850,"[4, 3, 5]",499,257,28383,32896
2,117500,"[4, 1]",398,256,30067,32640
4,212325,"[4, 5, 2, 1]",732,287,37105,41041
2,77325,"[4, 2]",354,243,25063,29403
4,186850,"[4, 3, 5, 1]",724,288,36960,41328
1,34350,[3],173,173,14878,14878
3,225830,"[4, 5, 0]",585,296,40079,43660
2,190830,"[4, 0]",432,286,37704,40755
1,173330,[0],259,259,33411,33411
2,69350,"[3, 5]",326,226,21556,25425
3,177325,"[4, 2, 1]",579,282,35478,39621
3,129175,"[3, 5, 2]",507,245,26971,29890
3,194175,"[3, 2, 1]",579,287,36342,41041
2,159825,"[2, 1]",406,275,32975,37675
2,233155,"[2, 0]",440,292,38823,42486
2,208330,"[5, 0]",412,287,37289,41041
2,94825,"[5, 2]",334,229,22458,26106
3,194825,"[5, 2, 1]",559,283,35403,39903
2,94175,"[3, 2]",354,230,23542,26335
3,169350,"[3, 5, 1]",551,282,35035,39621
1,59825,[2],181,181,16290,16290
1,35000,[5],153,153,11628,11628
2,134350,"[3, 1]",398,274,32452,37401
1,100000,[1],225,225,25200,25200
2,135000,"[5, 1]",378,264,30387,34716
2,207680,"[3, 0]",432,292,38559,42486
