subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,9964,[6],176,176,15400,15400
2,19964,"[6, 0]",574,490,90917,119805
3,29964,"[6, 0, 2]",833,612,116933,186966
2,19964,"[6, 1]",495,407,62293,82621
3,29964,"[6, 1, 2]",754,547,90583,149331
3,29964,"[6, 0, 4]",812,660,117662,217470
3,29964,"[6, 0, 7]",683,541,95886,146070
3,29964,"[6, 0, 3]",821,657,119202,215496
3,29964,"[6, 1, 3]",742,593,91621,175528
3,29964,"[6, 0, 5]",787,604,110164,182106
3,29964,"[6, 2, 3]",682,582,77158,169071
3,29964,"[6, 1, 4]",733,580,89366,167910
3,29964,"[6, 0, 1]",893,601,123350,180300
3,29964,"[6, 2, 5]",648,540,68602,145530
2,19964,"[6, 3]",423,399,45505,79401
1,10000,[0],398,398,79003,79003
3,29964,"[6, 2, 4]",673,567,74902,160461
3,29964,"[6, 1, 7]",604,476,67693,113050
3,29964,"[6, 1, 5]",708,511,79795,130305
2,19964,"[6, 4]",414,387,43252,74691
3,29964,"[6, 2, 7]",544,471,53705,110685
2,19964,"[6, 5]",389,370,37807,68265
3,29964,"[6, 3, 7]",532,468,50933,109278
3,29964,"[6, 3, 4]",661,494,65643,121771
2,20000,"[0, 2]",657,537,105274,143916
3,29964,"[6, 3, 5]",636,554,67171,153181
3,29964,"[6, 4, 7]",523,450,48523,101025
2,19964,"[6, 7]",285,259,20961,33411
3,29964,"[6, 4, 5]",627,526,64009,138075
2,20000,"[0, 1]",717,536,113434,143380
3,29964,"[6, 5, 7]",498,432,43116,93096
3,30000,"[0, 1, 3]",964,698,141325,243253
2,19964,"[6, 2]",435,411,48535,84255
3,30000,"[0, 1, 4]",955,693,139750,239778
3,30000,"[0, 1, 5]",930,610,128722,185745
3,30000,"[0, 1, 7]",826,597,118569,177906
2,20000,"[0, 3]",645,584,107554,170236
3,30000,"[0, 2, 7]",766,594,110225,176121
3,30000,"[0, 2, 4]",895,680,130892,230860
3,30000,"[0, 2, 5]",870,617,122466,190036
3,30000,"[0, 3, 4]",883,664,126984,220116
2,20000,"[1, 3]",566,526,80322,138075
3,30000,"[0, 2, 3]",904,681,132418,231540
3,30000,"[0, 3, 5]",858,683,126241,232903
1,10000,[1],319,319,50721,50721
2,20000,"[0, 4]",636,588,106078,172578
3,30000,"[0, 3, 7]",754,643,112710,206403
3,30000,"[0, 4, 5]",849,671,123871,224785
2,20000,"[1, 2]",578,479,79281,114481
2,20000,"[0, 5]",611,531,98421,140715
2,20000,"[0, 7]",507,472,84294,111156
2,20000,"[1, 4]",557,517,78144,133386
3,30000,"[0, 4, 7]",745,639,111070,203841
3,30000,"[1, 2, 7]",687,544,84596,147696
3,30000,"[0, 5, 7]",720,590,103487,173755
3,30000,"[1, 2, 5]",791,557,95124,154846
3,30000,"[1, 3, 4]",804,611,100061,186355
3,30000,"[1, 2, 3]",825,635,107403,201295
3,30000,"[1, 2, 4]",816,630,105247,198135
3,30000,"[1, 4, 5]",770,580,94147,167910
3,30000,"[1, 3, 7]",675,600,85901,179700
1,10000,[2],259,259,33411,33411
3,30000,"[1, 3, 5]",779,604,97215,182106
3,30000,"[1, 4, 7]",666,583,83559,169653
2,20000,"[1, 7]",428,409,56436,83436
3,30000,"[1, 5, 7]",641,499,73811,124251
3,30000,"[0, 1, 2]",976,618,135715,190653
1,10000,[4],238,238,28203,28203
1,10000,[3],247,247,30381,30381
2,20000,"[1, 5]",532,432,68349,93096
1,10000,[7],109,109,5886,5886
2,20000,"[2, 4]",497,442,60129,97461
2,20000,"[2, 3]",506,451,62307,101475
2,20000,"[5, 7]",322,299,28211,44551
2,20000,"[2, 5]",472,403,53643,81003
1,10000,[5],213,213,22578,22578
2,20000,"[3, 4]",485,360,50834,64620
2,20000,"[2, 7]",368,339,38891,57291
3,30000,"[2, 3, 5]",719,561,81808,157080
3,30000,"[4, 5, 7]",560,462,54489,106491
3,30000,"[2, 4, 7]",606,501,65315,125250
3,30000,"[2, 3, 4]",744,535,81600,142845
3,30000,"[2, 5, 7]",581,461,58870,106030
2,20000,"[4, 7]",347,322,33789,51681
3,30000,"[3, 4, 7]",594,432,56294,93096
3,30000,"[2, 3, 7]",615,516,67652,132870
3,30000,"[2, 4, 5]",710,536,78736,143380
2,20000,"[3, 5]",460,421,52218,88410
2,20000,"[3, 7]",356,339,36131,57291
3,30000,"[3, 4, 5]",698,494,71171,121771
2,20000,"[4, 5]",451,393,49128,77028
3,30000,"[3, 5, 7]",569,494,57721,121771
