subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[7],203,203,20503,20503
2,27100,"[7, 8]",368,335,33505,55945
6,322100,"[7, 8, 10, 3, 6, 5]",1525,949,197252,449826
7,437100,"[7, 8, 10, 3, 6, 9, 2]",1864,1058,266154,559153
4,102100,"[7, 8, 10, 3]",929,709,123620,250986
3,62100,"[7, 8, 10]",517,448,44085,100128
5,452100,"[7, 8, 10, 3, 1]",1525,990,270738,489555
5,152100,"[7, 8, 10, 3, 6]",1208,837,156908,349866
5,252100,"[7, 8, 10, 3, 2]",1430,966,231603,466095
4,112100,"[7, 8, 10, 6]",796,635,81018,201295
6,302100,"[7, 8, 10, 3, 6, 2]",1709,1028,258395,527878
5,252100,"[7, 8, 3, 6, 9]",1214,872,159214,379756
6,387100,"[7, 8, 10, 3, 9, 2]",1585,1004,239664,503506
5,237100,"[7, 8, 10, 3, 9]",1084,797,134388,317206
6,287100,"[7, 8, 10, 3, 6, 9]",1363,906,167245,409965
5,272100,"[7, 8, 10, 3, 5]",1246,857,166920,366796
4,197100,"[7, 8, 10, 9]",672,563,55717,158203
5,247100,"[7, 8, 10, 6, 9]",951,726,92194,263175
7,457100,"[7, 8, 10, 3, 6, 9, 5]",1680,1000,206765,499500
4,212100,"[7, 8, 10, 2]",1018,809,164461,326836
6,402100,"[7, 8, 3, 6, 9, 2]",1715,1035,259144,535095
6,422100,"[7, 8, 10, 3, 2, 5]",1747,1036,266705,536130
5,262100,"[7, 8, 10, 6, 2]",1297,905,194320,409060
5,282100,"[7, 8, 10, 6, 5]",1113,795,125144,315615
5,347100,"[7, 8, 10, 9, 2]",1173,863,173282,371953
3,67100,"[7, 8, 3]",780,645,115036,207690
5,462100,"[7, 8, 10, 6, 1]",1392,930,239367,431985
6,397100,"[7, 8, 10, 6, 9, 2]",1452,948,202819,448878
6,417100,"[7, 8, 10, 6, 9, 5]",1268,859,135395,368511
5,382100,"[7, 8, 10, 2, 5]",1335,917,203088,419986
6,432100,"[7, 8, 10, 6, 2, 5]",1614,991,230586,490545
4,117100,"[7, 8, 3, 6]",1059,793,148728,314028
4,217100,"[7, 8, 3, 2]",1281,926,224096,428275
5,397100,"[7, 8, 6, 2, 5]",1465,948,222592,448878
4,232100,"[7, 8, 10, 5]",834,658,91286,216153
5,267100,"[7, 8, 3, 6, 2]",1560,1001,251257,500500
6,422100,"[7, 8, 3, 6, 9, 5]",1531,978,199645,477753
4,202100,"[7, 8, 3, 9]",935,743,125953,275653
6,407100,"[7, 8, 10, 3, 9, 5]",1401,920,176812,422740
5,287100,"[7, 8, 3, 6, 5]",1376,918,189984,420903
3,77100,"[7, 8, 6]",647,548,70870,149878
4,135000,"[7, 10, 3, 6]",1043,758,145502,286903
4,237100,"[7, 8, 3, 5]",1097,820,159381,335790
3,177100,"[7, 8, 2]",869,734,155168,269011
4,412100,"[7, 8, 10, 1]",1113,861,213829,370230
4,417100,"[7, 8, 3, 1]",1376,948,263698,448878
6,437100,"[7, 8, 3, 6, 2, 5]",1877,1065,284949,566580
4,212100,"[7, 8, 6, 9]",802,656,82216,214840
3,162100,"[7, 8, 9]",523,467,45307,108811
5,352100,"[7, 8, 3, 9, 2]",1436,968,232285,468028
5,372100,"[7, 8, 3, 9, 5]",1252,892,169421,397386
2,45000,"[7, 10]",352,324,31151,52326
3,197100,"[7, 8, 5]",685,580,81812,167910
5,387100,"[7, 8, 3, 2, 5]",1598,1010,260152,509545
4,227100,"[7, 8, 6, 2]",1148,847,185423,358281
5,367100,"[7, 8, 10, 9, 5]",989,736,101938,270480
4,427100,"[7, 8, 6, 1]",1243,889,231521,394716
4,247100,"[7, 8, 6, 5]",964,729,115969,265356
4,312100,"[7, 8, 9, 2]",1024,798,164138,318003
3,377100,"[7, 8, 1]",964,805,205606,323610
3,85000,"[7, 10, 3]",764,617,111658,190036
5,362100,"[7, 8, 6, 9, 2]",1303,900,194071,404550
5,382100,"[7, 8, 6, 9, 5]",1119,809,126389,326836
4,347100,"[7, 8, 2, 5]",1186,864,194810,372816
5,270000,"[7, 10, 3, 6, 9]",1198,830,155898,344035
4,332100,"[7, 8, 9, 5]",840,674,92633,226801
5,285000,"[7, 10, 3, 6, 2]",1544,957,247356,457446
6,440000,"[7, 10, 3, 6, 9, 5]",1515,930,195826,431985
6,420000,"[7, 10, 3, 6, 9, 2]",1699,990,255172,489555
4,220000,"[7, 10, 3, 9]",919,709,122488,250986
3,95000,"[7, 10, 6]",631,537,68759,143916
3,195000,"[7, 10, 2]",853,707,152033,249571
3,180000,"[7, 10, 9]",507,449,42860,100576
2,50000,"[7, 3]",615,549,103024,150426
5,305000,"[7, 10, 3, 6, 5]",1360,877,186260,384126
4,435000,"[7, 10, 3, 1]",1360,913,259350,416328
4,235000,"[7, 10, 3, 2]",1265,884,220043,390286
4,255000,"[7, 10, 3, 5]",1081,777,155407,301476
5,370000,"[7, 10, 3, 9, 2]",1420,926,228164,428275
4,230000,"[7, 10, 6, 9]",786,634,80006,200661
5,390000,"[7, 10, 3, 9, 5]",1236,842,165355,354061
4,265000,"[7, 10, 6, 5]",948,710,113339,251695
4,245000,"[7, 10, 6, 2]",1132,823,182522,338253
6,455000,"[7, 10, 3, 6, 2, 5]",1861,1018,280586,517653
3,100000,"[7, 3, 6]",894,710,137272,251695
4,445000,"[7, 10, 6, 1]",1227,854,227807,364231
4,350000,"[7, 10, 9, 5]",824,637,89564,202566
3,215000,"[7, 10, 5]",669,552,78841,152076
5,405000,"[7, 10, 3, 2, 5]",1582,963,255560,463203
3,395000,"[7, 10, 1]",948,766,201636,292995
4,330000,"[7, 10, 9, 2]",1008,769,160928,295296
5,400000,"[7, 10, 6, 9, 5]",1103,778,123655,302253
5,380000,"[7, 10, 6, 9, 2]",1287,872,191090,379756
4,365000,"[7, 10, 2, 5]",1170,828,191114,342378
5,415000,"[7, 10, 6, 2, 5]",1449,917,219207,419986
4,235000,"[7, 3, 6, 9]",1049,794,147818,314821
5,385000,"[7, 3, 6, 9, 2]",1550,965,248113,465130
5,405000,"[7, 3, 6, 9, 5]",1366,907,188670,410871
4,250000,"[7, 3, 6, 2]",1395,926,240168,428275
1,17100,[8],165,165,13530,13530
3,185000,"[7, 3, 9]",770,653,114004,212878
2,60000,"[7, 6]",482,443,58543,97903
4,270000,"[7, 3, 6, 5]",1211,844,178955,355746
5,420000,"[7, 3, 6, 2, 5]",1712,996,274253,495510
2,145000,"[7, 9]",358,347,32383,60031
3,200000,"[7, 3, 2]",1116,840,212486,352380
2,160000,"[7, 2]",704,625,142672,195000
4,450000,"[7, 3, 6, 1]",1490,939,276287,440391
3,230000,"[7, 6, 5]",799,640,104111,204480
4,355000,"[7, 3, 9, 5]",1087,813,157928,330078
3,410000,"[7, 6, 1]",1078,808,219896,326028
3,400000,"[7, 3, 1]",1211,867,252262,375411
3,195000,"[7, 6, 9]",637,559,69961,155961
2,52100,"[8, 10]",314,301,24478,45150
3,315000,"[7, 9, 5]",675,571,80207,162735
4,335000,"[7, 3, 9, 2]",1271,888,220736,393828
2,360000,"[7, 1]",799,704,193348,247456
3,220000,"[7, 3, 5]",932,738,147831,271953
3,210000,"[7, 6, 2]",983,759,173557,287661
2,180000,"[7, 5]",520,469,69314,109746
3,330000,"[7, 2, 5]",1021,771,182783,296835
3,295000,"[7, 9, 2]",859,699,151717,243951
4,380000,"[7, 6, 2, 5]",1300,871,211160,378885
3,92100,"[8, 10, 3]",726,609,106050,185136
4,370000,"[7, 3, 2, 5]",1433,935,248970,436645
4,465000,"[7, 9, 2, 5]",1176,825,191072,339900
4,345000,"[7, 6, 9, 2]",1138,820,182275,335790
4,365000,"[7, 6, 9, 5]",954,725,114597,262450
4,142100,"[8, 10, 3, 6]",1005,755,139975,284635
5,277100,"[8, 10, 3, 6, 9]",1160,828,150361,342378
3,102100,"[8, 10, 6]",593,512,62083,130816
5,292100,"[8, 10, 3, 6, 2]",1506,970,243834,469965
4,227100,"[8, 10, 3, 9]",881,704,116870,247456
6,447100,"[8, 10, 3, 6, 9, 5]",1477,937,190864,438516
2,57100,"[8, 3]",577,531,97161,140715
3,187100,"[8, 10, 9]",469,426,36165,90525
4,242100,"[8, 10, 3, 2]",1227,897,216494,401856
5,312100,"[8, 10, 3, 6, 5]",1322,883,181304,389403
6,462100,"[8, 10, 3, 6, 2, 5]",1823,1039,277605,539241
3,107100,"[8, 3, 6]",856,699,131493,243951
3,202100,"[8, 10, 2]",815,716,147789,255970
3,402100,"[8, 10, 1]",910,790,198596,311655
3,222100,"[8, 10, 5]",631,541,72814,146070
4,262100,"[8, 10, 3, 5]",1043,777,150399,301476
6,427100,"[8, 10, 3, 6, 9, 2]",1661,1002,251628,501501
4,442100,"[8, 10, 3, 1]",1322,935,256848,436645
4,337100,"[8, 10, 9, 2]",970,775,156650,299925
4,237100,"[8, 10, 6, 9]",748,610,73311,185745
5,407100,"[8, 10, 6, 9, 5]",1065,765,117579,292230
5,422100,"[8, 10, 6, 2, 5]",1411,931,215496,432915
4,452100,"[8, 10, 6, 1]",1189,869,224673,377146
4,357100,"[8, 10, 9, 5]",786,626,83518,195625
4,272100,"[8, 10, 6, 5]",910,697,107279,242556
4,252100,"[8, 10, 6, 2]",1094,826,178225,340725
5,397100,"[8, 10, 3, 9, 5]",1198,846,160341,357435
5,412100,"[8, 10, 3, 2, 5]",1544,982,252578,481671
4,372100,"[8, 10, 2, 5]",1132,847,187483,358281
5,377100,"[8, 10, 3, 9, 2]",1382,938,224592,439453
4,242100,"[8, 3, 6, 9]",1011,782,142028,305371
5,387100,"[8, 10, 6, 9, 2]",1249,873,186762,380628
5,392100,"[8, 3, 6, 9, 2]",1512,974,244386,473851
2,167100,"[8, 2]",666,632,138219,199396
3,237100,"[8, 6, 5]",761,615,97785,188805
3,217100,"[8, 6, 2]",945,762,169054,289941
5,412100,"[8, 3, 6, 9, 5]",1328,907,183486,410871
3,302100,"[8, 9, 2]",821,701,147229,245350
2,67100,"[8, 6]",444,405,51570,81810
4,377100,"[8, 3, 2, 5]",1395,954,245837,454581
