subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5000,[5],32,32,496,496
2,10000,"[5, 8]",55,51,743,1275
4,22000,"[5, 8, 2, 9]",117,88,1647,3828
4,22000,"[5, 8, 2, 11]",112,83,1549,3403
4,24000,"[5, 8, 2, 6]",125,96,1860,4560
3,16000,"[5, 8, 2]",94,74,1408,2701
4,24500,"[5, 8, 2, 3]",131,101,2049,5050
4,24500,"[5, 8, 2, 4]",127,94,1903,4371
4,26000,"[5, 8, 2, 0]",153,103,2916,5253
4,26000,"[5, 8, 2, 1]",144,99,2500,4851
4,26000,"[5, 8, 2, 7]",117,81,1585,3240
3,16000,"[5, 8, 9]",78,69,992,2346
4,26000,"[5, 8, 2, 10]",113,86,1564,3655
4,22000,"[5, 8, 9, 11]",96,80,1139,3160
4,24000,"[5, 8, 9, 6]",109,92,1448,4186
4,24500,"[5, 8, 9, 4]",111,90,1499,4005
4,24500,"[5, 8, 9, 3]",115,92,1603,4186
4,26000,"[5, 8, 9, 0]",137,101,2573,5050
4,26000,"[5, 8, 9, 1]",128,103,2165,5253
4,26000,"[5, 8, 9, 10]",97,78,1138,3003
3,16000,"[5, 8, 11]",73,63,890,1953
3,20000,"[5, 8, 0]",114,90,2352,4005
3,20000,"[5, 8, 10]",74,64,899,2016
4,24000,"[5, 8, 11, 6]",104,89,1352,3916
4,24500,"[5, 8, 11, 4]",106,83,1390,3403
2,11000,"[5, 2]",71,59,1171,1711
4,24500,"[5, 8, 11, 3]",110,91,1536,4095
3,20000,"[5, 8, 7]",78,59,924,1711
4,26000,"[5, 8, 9, 7]",101,77,1173,2926
4,26000,"[5, 8, 11, 0]",132,99,2493,4851
3,17000,"[5, 2, 9]",94,75,1411,2775
3,20000,"[5, 8, 1]",105,89,1926,3916
3,17000,"[5, 2, 11]",89,71,1315,2485
4,26000,"[5, 8, 11, 7]",96,69,1070,2346
4,26000,"[5, 8, 11, 10]",92,74,1041,2701
3,18500,"[5, 8, 3]",92,83,1399,3403
4,25500,"[5, 2, 9, 4]",127,95,1906,4465
3,18500,"[5, 8, 4]",88,75,1253,2775
4,25500,"[5, 2, 9, 3]",131,97,2017,4656
4,26000,"[5, 8, 11, 1]",123,97,2067,4656
4,23000,"[5, 2, 9, 11]",112,86,1555,3655
4,25000,"[5, 2, 9, 6]",125,95,1857,4465
3,21000,"[5, 2, 0]",130,94,2714,4371
3,19500,"[5, 2, 3]",108,90,1822,4005
2,11000,"[5, 9]",55,52,746,1326
4,25000,"[5, 2, 11, 6]",120,94,1767,4371
4,25500,"[5, 2, 11, 4]",122,89,1803,3916
3,21000,"[5, 2, 1]",121,87,2269,3741
4,25500,"[5, 2, 11, 3]",126,97,1956,4656
3,18000,"[5, 8, 6]",86,78,1205,3003
3,17000,"[5, 9, 11]",73,66,896,2145
3,19000,"[5, 2, 6]",102,82,1623,3321
4,25500,"[5, 9, 11, 3]",110,89,1507,3916
3,21000,"[5, 2, 7]",94,69,1354,2346
3,21000,"[5, 9, 7]",78,63,933,1953
3,19500,"[5, 9, 4]",88,76,1256,2850
3,21000,"[5, 9, 0]",114,92,2363,4186
3,19500,"[5, 2, 4]",104,81,1669,3240
3,21000,"[5, 2, 10]",90,77,1342,2926
4,25500,"[5, 9, 11, 4]",106,86,1396,3655
4,25000,"[5, 9, 11, 6]",104,89,1352,3916
3,19500,"[5, 11, 4]",83,70,1149,2415
3,19000,"[5, 9, 6]",86,76,1202,2850
3,21000,"[5, 9, 10]",74,66,907,2145
3,19500,"[5, 9, 3]",92,79,1367,3081
3,21000,"[5, 9, 1]",105,89,1925,3916
3,19500,"[5, 11, 3]",87,79,1302,3081
3,21000,"[5, 11, 1]",100,84,1829,3486
3,21000,"[5, 11, 0]",109,91,2285,4095
2,11000,"[5, 11]",50,47,646,1081
3,19000,"[5, 11, 6]",81,74,1108,2701
3,21000,"[5, 11, 10]",69,62,811,1891
3,21000,"[5, 11, 7]",73,56,832,1540
2,13000,"[5, 6]",63,60,958,1770
3,21500,"[5, 6, 3]",100,89,1596,3916
3,21500,"[5, 6, 4]",96,83,1465,3403
3,23000,"[5, 6, 0]",122,96,2537,4560
3,23000,"[5, 6, 1]",113,86,2012,3655
2,13500,"[5, 3]",69,69,1162,1162
3,23000,"[5, 6, 7]",86,69,1144,2346
3,22000,"[5, 3, 4]",102,86,1630,3655
3,23000,"[5, 6, 10]",82,74,1119,2701
3,23500,"[5, 3, 0]",128,103,2729,5253
3,23500,"[5, 3, 1]",119,96,2260,4560
2,13500,"[5, 4]",65,59,1009,1711
3,23500,"[5, 3, 10]",88,85,1330,1874
3,23500,"[5, 4, 0]",124,93,2576,4278
3,23500,"[5, 4, 10]",84,73,1170,2628
3,23500,"[5, 4, 7]",88,67,1184,2211
2,15000,"[5, 0]",91,79,2141,3081
3,25000,"[5, 0, 1]",141,104,3178,5356
3,23500,"[5, 3, 7]",92,80,1349,1569
3,25000,"[5, 0, 10]",110,95,2309,4465
3,23500,"[5, 4, 1]",115,96,2188,4560
2,15000,"[5, 1]",82,73,1685,2628
2,15000,"[5, 7]",55,43,683,903
3,25000,"[5, 1, 10]",101,86,1841,3655
3,25000,"[5, 7, 10]",74,62,854,1074
1,5000,[8],23,23,253,253
3,17000,"[8, 2, 9]",85,73,1226,2628
3,25000,"[5, 0, 7]",114,82,2276,3321
2,11000,"[8, 2]",62,57,984,1596
3,25000,"[5, 1, 7]",105,81,1866,3240
2,15000,"[5, 10]",51,51,667,667
4,23000,"[8, 2, 9, 11]",103,83,1370,3403
4,25000,"[8, 2, 9, 6]",116,95,1675,4465
4,25500,"[8, 2, 9, 3]",122,92,1822,4186
4,25500,"[8, 2, 9, 4]",118,96,1733,4560
3,17000,"[8, 2, 11]",80,68,1128,2278
4,25500,"[8, 2, 11, 3]",117,91,1759,4095
4,25000,"[8, 2, 11, 6]",111,93,1583,4278
3,19000,"[8, 2, 6]",93,82,1439,3321
4,25000,"[8, 9, 11, 6]",95,83,1114,3403
3,19500,"[8, 2, 3]",99,84,1625,3486
2,11000,"[8, 9]",46,44,505,946
4,25500,"[8, 2, 11, 4]",113,88,1628,3828
3,19000,"[8, 9, 6]",77,70,964,2415
4,25500,"[8, 9, 11, 3]",101,78,1256,3003
3,21000,"[8, 2, 1]",112,89,2112,3916
3,21000,"[8, 2, 0]",121,94,2555,4371
3,17000,"[8, 9, 11]",64,58,655,1653
3,21000,"[8, 2, 7]",85,71,1221,2485
3,21000,"[8, 9, 1]",96,85,1714,3570
3,21000,"[8, 2, 10]",81,69,1140,2346
3,19500,"[8, 2, 4]",95,82,1494,3321
3,21000,"[8, 9, 0]",105,86,2152,3655
3,19500,"[8, 9, 4]",79,71,1027,2485
2,11000,"[8, 11]",41,38,403,703
3,21000,"[8, 9, 10]",65,53,651,1378
3,19500,"[8, 9, 3]",83,67,1116,2211
3,19000,"[8, 11, 6]",72,67,868,2211
4,25500,"[8, 9, 11, 4]",97,80,1167,3160
3,19500,"[8, 11, 3]",78,66,1049,2145
3,21000,"[8, 9, 7]",69,63,752,1953
3,21000,"[8, 11, 7]",64,55,649,1485
3,19500,"[8, 11, 4]",74,63,918,1953
3,21000,"[8, 11, 0]",100,84,2072,3486
3,21000,"[8, 11, 1]",91,80,1616,3160
3,21500,"[8, 6, 3]",91,78,1346,3003
3,21000,"[8, 11, 10]",60,49,554,1176
3,21500,"[8, 6, 4]",87,79,1237,3081
3,23000,"[8, 6, 1]",104,82,1801,3321
2,13000,"[8, 6]",54,53,718,1378
3,23000,"[8, 6, 7]",77,70,964,2415
3,23000,"[8, 6, 10]",73,61,864,1830
2,13500,"[8, 3]",60,55,909,1485
3,23000,"[8, 6, 0]",113,91,2327,4095
3,23500,"[8, 3, 1]",110,87,2037,3741
2,13500,"[8, 4]",56,53,778,1378
3,23500,"[8, 4, 7]",79,66,1010,2145
3,23500,"[8, 3, 0]",119,92,2506,4186
3,23500,"[8, 3, 7]",83,74,1156,2701
3,23500,"[8, 4, 0]",115,91,2375,4095
3,25000,"[8, 0, 10]",101,83,2081,3403
3,23500,"[8, 4, 10]",75,62,924,1891
3,23500,"[8, 3, 10]",79,66,1062,2145
2,15000,"[8, 7]",46,42,500,861
3,25000,"[8, 7, 10]",65,55,656,1485
2,15000,"[8, 0]",82,73,1928,2628
3,25000,"[8, 0, 1]",132,103,2995,5253
3,23500,"[8, 4, 1]",106,94,1987,4371
3,25000,"[8, 1, 7]",96,84,1713,3486
3,25000,"[8, 0, 7]",105,84,2123,3486
2,15000,"[8, 1]",73,69,1472,2346
3,25000,"[8, 1, 10]",92,77,1613,2926
2,15000,"[8, 10]",42,36,409,630
3,22000,"[8, 3, 4]",93,75,1389,2775
4,26000,"[2, 9, 11, 6]",111,93,1580,4278
1,6000,[2],39,39,741,741
3,18000,"[2, 9, 11]",80,70,1131,2415
2,12000,"[2, 9]",62,57,984,1596
3,20000,"[2, 9, 6]",93,80,1433,3160
3,20500,"[2, 9, 3]",99,79,1590,3081
3,20500,"[2, 9, 4]",95,82,1494,3321
3,22000,"[2, 9, 1]",112,88,2108,3828
3,22000,"[2, 9, 7]",85,75,1227,2775
2,12000,"[2, 11]",57,53,888,1378
3,22000,"[2, 9, 0]",121,94,2562,4371
3,22000,"[2, 9, 10]",81,70,1145,2415
3,20500,"[2, 11, 4]",90,75,1391,2775
3,20000,"[2, 11, 6]",88,79,1343,3081
2,14000,"[2, 6]",70,65,1196,2080
3,24000,"[2, 6, 7]",93,81,1438,3240
3,24000,"[2, 6, 0]",129,98,2736,4753
3,22000,"[2, 11, 7]",80,69,1130,2346
3,22500,"[2, 6, 3]",107,88,1819,3828
3,22000,"[2, 11, 1]",107,87,2017,3741
3,20500,"[2, 11, 3]",94,79,1529,3081
3,22500,"[2, 6, 4]",103,88,1703,3828
3,22000,"[2, 11, 10]",76,67,1053,2211
3,22000,"[2, 11, 0]",116,93,2488,4278
2,14500,"[2, 3]",76,70,1392,2415
3,24500,"[2, 3, 1]",126,94,2436,4371
3,24000,"[2, 6, 1]",120,86,2195,3655
3,24500,"[2, 4, 0]",131,97,2782,4656
3,24500,"[2, 3, 0]",135,102,2920,5151
3,24500,"[2, 4, 10]",91,80,1415,3160
2,14500,"[2, 4]",72,66,1254,2145
3,24000,"[2, 6, 10]",89,78,1357,3003
3,24500,"[2, 3, 10]",95,85,1560,3570
3,23000,"[2, 3, 4]",109,88,1860,3828
3,24500,"[2, 4, 7]",95,78,1482,3003
3,24500,"[2, 3, 7]",99,88,1635,3828
3,24500,"[2, 4, 1]",122,98,2378,4753
2,16000,"[2, 0]",98,83,2347,3403
3,26000,"[2, 0, 7]",121,91,2535,4095
3,26000,"[2, 0, 1]",148,107,3343,5671
2,16000,"[2, 1]",89,75,1875,2775
2,16000,"[2, 7]",62,57,984,1596
3,26000,"[2, 1, 10]",108,87,2031,3741
3,26000,"[2, 0, 10]",117,98,2515,4753
3,26000,"[2, 7, 10]",81,75,1155,2775
3,26000,"[2, 1, 7]",112,89,2112,3916
2,16000,"[2, 10]",58,57,912,1596
3,20500,"[9, 11, 4]",74,65,921,2080
1,6000,[9],23,23,253,253
2,12000,"[9, 11]",41,40,406,780
3,22000,"[9, 11, 10]",60,50,561,1225
3,20500,"[9, 11, 3]",78,63,1017,1953
3,22500,"[9, 6, 3]",91,70,1305,2415
3,22500,"[9, 6, 4]",87,76,1231,2850
3,22000,"[9, 11, 0]",100,87,2083,3741
3,22000,"[9, 11, 7]",64,61,658,1830
3,24000,"[9, 6, 7]",77,71,964,2485
3,20000,"[9, 11, 6]",72,66,865,2145
3,24000,"[9, 6, 10]",73,61,864,1830
3,24000,"[9, 6, 1]",104,78,1791,3003
2,14000,"[9, 6]",54,50,712,1225
3,24000,"[9, 6, 0]",113,89,2329,3916
2,14500,"[9, 3]",60,50,874,1225
3,22000,"[9, 11, 1]",91,81,1615,3240
3,24500,"[9, 3, 0]",119,91,2482,4095
3,23000,"[9, 3, 4]",93,71,1354,2485
3,24500,"[9, 3, 10]",79,61,1032,1830
3,24500,"[9, 3, 7]",83,73,1127,1478
2,14500,"[9, 4]",56,53,778,1378
3,24500,"[9, 3, 1]",110,83,1999,3403
3,24500,"[9, 4, 7]",79,70,1016,2415
2,16000,"[9, 0]",82,74,1936,2701
3,24500,"[9, 4, 10]",75,62,929,1891
3,24500,"[9, 4, 1]",106,93,1983,4278
3,24500,"[9, 4, 0]",115,92,2383,4186
3,26000,"[9, 1, 7]",96,87,1715,3741
3,26000,"[9, 0, 7]",105,86,2134,3655
3,26000,"[9, 7, 10]",65,60,667,919
3,26000,"[9, 1, 10]",92,77,1614,2926
2,16000,"[9, 1]",73,68,1468,2278
2,14000,"[11, 6]",49,48,618,1128
2,16000,"[9, 7]",46,46,506,506
3,26000,"[9, 0, 1]",132,102,2998,5151
3,26000,"[9, 0, 10]",101,86,2094,3655
1,6000,[11],18,18,153,153
2,16000,"[9, 10]",42,37,414,666
3,24000,"[11, 6, 0]",108,91,2257,4095
3,24000,"[11, 6, 7]",72,67,869,2211
3,24500,"[11, 4, 0]",110,89,2298,3916
3,24000,"[11, 6, 1]",99,77,1701,2926
3,22500,"[11, 6, 3]",86,72,1246,2556
3,24500,"[11, 3, 1]",105,82,1937,3321
3,24500,"[11, 3, 0]",114,93,2436,4278
3,22500,"[11, 6, 4]",82,72,1130,2556
3,24500,"[11, 3, 10]",74,62,971,1891
3,24000,"[11, 6, 10]",68,58,773,1653
3,24500,"[11, 4, 1]",101,87,1880,3741
3,24500,"[11, 3, 7]",78,71,1061,2485
2,14500,"[11, 4]",51,46,671,1035
2,14500,"[11, 3]",55,50,809,1225
3,23000,"[11, 3, 4]",88,70,1283,2415
3,24500,"[11, 4, 7]",74,61,908,1830
3,24500,"[11, 4, 10]",70,57,826,1596
2,16000,"[11, 0]",77,73,1858,2628
3,26000,"[11, 0, 7]",100,83,2055,3403
2,16000,"[11, 1]",68,64,1372,2016
3,26000,"[11, 0, 1]",127,101,2924,5050
2,16000,"[11, 7]",41,39,405,741
2,16000,"[11, 10]",37,33,318,528
3,26000,"[11, 1, 7]",91,83,1619,3403
1,8000,[6],31,31,465,465
3,26000,"[11, 0, 10]",96,86,2020,3655
2,16500,"[6, 3]",68,60,1103,1770
3,26000,"[11, 1, 10]",87,73,1522,2628
2,16500,"[6, 4]",64,60,987,1770
2,18000,"[6, 0]",90,78,2110,3003
3,26000,"[11, 7, 10]",60,54,570,1431
2,18000,"[6, 7]",54,52,717,1326
3,25000,"[6, 3, 4]",101,79,1580,3081
2,17000,"[3, 4]",70,60,1149,1770
2,18000,"[6, 1]",81,64,1554,2016
2,18000,"[6, 10]",50,45,626,990
2,18500,"[3, 10]",56,53,834,1378
1,8500,[4],33,33,528,528
2,18500,"[3, 0]",96,83,2299,3403
2,18500,"[3, 7]",60,60,919,919
2,18500,"[4, 0]",92,79,2161,3081
2,18500,"[3, 1]",87,73,1800,2628
2,18500,"[4, 7]",56,50,766,1225
1,8500,[3],37,37,666,666
2,18500,"[4, 1]",83,78,1743,3003
2,20000,"[0, 7]",82,71,1909,2485
2,20000,"[0, 10]",78,75,1879,2775
1,10000,[0],59,59,1711,1711
2,18500,"[4, 10]",52,47,689,1081
2,20000,"[0, 1]",109,91,2783,4095
1,10000,[1],50,50,1225,1225
2,20000,"[1, 10]",69,63,1381,1953
1,10000,[7],23,23,253,253
2,20000,"[1, 7]",73,69,1472,2346
2,20000,"[7, 10]",42,42,424,424
1,10000,[10],19,19,171,171
