subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5940,[3],106,106,5565,5565
3,22340,"[3, 1, 2]",358,209,15715,21736
2,12940,"[3, 1]",248,154,11205,11781
4,39340,"[3, 1, 2, 5]",444,217,16782,23436
6,116646,"[3, 1, 2, 5, 7, 6]",519,225,17098,25200
5,71100,"[3, 1, 2, 5, 7]",477,220,16878,24090
3,29940,"[3, 1, 5]",334,184,13383,16836
4,61700,"[3, 1, 5, 7]",367,187,13479,17391
4,75486,"[3, 1, 5, 6]",376,191,13656,18145
4,54100,"[3, 1, 2, 7]",391,212,15811,22366
4,67886,"[3, 1, 2, 6]",400,216,15989,23220
5,99646,"[3, 1, 2, 7, 6]",433,217,16032,23436
4,110840,"[3, 1, 2, 4]",463,263,20280,34453
5,107246,"[3, 1, 5, 7, 6]",409,192,13699,18336
3,44700,"[3, 1, 7]",281,157,11301,12246
5,84886,"[3, 1, 2, 5, 6]",486,224,17055,24976
2,37700,"[3, 7]",139,112,5742,6216
3,54700,"[3, 5, 7]",225,162,8776,13041
2,16400,"[1, 2]",252,197,14521,19306
2,51486,"[3, 6]",148,118,5991,6903
2,15340,"[3, 2]",216,172,10614,14706
3,58486,"[3, 1, 6]",290,162,11509,13041
3,101440,"[3, 1, 4]",353,228,16260,25878
4,90246,"[3, 1, 7, 6]",323,163,11552,13203
3,111440,"[3, 5, 4]",297,209,13188,21736
3,83246,"[3, 7, 6]",181,122,6115,7381
3,32340,"[3, 2, 5]",302,193,12279,18528
1,7000,[1],142,142,10011,10011
3,47100,"[3, 2, 7]",249,177,10765,15576
2,22940,"[3, 5]",192,157,8625,12246
4,64100,"[3, 2, 5, 7]",335,198,12430,19503
2,109990,"[3, 0]",481,427,74259,90951
3,60886,"[3, 2, 6]",258,181,10953,16290
3,116990,"[3, 1, 0]",623,459,78995,105111
4,77886,"[3, 2, 5, 6]",344,201,12587,20100
4,92646,"[3, 2, 7, 6]",291,184,11051,16836
4,100246,"[3, 5, 7, 6]",267,168,9031,14028
3,103840,"[3, 2, 4]",321,238,15425,28203
5,109646,"[3, 2, 5, 7, 6]",377,204,12685,20706
3,33400,"[1, 2, 5]",338,208,15687,21528
2,94440,"[3, 4]",211,195,10905,18915
3,55760,"[1, 5, 7]",261,179,12410,15931
3,48160,"[1, 2, 7]",285,201,14643,20100
4,65160,"[1, 2, 5, 7]",371,212,15809,22366
4,78946,"[1, 2, 5, 6]",380,216,15989,23220
4,93706,"[1, 2, 7, 6]",327,206,14868,21115
5,110706,"[1, 2, 5, 7, 6]",413,217,16033,23436
1,9400,[2],110,110,5995,5995
2,24000,"[1, 5]",228,175,12288,15225
2,52546,"[1, 6]",184,151,10344,11325
2,95500,"[1, 4]",247,220,15120,24090
3,104900,"[1, 2, 4]",357,255,19140,32385
2,38760,"[1, 7]",175,146,10133,10585
3,69546,"[1, 5, 6]",270,183,12590,16653
2,62546,"[5, 6]",128,96,4020,4560
3,61946,"[1, 2, 6]",294,205,14824,20910
3,112500,"[1, 5, 4]",333,224,16672,24976
4,101306,"[1, 5, 7, 6]",303,184,12634,16836
3,84306,"[1, 7, 6]",217,152,10388,11476
2,111050,"[1, 0]",517,452,78056,101926
2,26400,"[2, 5]",196,134,7759,8911
1,17000,[5],86,86,3655,3655
2,48760,"[5, 7]",119,92,3832,4186
1,45546,[6],42,42,861,861
3,86706,"[2, 7, 6]",185,124,6490,7626
3,68486,"[3, 5, 6]",234,165,8933,13530
2,41160,"[2, 7]",143,116,6172,6670
1,104050,[0],375,375,70125,70125
3,58160,"[2, 5, 7]",229,140,7936,9730
2,77306,"[7, 6]",75,47,1011,1081
2,54946,"[2, 6]",152,121,6391,7260
2,97900,"[2, 4]",215,180,10860,16110
1,88500,[4],105,105,5460,5460
3,71946,"[2, 5, 6]",238,144,8124,10296
2,113450,"[2, 0]",485,453,75624,102378
3,114900,"[2, 5, 4]",301,183,12015,16653
1,31760,[7],33,33,528,528
3,94306,"[5, 7, 6]",161,99,4119,4851
4,103706,"[2, 5, 7, 6]",271,147,8223,10731
2,105500,"[5, 4]",191,151,8335,11325
