subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
3,22605,"[9, 4, 8]",1693,1351,468560,911925
1,5995,[9],471,471,110685,110685
2,13795,"[9, 4]",1219,972,359682,471906
4,32285,"[9, 4, 8, 5]",2431,1918,734633,1838403
5,42010,"[9, 4, 8, 5, 6]",3091,2311,938242,2669205
6,51950,"[9, 4, 8, 5, 6, 2]",3996,2593,1262666,3360528
6,51974,"[9, 4, 8, 5, 6, 11]",3457,2441,995591,2978020
8,71950,"[9, 4, 8, 5, 6, 2, 0, 10]",6268,3530,2923262,6228685
7,61914,"[9, 4, 8, 5, 6, 2, 11]",4362,2678,1313790,3584503
7,61950,"[9, 4, 8, 5, 6, 2, 10]",4412,2722,1333203,3703281
7,61950,"[9, 4, 8, 5, 6, 2, 0]",5852,3471,2861279,6022185
7,61950,"[9, 4, 8, 5, 6, 2, 3]",4899,2956,1633044,4367490
7,61974,"[9, 4, 8, 5, 6, 11, 0]",5313,3354,2605376,5622981
7,61950,"[9, 4, 8, 5, 6, 2, 7]",4477,2846,1370415,4048435
8,71914,"[9, 4, 8, 5, 6, 2, 11, 1]",5644,3222,2063931,5189031
8,71914,"[9, 4, 8, 5, 6, 2, 11, 0]",6218,3511,2906927,6161805
8,71914,"[9, 4, 8, 5, 6, 2, 11, 3]",5265,3025,1683917,4573800
8,71950,"[9, 4, 8, 5, 6, 2, 1, 3]",6181,3314,2338044,5489641
8,71950,"[9, 4, 8, 5, 6, 2, 0, 1]",7134,3692,3441017,6813586
8,71950,"[9, 4, 8, 5, 6, 2, 0, 3]",6755,3585,3096379,6424320
8,71950,"[9, 4, 8, 5, 6, 2, 1, 7]",5759,3250,2084554,5279625
8,71914,"[9, 4, 8, 5, 6, 2, 11, 7]",4843,2917,1421192,4252986
8,71950,"[9, 4, 8, 5, 6, 2, 7, 10]",4893,2959,1440640,4376361
8,71950,"[9, 4, 8, 5, 6, 2, 3, 7]",5380,3148,1737685,4953378
8,71950,"[9, 4, 8, 5, 6, 2, 0, 7]",6333,3592,2956273,6449436
8,71974,"[9, 4, 8, 5, 6, 11, 0, 1]",6595,3615,3202384,6532305
8,71950,"[9, 4, 8, 5, 6, 2, 1, 10]",5694,3253,2084061,5289378
8,71950,"[9, 4, 8, 5, 6, 2, 3, 10]",5315,3036,1700799,4607130
7,61950,"[9, 4, 8, 5, 6, 2, 1]",5278,3184,2016802,5067336
8,71974,"[9, 4, 8, 5, 6, 11, 0, 7]",5794,3513,2703561,6168828
8,71914,"[9, 4, 8, 5, 6, 2, 11, 10]",4778,2804,1384233,3929806
8,71974,"[9, 4, 8, 5, 6, 11, 0, 3]",6216,3492,2843262,6095286
7,61974,"[9, 4, 8, 5, 6, 11, 1]",4739,3090,1767690,4772505
8,71974,"[9, 4, 8, 5, 6, 11, 1, 3]",5642,3242,2091729,5253661
8,71974,"[9, 4, 8, 5, 6, 11, 0, 10]",5729,3423,2670138,5856753
8,71974,"[9, 4, 8, 5, 6, 11, 1, 7]",5220,3173,1838157,5032378
7,61974,"[9, 4, 8, 5, 6, 11, 3]",4360,2838,1368880,4025703
8,71974,"[9, 4, 8, 5, 6, 11, 1, 10]",5155,3172,1837734,5029206
6,52010,"[9, 4, 8, 5, 6, 0]",4947,3289,2553693,5407116
7,61974,"[9, 4, 8, 5, 6, 11, 10]",3873,2584,1068913,3337236
7,61974,"[9, 4, 8, 5, 6, 11, 7]",3938,2734,1106538,3736011
7,62010,"[9, 4, 8, 5, 6, 0, 1]",6229,3580,3154339,6406410
8,71974,"[9, 4, 8, 5, 6, 11, 3, 7]",4841,3060,1476674,4680270
6,52010,"[9, 4, 8, 5, 6, 1]",4373,3020,1714414,4558690
8,71974,"[9, 4, 8, 5, 6, 11, 3, 10]",4776,2930,1439413,4290985
8,71974,"[9, 4, 8, 5, 6, 11, 7, 10]",4354,2856,1179538,4076940
7,62010,"[9, 4, 8, 5, 6, 0, 7]",5428,3466,2652243,6004845
7,62010,"[9, 4, 8, 5, 6, 0, 3]",5850,3435,2791802,5897895
7,62010,"[9, 4, 8, 5, 6, 1, 3]",5276,3184,2038698,5067336
7,62010,"[9, 4, 8, 5, 6, 0, 10]",5363,3362,2618549,5649841
7,62010,"[9, 4, 8, 5, 6, 1, 7]",4854,3114,1785204,4846941
8,72010,"[9, 4, 8, 5, 6, 0, 1, 3]",7132,3647,3357557,6648481
8,72010,"[9, 4, 8, 5, 6, 0, 1, 7]",6710,3636,3217215,6608430
6,52010,"[9, 4, 8, 5, 6, 3]",3994,2724,1311782,3708726
7,62010,"[9, 4, 8, 5, 6, 1, 10]",4789,3106,1784552,4822065
8,72010,"[9, 4, 8, 5, 6, 0, 1, 10]",6645,3626,3216478,6572125
8,72010,"[9, 4, 8, 5, 6, 0, 3, 7]",6331,3560,2887370,6335020
8,72010,"[9, 4, 8, 5, 6, 0, 7, 10]",5844,3521,2716780,6196960
8,72010,"[9, 4, 8, 5, 6, 0, 3, 10]",6266,3481,2854217,6056940
8,72010,"[9, 4, 8, 5, 6, 1, 7, 10]",5270,3188,1855056,5080078
8,72010,"[9, 4, 8, 5, 6, 1, 3, 7]",5757,3246,2107076,5266635
8,72010,"[9, 4, 8, 5, 6, 1, 3, 10]",5692,3230,2106135,5214835
7,62010,"[9, 4, 8, 5, 6, 3, 7]",4475,2967,1419944,4400061
8,72010,"[9, 4, 8, 5, 6, 3, 7, 10]",4891,3042,1490249,4625361
7,62010,"[9, 4, 8, 5, 6, 3, 10]",4410,2817,1382406,3966336
6,52010,"[9, 4, 8, 5, 6, 7]",3572,2625,1049557,3444000
5,42225,"[9, 4, 8, 5, 2]",3336,2304,1072700,2653056
6,52010,"[9, 4, 8, 5, 6, 10]",3507,2458,1011658,3019653
7,62010,"[9, 4, 8, 5, 6, 7, 10]",3988,2751,1122651,3782625
6,52189,"[9, 4, 8, 5, 2, 11]",3702,2432,1127875,2956096
7,62189,"[9, 4, 8, 5, 2, 11, 0]",5558,3389,2743387,5740966
7,62189,"[9, 4, 8, 5, 2, 11, 1]",4984,3076,1889370,4729350
8,72189,"[9, 4, 8, 5, 2, 11, 0, 10]",5974,3457,2806944,5973696
8,72189,"[9, 4, 8, 5, 2, 11, 0, 1]",6840,3652,3330099,6666726
7,62189,"[9, 4, 8, 5, 2, 11, 3]",4605,2848,1502329,4054128
8,72189,"[9, 4, 8, 5, 2, 11, 0, 7]",6039,3522,2839241,6200481
7,62189,"[9, 4, 8, 5, 2, 11, 7]",4183,2709,1236586,3667986
8,72189,"[9, 4, 8, 5, 2, 11, 0, 3]",6461,3527,2981925,6218101
7,62225,"[9, 4, 8, 5, 2, 0, 1]",6474,3612,3284132,6521466
8,72189,"[9, 4, 8, 5, 2, 11, 1, 10]",5400,3166,1958329,5010195
8,72189,"[9, 4, 8, 5, 2, 11, 3, 7]",5086,3061,1607929,4683330
8,72189,"[9, 4, 8, 5, 2, 11, 3, 10]",5021,2955,1571796,4364535
7,62225,"[9, 4, 8, 5, 2, 0, 3]",6095,3471,2932586,6022185
8,72189,"[9, 4, 8, 5, 2, 11, 7, 10]",4599,2845,1308518,4045590
7,62225,"[9, 4, 8, 5, 2, 0, 7]",5673,3472,2790032,6025656
8,72225,"[9, 4, 8, 5, 2, 0, 1, 7]",6955,3657,3345074,6684996
8,72225,"[9, 4, 8, 5, 2, 0, 1, 10]",6890,3656,3345062,6681340
8,72225,"[9, 4, 8, 5, 2, 0, 1, 3]",7377,3673,3487847,6743628
8,72225,"[9, 4, 8, 5, 2, 0, 3, 7]",6576,3575,3025854,6388525
8,72225,"[9, 4, 8, 5, 2, 0, 3, 10]",6511,3522,2993811,6200481
8,72225,"[9, 4, 8, 5, 2, 0, 7, 10]",6089,3531,2853377,6232215
7,62225,"[9, 4, 8, 5, 2, 0, 10]",5608,3398,2757481,5771503
6,52225,"[9, 4, 8, 5, 2, 0]",5192,3323,2693824,5519503
8,72189,"[9, 4, 8, 5, 2, 11, 1, 7]",5465,3160,1958009,4991220
7,62189,"[9, 4, 8, 5, 2, 11, 10]",4118,2587,1200122,3344991
8,72189,"[9, 4, 8, 5, 2, 11, 1, 3]",5887,3239,2214418,5243941
7,62225,"[9, 4, 8, 5, 2, 1, 3]",5521,3181,2163520,5057790
6,52225,"[9, 4, 8, 5, 2, 1]",4618,3004,1838226,4510506
8,72225,"[9, 4, 8, 5, 2, 1, 3, 7]",6002,3249,2230101,5276376
8,72225,"[9, 4, 8, 5, 2, 1, 3, 10]",5937,3241,2229887,5250420
7,62225,"[9, 4, 8, 5, 2, 1, 7]",5099,3097,1907177,4794156
8,72225,"[9, 4, 8, 5, 2, 1, 7, 10]",5515,3184,1975957,5067336
7,62225,"[9, 4, 8, 5, 2, 1, 10]",5034,3101,1907285,4806550
6,52225,"[9, 4, 8, 5, 2, 3]",4239,2738,1447406,3746953
5,42249,"[9, 4, 8, 5, 11]",2797,2120,796439,2246140
6,52225,"[9, 4, 8, 5, 2, 7]",3817,2600,1181768,3378700
7,62225,"[9, 4, 8, 5, 2, 3, 7]",4720,2970,1553363,4408965
6,52225,"[9, 4, 8, 5, 2, 10]",3752,2466,1145047,3039345
7,62225,"[9, 4, 8, 5, 2, 3, 10]",4655,2849,1516970,4056976
6,52249,"[9, 4, 8, 5, 11, 0]",4653,3181,2428875,5057790
7,62225,"[9, 4, 8, 5, 2, 7, 10]",4233,2743,1253800,3760653
7,62249,"[9, 4, 8, 5, 11, 0, 1]",5935,3528,3036768,6221628
8,72225,"[9, 4, 8, 5, 2, 3, 7, 10]",5136,3065,1622615,4695580
6,52249,"[9, 4, 8, 5, 11, 1]",4079,2896,1580243,4191960
7,62249,"[9, 4, 8, 5, 11, 0, 3]",5556,3356,2670432,5629690
7,62249,"[9, 4, 8, 5, 11, 0, 7]",5134,3366,2528267,5663295
8,72249,"[9, 4, 8, 5, 11, 0, 1, 7]",6416,3586,3100411,6427905
8,72249,"[9, 4, 8, 5, 11, 0, 1, 3]",6838,3604,3243164,6492606
7,62249,"[9, 4, 8, 5, 11, 0, 10]",5069,3271,2495341,5348085
8,72249,"[9, 4, 8, 5, 11, 0, 3, 7]",6037,3486,2766839,6074355
8,72249,"[9, 4, 8, 5, 11, 0, 3, 10]",5972,3420,2734459,5846490
8,72249,"[9, 4, 8, 5, 11, 0, 1, 10]",6351,3586,3100507,6427905
8,72249,"[9, 4, 8, 5, 11, 0, 7, 10]",5550,3435,2594411,5897895
7,62249,"[9, 4, 8, 5, 11, 1, 3]",4982,3098,1908343,4797253
7,62249,"[9, 4, 8, 5, 11, 1, 7]",4560,3004,1651902,4510506
6,52249,"[9, 4, 8, 5, 11, 3]",3700,2591,1174065,3355345
8,72249,"[9, 4, 8, 5, 11, 1, 3, 10]",5398,3174,1977518,5035551
7,62249,"[9, 4, 8, 5, 11, 1, 10]",4495,3011,1652117,4531555
8,72249,"[9, 4, 8, 5, 11, 1, 3, 7]",5463,3171,1977587,5026035
8,72249,"[9, 4, 8, 5, 11, 1, 7, 10]",4976,3104,1723487,4815856
7,62249,"[9, 4, 8, 5, 11, 3, 7]",4181,2851,1283168,4062675
5,42285,"[9, 4, 8, 5, 0]",4287,3061,2372871,4683330
6,52249,"[9, 4, 8, 5, 11, 7]",3278,2454,908698,3009831
6,52249,"[9, 4, 8, 5, 11, 10]",3213,2301,871601,2646150
7,62249,"[9, 4, 8, 5, 11, 3, 10]",4116,2719,1246437,3695121
8,72249,"[9, 4, 8, 5, 11, 3, 7, 10]",4597,2958,1355218,4373403
7,62249,"[9, 4, 8, 5, 11, 7, 10]",3694,2611,983535,3407355
6,52285,"[9, 4, 8, 5, 0, 1]",5569,3447,2984438,5939181
7,62285,"[9, 4, 8, 5, 0, 1, 3]",6472,3529,3191052,6225156
7,62285,"[9, 4, 8, 5, 0, 1, 7]",6050,3518,3048411,6186403
8,72285,"[9, 4, 8, 5, 0, 1, 3, 7]",6953,3584,3252781,6420736
6,52285,"[9, 4, 8, 5, 0, 3]",5190,3246,2614652,5266635
5,42285,"[9, 4, 8, 5, 1]",3713,2763,1522546,3815703
8,72285,"[9, 4, 8, 5, 0, 1, 3, 10]",6888,3580,3252540,6406410
7,62285,"[9, 4, 8, 5, 0, 1, 10]",5985,3513,3048277,6168828
6,52285,"[9, 4, 8, 5, 0, 7]",4768,3269,2472638,5341546
7,62285,"[9, 4, 8, 5, 0, 3, 7]",5671,3399,2711434,5774901
6,52285,"[9, 4, 8, 5, 0, 10]",4703,3159,2439437,4988061
6,52285,"[9, 4, 8, 5, 1, 3]",4616,2979,1850892,4435731
8,72285,"[9, 4, 8, 5, 0, 1, 7, 10]",6466,3572,3111964,6377806
7,62285,"[9, 4, 8, 5, 0, 3, 10]",5606,3315,2678776,5492955
7,62285,"[9, 4, 8, 5, 0, 7, 10]",5184,3346,2538882,5596185
8,72285,"[9, 4, 8, 5, 0, 3, 7, 10]",6087,3450,2775239,5949525
7,62285,"[9, 4, 8, 5, 1, 3, 7]",5097,3068,1920469,4704778
6,52285,"[9, 4, 8, 5, 1, 7]",4194,2887,1594538,4165941
8,72285,"[9, 4, 8, 5, 1, 3, 7, 10]",5513,3137,1989455,4918816
5,42285,"[9, 4, 8, 5, 3]",3334,2407,1112511,2895621
7,62285,"[9, 4, 8, 5, 1, 7, 10]",4610,2995,1666223,4483515
7,62285,"[9, 4, 8, 5, 1, 3, 10]",5032,3060,1920164,4680270
7,62285,"[9, 4, 8, 5, 3, 7, 10]",4231,2805,1294139,3932610
6,52285,"[9, 4, 8, 5, 3, 7]",3815,2693,1221992,3624778
4,32330,"[9, 4, 8, 6]",2353,1841,678890,1693720
6,52285,"[9, 4, 8, 5, 1, 10]",4129,2886,1594520,4163055
5,42285,"[9, 4, 8, 5, 7]",2912,2278,847270,2593503
5,42285,"[9, 4, 8, 5, 10]",2847,2107,809895,2218671
6,52285,"[9, 4, 8, 5, 3, 10]",3750,2540,1184980,3224530
5,42270,"[9, 4, 8, 6, 2]",3258,2372,1062533,2812006
6,52285,"[9, 4, 8, 5, 7, 10]",3328,2443,922207,2982903
6,52234,"[9, 4, 8, 6, 2, 11]",3624,2479,1115830,3071481
7,62234,"[9, 4, 8, 6, 2, 11, 0]",5480,3400,2724315,5778300
8,72234,"[9, 4, 8, 6, 2, 11, 0, 1]",6762,3650,3310258,6659425
7,62234,"[9, 4, 8, 6, 2, 11, 1]",4906,3098,1876142,4797253
8,72234,"[9, 4, 8, 6, 2, 11, 0, 3]",6383,3525,2962724,6211050
7,62234,"[9, 4, 8, 6, 2, 11, 3]",4527,2880,1490084,4145760
8,72234,"[9, 4, 8, 6, 2, 11, 0, 10]",5896,3466,2787516,6004845
8,72234,"[9, 4, 8, 6, 2, 11, 0, 7]",5961,3539,2820443,6260491
6,52270,"[9, 4, 8, 6, 2, 0]",5114,3345,2676515,5592840
8,72234,"[9, 4, 8, 6, 2, 11, 1, 3]",5809,3257,2201188,5302396
7,62234,"[9, 4, 8, 6, 2, 11, 7]",4105,2749,1224711,3777126
8,72234,"[9, 4, 8, 6, 2, 11, 1, 7]",5387,3167,1944795,5013361
8,72234,"[9, 4, 8, 6, 2, 11, 1, 10]",5322,3179,1944649,5051431
7,62234,"[9, 4, 8, 6, 2, 11, 10]",4040,2624,1187621,3441376
8,72234,"[9, 4, 8, 6, 2, 11, 3, 7]",5008,3086,1595854,4760155
7,62270,"[9, 4, 8, 6, 2, 0, 1]",6396,3618,3266033,6543153
8,72234,"[9, 4, 8, 6, 2, 11, 7, 10]",4521,2877,1296190,4137126
8,72234,"[9, 4, 8, 6, 2, 11, 3, 10]",4943,2978,1559096,4432753
7,62270,"[9, 4, 8, 6, 2, 0, 3]",6017,3479,2915147,6049981
8,72270,"[9, 4, 8, 6, 2, 0, 1, 3]",7299,3676,3469816,6754650
8,72270,"[9, 4, 8, 6, 2, 0, 1, 7]",6877,3657,3327083,6684996
8,72270,"[9, 4, 8, 6, 2, 0, 1, 10]",6812,3659,3326606,6692311
