subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,6000,[6],447,447,99681,99681
2,12900,"[6, 8]",924,701,188454,245350
4,42700,"[6, 8, 10, 1]",2400,1262,636386,795691
3,27300,"[6, 8, 10]",1387,739,226325,272691
6,117500,"[6, 8, 10, 1, 4, 0]",4385,1817,1181138,1649836
9,597980,"[6, 8, 10, 1, 4, 0, 5, 11, 12]",5378,1846,1214167,1702935
5,67700,"[6, 8, 10, 1, 4]",3252,1330,724139,883785
8,577500,"[6, 8, 10, 1, 4, 0, 11, 2]",4956,1857,1209296,1723296
8,657500,"[6, 8, 10, 1, 4, 0, 11, 7]",5163,1847,1227836,1704781
7,197980,"[6, 8, 10, 1, 4, 0, 5]",5190,1832,1212007,1677196
8,457980,"[6, 8, 10, 1, 4, 0, 5, 2]",5665,1862,1237669,1732591
8,395980,"[6, 8, 10, 1, 4, 0, 5, 3]",5877,1851,1239958,1712175
9,595980,"[6, 8, 10, 1, 4, 0, 5, 3, 12]",5969,1855,1240766,1719585
9,595980,"[6, 8, 10, 1, 4, 0, 5, 3, 11]",5973,1859,1241144,1727011
7,315500,"[6, 8, 10, 1, 4, 0, 3]",5072,1843,1217882,1697403
8,397980,"[6, 8, 10, 1, 4, 0, 5, 12]",5282,1838,1212937,1688203
9,655980,"[6, 8, 10, 1, 4, 0, 5, 3, 2]",6352,1875,1263152,1756875
8,397980,"[6, 8, 10, 1, 4, 0, 5, 11]",5286,1840,1213240,1691880
7,317500,"[6, 8, 10, 1, 4, 0, 11]",4481,1825,1182399,1664400
9,657980,"[6, 8, 10, 1, 4, 0, 5, 11, 2]",5761,1870,1238876,1747515
8,515500,"[6, 8, 10, 1, 4, 0, 3, 11]",5168,1851,1219096,1712175
8,537980,"[6, 8, 10, 1, 4, 0, 5, 7]",5872,1852,1256817,1714026
8,592980,"[6, 8, 10, 1, 4, 0, 5, 9]",5620,1886,1250758,1777555
8,515500,"[6, 8, 10, 1, 4, 0, 3, 12]",5164,1848,1218756,1706628
8,517500,"[6, 8, 10, 1, 4, 0, 11, 12]",4573,1832,1183392,1677196
8,575500,"[6, 8, 10, 1, 4, 0, 3, 2]",5547,1868,1241952,1743778
8,655500,"[6, 8, 10, 1, 4, 0, 3, 7]",5754,1864,1263125,1736316
9,657980,"[6, 8, 10, 1, 4, 0, 5, 12, 2]",5757,1868,1238583,1743778
7,457500,"[6, 8, 10, 1, 4, 0, 7]",5067,1839,1226576,1690041
7,317500,"[6, 8, 10, 1, 4, 0, 12]",4477,1824,1182134,1662576
6,148180,"[6, 8, 10, 1, 4, 5]",4057,1347,758117,906531
8,577500,"[6, 8, 10, 1, 4, 0, 12, 2]",4952,1856,1209041,1721440
7,377500,"[6, 8, 10, 1, 4, 0, 2]",4860,1849,1208061,1708476
7,512500,"[6, 8, 10, 1, 4, 0, 9]",4815,1878,1221675,1762503
7,346180,"[6, 8, 10, 1, 4, 5, 3]",4744,1375,791942,944625
8,657500,"[6, 8, 10, 1, 4, 0, 12, 7]",5159,1846,1227570,1702935
8,546180,"[6, 8, 10, 1, 4, 5, 3, 11]",4840,1385,793355,958420
8,546180,"[6, 8, 10, 1, 4, 5, 3, 12]",4836,1381,792983,952890
8,606180,"[6, 8, 10, 1, 4, 5, 3, 2]",5219,1423,827011,1011753
7,348180,"[6, 8, 10, 1, 4, 5, 11]",4153,1357,759577,920046
8,686180,"[6, 8, 10, 1, 4, 5, 3, 7]",5426,1833,1006179,1679028
7,348180,"[6, 8, 10, 1, 4, 5, 12]",4149,1355,759280,917335
8,548180,"[6, 8, 10, 1, 4, 5, 11, 12]",4245,1365,760737,930930
6,265700,"[6, 8, 10, 1, 4, 3]",3939,1366,768019,932295
7,408180,"[6, 8, 10, 1, 4, 5, 2]",4532,1405,796537,986310
8,608180,"[6, 8, 10, 1, 4, 5, 11, 2]",4628,1415,797971,1000405
7,488180,"[6, 8, 10, 1, 4, 5, 7]",4739,1806,972492,1629915
7,465700,"[6, 8, 10, 1, 4, 3, 11]",4035,1376,769485,946000
8,688180,"[6, 8, 10, 1, 4, 5, 11, 7]",4835,1816,973940,1648020
6,267700,"[6, 8, 10, 1, 4, 11]",3348,1340,725652,897130
7,543180,"[6, 8, 10, 1, 4, 5, 9]",4487,1421,802186,1008910
7,465700,"[6, 8, 10, 1, 4, 3, 12]",4031,1373,769131,941878
8,608180,"[6, 8, 10, 1, 4, 5, 12, 2]",4624,1413,797684,997578
7,525700,"[6, 8, 10, 1, 4, 3, 2]",4414,1415,804001,1000405
8,688180,"[6, 8, 10, 1, 4, 5, 12, 7]",4831,1814,973651,1644391
7,605700,"[6, 8, 10, 1, 4, 3, 7]",4621,1826,982917,1666225
7,660700,"[6, 8, 10, 1, 4, 3, 9]",4369,1434,809010,1027461
7,467700,"[6, 8, 10, 1, 4, 11, 12]",3440,1349,726883,909226
7,527700,"[6, 8, 10, 1, 4, 11, 2]",3823,1401,765588,980700
8,665700,"[6, 8, 10, 1, 4, 3, 11, 12]",4127,1383,770597,955653
7,607700,"[6, 8, 10, 1, 4, 11, 7]",4030,1801,940890,1620900
6,267700,"[6, 8, 10, 1, 4, 12]",3344,1339,725373,895791
7,662700,"[6, 8, 10, 1, 4, 11, 9]",3778,1416,771302,1001820
7,527700,"[6, 8, 10, 1, 4, 12, 2]",3819,1400,765319,979300
6,327700,"[6, 8, 10, 1, 4, 2]",3727,1391,764101,966745
7,607700,"[6, 8, 10, 1, 4, 12, 7]",4026,1800,940627,1619100
7,662700,"[6, 8, 10, 1, 4, 12, 9]",3774,1417,771135,1003236
6,407700,"[6, 8, 10, 1, 4, 7]",3934,1791,939397,1602945
7,667700,"[6, 8, 10, 1, 4, 2, 7]",4409,1819,973293,1653471
5,92500,"[6, 8, 10, 1, 0]",3533,1775,1108650,1574425
6,462700,"[6, 8, 10, 1, 4, 9]",3682,1411,770028,994755
6,172980,"[6, 8, 10, 1, 0, 5]",4338,1809,1161650,1635336
7,370980,"[6, 8, 10, 1, 0, 5, 3]",5025,1838,1199987,1688203
8,570980,"[6, 8, 10, 1, 0, 5, 3, 11]",5121,1846,1201292,1702935
6,290500,"[6, 8, 10, 1, 0, 3]",4220,1824,1163312,1662576
7,372980,"[6, 8, 10, 1, 0, 5, 12]",4430,1819,1162838,1653471
7,372980,"[6, 8, 10, 1, 0, 5, 11]",4434,1819,1163060,1653471
7,432980,"[6, 8, 10, 1, 0, 5, 2]",4813,1849,1191875,1708476
8,570980,"[6, 8, 10, 1, 0, 5, 3, 12]",5117,1843,1200967,1697403
7,567980,"[6, 8, 10, 1, 0, 5, 9]",4768,1877,1203663,1760626
8,630980,"[6, 8, 10, 1, 0, 5, 3, 2]",5500,1869,1226667,1745646
7,512980,"[6, 8, 10, 1, 0, 5, 7]",5020,1831,1207131,1675365
7,490500,"[6, 8, 10, 1, 0, 3, 11]",4316,1832,1164647,1677196
8,632980,"[6, 8, 10, 1, 0, 5, 11, 2]",4909,1858,1193252,1725153
6,292500,"[6, 8, 10, 1, 0, 11]",3629,1785,1110090,1592220
7,490500,"[6, 8, 10, 1, 0, 3, 12]",4312,1830,1164362,1673535
8,572980,"[6, 8, 10, 1, 0, 5, 11, 12]",4526,1828,1164243,1669878
8,632980,"[6, 8, 10, 1, 0, 5, 12, 2]",4905,1857,1193027,1723296
7,550500,"[6, 8, 10, 1, 0, 3, 2]",4695,1856,1190919,1721440
7,685500,"[6, 8, 10, 1, 0, 3, 9]",4650,1890,1202483,1785105
7,630500,"[6, 8, 10, 1, 0, 3, 7]",4902,1847,1209264,1704781
8,690500,"[6, 8, 10, 1, 0, 3, 11, 12]",4408,1838,1165695,1688203
7,492500,"[6, 8, 10, 1, 0, 11, 12]",3721,1795,1111346,1610115
7,552500,"[6, 8, 10, 1, 0, 11, 2]",4104,1829,1142411,1671706
6,292500,"[6, 8, 10, 1, 0, 12]",3625,1786,1109911,1594005
7,552500,"[6, 8, 10, 1, 0, 12, 2]",4100,1829,1142229,1671706
7,687500,"[6, 8, 10, 1, 0, 11, 9]",4059,1862,1153837,1732591
6,432500,"[6, 8, 10, 1, 0, 7]",4215,1799,1155019,1617301
6,352500,"[6, 8, 10, 1, 0, 2]",4008,1820,1141004,1655290
7,632500,"[6, 8, 10, 1, 0, 12, 7]",4307,1810,1156278,1637145
7,687500,"[6, 8, 10, 1, 0, 12, 9]",4055,1864,1153767,1736316
7,692500,"[6, 8, 10, 1, 0, 2, 7]",4690,1832,1185047,1677196
6,487500,"[6, 8, 10, 1, 0, 9]",3963,1856,1152602,1721440
7,632500,"[6, 8, 10, 1, 0, 11, 7]",4311,1809,1156457,1635336
5,123180,"[6, 8, 10, 1, 5]",3205,1313,697016,861328
6,321180,"[6, 8, 10, 1, 5, 3]",3892,1353,743826,914628
6,323180,"[6, 8, 10, 1, 5, 11]",3301,1326,698706,878475
6,518180,"[6, 8, 10, 1, 5, 9]",3635,1403,745047,983503
5,240700,"[6, 8, 10, 1, 3]",3087,1337,704238,893116
6,323180,"[6, 8, 10, 1, 5, 12]",3297,1327,698546,879801
7,521180,"[6, 8, 10, 1, 5, 3, 12]",3984,1362,745148,926841
7,661180,"[6, 8, 10, 1, 5, 3, 7]",4574,1819,959509,1653471
6,463180,"[6, 8, 10, 1, 5, 7]",3887,1780,912933,1583310
7,663180,"[6, 8, 10, 1, 5, 11, 7]",3983,1792,914607,1604736
6,383180,"[6, 8, 10, 1, 5, 2]",3680,1386,741954,959805
7,523180,"[6, 8, 10, 1, 5, 11, 12]",3393,1339,700231,895791
7,581180,"[6, 8, 10, 1, 5, 3, 2]",4367,1413,784209,997578
6,440700,"[6, 8, 10, 1, 3, 12]",3179,1347,705635,906531
7,583180,"[6, 8, 10, 1, 5, 12, 2]",3772,1398,743448,976503
7,663180,"[6, 8, 10, 1, 5, 12, 7]",3979,1794,914459,1608321
7,640700,"[6, 8, 10, 1, 3, 11, 12]",3275,1358,707276,921403
7,521180,"[6, 8, 10, 1, 5, 3, 11]",3988,1364,745411,929566
6,500700,"[6, 8, 10, 1, 3, 2]",3562,1398,745639,976503
6,440700,"[6, 8, 10, 1, 3, 11]",3183,1348,705881,907878
7,583180,"[6, 8, 10, 1, 5, 11, 2]",3776,1398,743611,976503
6,502700,"[6, 8, 10, 1, 11, 2]",2971,1356,686123,918690
5,242700,"[6, 8, 10, 1, 11]",2496,1275,638134,812175
6,580700,"[6, 8, 10, 1, 3, 7]",3769,1805,920646,1628110
6,635700,"[6, 8, 10, 1, 3, 9]",3517,1421,748725,1008910
5,242700,"[6, 8, 10, 1, 12]",2492,1277,637995,814726
6,582700,"[6, 8, 10, 1, 11, 7]",3178,1750,855198,1530375
6,637700,"[6, 8, 10, 1, 11, 9]",2926,1373,687889,941878
6,442700,"[6, 8, 10, 1, 11, 12]",2588,1289,639738,830116
6,502700,"[6, 8, 10, 1, 12, 2]",2967,1357,685981,920046
6,582700,"[6, 8, 10, 1, 12, 7]",3174,1753,855079,1535628
5,302700,"[6, 8, 10, 1, 2]",2875,1344,684408,902496
4,52300,"[6, 8, 10, 4]",2239,1179,516123,694431
6,637700,"[6, 8, 10, 1, 12, 9]",2922,1376,687848,946000
5,437700,"[6, 8, 10, 1, 9]",2830,1365,686390,930930
5,382700,"[6, 8, 10, 1, 7]",3082,1738,853474,1509453
5,102100,"[6, 8, 10, 4, 0]",3372,1688,996204,1423828
6,697700,"[6, 8, 10, 1, 2, 9]",3305,1437,733839,1031766
6,642700,"[6, 8, 10, 1, 2, 7]",3557,1782,895209,1586871
6,182580,"[6, 8, 10, 4, 0, 5]",4177,1763,1087837,1553203
8,580580,"[6, 8, 10, 4, 0, 5, 3, 11]",4960,1799,1132308,1617301
7,380580,"[6, 8, 10, 4, 0, 5, 3]",4864,1790,1130838,1601155
8,640580,"[6, 8, 10, 4, 0, 5, 3, 2]",5339,1825,1158571,1664400
7,382580,"[6, 8, 10, 4, 0, 5, 11]",4273,1773,1089393,1570878
7,382580,"[6, 8, 10, 4, 0, 5, 12]",4269,1771,1088935,1567335
7,442580,"[6, 8, 10, 4, 0, 5, 2]",4652,1805,1118486,1628110
7,522580,"[6, 8, 10, 4, 0, 5, 7]",4859,1786,1133771,1594005
7,577580,"[6, 8, 10, 4, 0, 5, 9]",4607,1833,1137321,1679028
8,642580,"[6, 8, 10, 4, 0, 5, 12, 2]",4744,1813,1119568,1642578
8,580580,"[6, 8, 10, 4, 0, 5, 3, 12]",4956,1796,1131804,1611910
7,500100,"[6, 8, 10, 4, 0, 3, 11]",4155,1787,1074024,1595791
8,582580,"[6, 8, 10, 4, 0, 5, 11, 12]",4365,1781,1090488,1585090
7,500100,"[6, 8, 10, 4, 0, 3, 12]",4151,1782,1073465,1586871
7,640100,"[6, 8, 10, 4, 0, 3, 7]",4741,1800,1118850,1619100
6,302100,"[6, 8, 10, 4, 0, 11]",3468,1702,997899,1447551
7,695100,"[6, 8, 10, 4, 0, 3, 9]",4489,1842,1118346,1695561
7,562100,"[6, 8, 10, 4, 0, 11, 2]",3943,1748,1030664,1526878
6,302100,"[6, 8, 10, 4, 0, 12]",3464,1697,997372,1439056
7,502100,"[6, 8, 10, 4, 0, 11, 12]",3560,1711,999064,1462905
7,642100,"[6, 8, 10, 4, 0, 11, 7]",4150,1731,1045010,1497315
7,697100,"[6, 8, 10, 4, 0, 11, 9]",3898,1813,1051569,1642578
8,642580,"[6, 8, 10, 4, 0, 5, 11, 2]",4748,1814,1120013,1644391
5,132780,"[6, 8, 10, 4, 5]",3044,1266,616101,800745
6,362100,"[6, 8, 10, 4, 0, 2]",3847,1735,1028998,1504245
6,442100,"[6, 8, 10, 4, 0, 7]",4054,1717,1043317,1473186
7,562100,"[6, 8, 10, 4, 0, 12, 2]",3939,1744,1030150,1519896
7,560100,"[6, 8, 10, 4, 0, 3, 2]",4534,1812,1101279,1640766
6,497100,"[6, 8, 10, 4, 0, 9]",3802,1806,1050149,1629915
7,642100,"[6, 8, 10, 4, 0, 12, 7]",4146,1726,1044483,1488675
7,697100,"[6, 8, 10, 4, 0, 12, 9]",3894,1812,1051221,1640766
6,330780,"[6, 8, 10, 4, 5, 3]",3731,1306,668799,852165
6,300100,"[6, 8, 10, 4, 0, 3]",4059,1775,1072429,1574425
6,332780,"[6, 8, 10, 4, 5, 11]",3140,1278,618029,816003
7,530780,"[6, 8, 10, 4, 5, 3, 12]",3823,1315,670172,863955
7,590780,"[6, 8, 10, 4, 5, 3, 2]",4206,1367,710039,933661
7,530780,"[6, 8, 10, 4, 5, 3, 11]",3827,1317,670625,866586
6,332780,"[6, 8, 10, 4, 5, 12]",3136,1277,617621,814726
7,670780,"[6, 8, 10, 4, 5, 3, 7]",4413,1769,885008,1563796
7,532780,"[6, 8, 10, 4, 5, 11, 12]",3232,1289,619542,830116
7,592780,"[6, 8, 10, 4, 5, 11, 2]",3615,1350,663328,910575
7,672780,"[6, 8, 10, 4, 5, 11, 7]",3822,1743,834583,1518153
5,250300,"[6, 8, 10, 4, 3]",2926,1286,605587,826255
6,392780,"[6, 8, 10, 4, 5, 2]",3519,1339,661429,895791
7,592780,"[6, 8, 10, 4, 5, 12, 2]",3611,1350,662933,910575
6,527780,"[6, 8, 10, 4, 5, 9]",3474,1362,673514,926841
7,672780,"[6, 8, 10, 4, 5, 12, 7]",3818,1741,834183,1514670
6,472780,"[6, 8, 10, 4, 5, 7]",3726,1731,832669,1497315
6,450300,"[6, 8, 10, 4, 3, 11]",3022,1300,607591,844350
5,252300,"[6, 8, 10, 4, 11]",2335,1195,518243,713415
6,450300,"[6, 8, 10, 4, 3, 12]",3018,1297,607062,840456
6,510300,"[6, 8, 10, 4, 3, 2]",3401,1349,648017,909226
6,590300,"[6, 8, 10, 4, 3, 7]",3608,1753,822698,1535628
6,645300,"[6, 8, 10, 4, 3, 9]",3356,1375,658640,944625
7,650300,"[6, 8, 10, 4, 3, 11, 12]",3114,1311,609064,858705
6,452300,"[6, 8, 10, 4, 11, 12]",2427,1208,519858,729028
6,512300,"[6, 8, 10, 4, 11, 2]",2810,1274,566312,810901
6,592300,"[6, 8, 10, 4, 11, 7]",3017,1670,736269,1393615
6,512300,"[6, 8, 10, 4, 12, 2]",2806,1272,565827,808356
6,647300,"[6, 8, 10, 4, 11, 9]",2765,1334,579950,889111
6,592300,"[6, 8, 10, 4, 12, 7]",3013,1666,735790,1386945
5,312300,"[6, 8, 10, 4, 2]",2714,1259,564221,791911
6,647300,"[6, 8, 10, 4, 12, 9]",2761,1336,579620,891780
4,77100,"[6, 8, 10, 0]",2520,1335,745524,890445
6,652300,"[6, 8, 10, 4, 2, 7]",3396,1697,775914,1439056
5,392300,"[6, 8, 10, 4, 7]",2921,1654,734174,1367031
5,447300,"[6, 8, 10, 4, 9]",2669,1326,578174,878475
5,157580,"[6, 8, 10, 0, 5]",3325,1722,992209,1481781
5,252300,"[6, 8, 10, 4, 12]",2331,1192,517745,709836
6,355580,"[6, 8, 10, 0, 5, 3]",4012,1772,1057517,1569106
7,555580,"[6, 8, 10, 0, 5, 3, 12]",4104,1779,1058684,1581531
6,357580,"[6, 8, 10, 0, 5, 11]",3421,1734,993963,1502511
7,695580,"[6, 8, 10, 0, 5, 3, 7]",4694,1795,1104367,1610115
7,615580,"[6, 8, 10, 0, 5, 3, 2]",4487,1816,1089614,1648020
7,555580,"[6, 8, 10, 0, 5, 3, 11]",4108,1781,1059127,1585090
6,357580,"[6, 8, 10, 0, 5, 12]",3417,1734,993594,1502511
7,557580,"[6, 8, 10, 0, 5, 11, 12]",3513,1745,995343,1521640
7,617580,"[6, 8, 10, 0, 5, 11, 2]",3896,1788,1030589,1597578
7,697580,"[6, 8, 10, 0, 5, 11, 7]",4103,1761,1041202,1549680
5,275100,"[6, 8, 10, 0, 3]",3207,1541,878234,1186570
6,417580,"[6, 8, 10, 0, 5, 2]",3800,1778,1028871,1579753
7,697580,"[6, 8, 10, 0, 5, 12, 7]",4099,1761,1040833,1549680
6,475100,"[6, 8, 10, 0, 3, 11]",3303,1553,879989,1205128
6,552580,"[6, 8, 10, 0, 5, 9]",3755,1809,1045446,1635336
6,497580,"[6, 8, 10, 0, 5, 7]",4007,1749,1039450,1528626
7,675100,"[6, 8, 10, 0, 3, 11, 12]",3395,1561,881263,1217580
6,475100,"[6, 8, 10, 0, 3, 12]",3299,1549,879510,1198926
5,277100,"[6, 8, 10, 0, 11]",2616,1353,747462,914628
6,615100,"[6, 8, 10, 0, 3, 7]",3889,1569,925915,1230096
6,535100,"[6, 8, 10, 0, 3, 2]",3682,1587,911688,1258491
6,477100,"[6, 8, 10, 0, 11, 12]",2708,1368,749022,935028
6,670100,"[6, 8, 10, 0, 3, 9]",3637,1626,927601,1321125
6,537100,"[6, 8, 10, 0, 11, 2]",3091,1430,790191,1021735
6,617100,"[6, 8, 10, 0, 11, 7]",3298,1390,796280,965355
6,672100,"[6, 8, 10, 0, 11, 9]",3046,1488,805069,1106328
6,537100,"[6, 8, 10, 0, 12, 2]",3087,1428,789818,1018878
6,617100,"[6, 8, 10, 0, 12, 7]",3294,1388,795908,962578
5,337100,"[6, 8, 10, 0, 2]",2995,1414,788289,998991
6,672100,"[6, 8, 10, 0, 12, 9]",3042,1490,804883,1109305
4,107780,"[6, 8, 10, 5]",2192,1193,495997,711028
7,617580,"[6, 8, 10, 0, 5, 12, 2]",3892,1788,1030220,1597578
5,417100,"[6, 8, 10, 0, 7]",3202,1372,794345,940506
6,677100,"[6, 8, 10, 0, 2, 7]",3677,1437,834690,1031766
5,472100,"[6, 8, 10, 0, 9]",2950,1477,803414,1090026
5,305780,"[6, 8, 10, 5, 3]",2879,1262,579238,795691
6,505780,"[6, 8, 10, 5, 3, 11]",2975,1275,581312,812175
6,505780,"[6, 8, 10, 5, 3, 12]",2971,1277,581044,814726
