subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
2,70000,"[8, 9]",1111,989,302900,488566
1,35000,[8],603,603,181503,181503
3,139000,"[8, 9, 6]",1952,1360,580401,924120
4,239000,"[8, 9, 6, 5]",2896,1716,929621,1471470
5,369000,"[8, 9, 6, 5, 2]",3926,1911,1263099,1825005
7,740000,"[8, 9, 6, 5, 4, 3, 1]",6130,2016,1697058,2031120
6,499000,"[8, 9, 6, 5, 2, 4]",4914,1971,1480124,1941435
7,644000,"[8, 9, 6, 5, 2, 4, 3]",5922,2026,1652289,2051325
7,677000,"[8, 9, 6, 5, 2, 4, 7]",5534,2020,1557216,2039190
8,822000,"[8, 9, 6, 5, 2, 4, 3, 7]",6542,2063,1713761,2126953
6,547000,"[8, 9, 6, 5, 2, 7]",4546,2000,1372188,1999000
8,870000,"[8, 9, 6, 5, 2, 4, 3, 1]",7160,2044,1815789,2087946
6,514000,"[8, 9, 6, 5, 2, 3]",4934,2006,1500732,2011015
6,595000,"[8, 9, 6, 5, 2, 1]",5164,1974,1553663,1947351
6,614000,"[8, 9, 6, 5, 2, 0]",5325,2008,1675729,2015028
7,725000,"[8, 9, 6, 5, 2, 4, 1]",6152,1999,1696128,1997001
6,514000,"[8, 9, 6, 5, 4, 3]",4892,1990,1472358,1979055
8,903000,"[8, 9, 6, 5, 2, 4, 7, 1]",6772,2042,1754242,2083861
7,744000,"[8, 9, 6, 5, 2, 4, 0]",6313,2031,1799003,2061465
8,889000,"[8, 9, 6, 5, 2, 4, 3, 0]",7321,2065,1894664,2131080
7,740000,"[8, 9, 6, 5, 2, 3, 1]",6172,2030,1719818,2059435
7,759000,"[8, 9, 6, 5, 2, 3, 0]",6333,2051,1810227,2102275
7,692000,"[8, 9, 6, 5, 2, 3, 7]",5554,2050,1585954,2100225
7,773000,"[8, 9, 6, 5, 2, 7, 1]",5784,2026,1636253,2051325
7,792000,"[8, 9, 6, 5, 2, 7, 0]",5945,2054,1747850,2108431
8,937000,"[8, 9, 6, 5, 2, 3, 7, 0]",6953,2088,1866874,2178828
7,692000,"[8, 9, 6, 5, 4, 3, 7]",5512,2034,1547494,2067561
7,840000,"[8, 9, 6, 5, 2, 1, 0]",6563,2021,1790733,2041210
8,918000,"[8, 9, 6, 5, 2, 3, 7, 1]",6792,2066,1783136,2133145
8,918000,"[8, 9, 6, 5, 4, 3, 7, 1]",6750,2053,1753223,2106378
8,937000,"[8, 9, 6, 5, 4, 3, 7, 0]",6911,2082,1849445,2166321
7,759000,"[8, 9, 6, 5, 4, 3, 0]",6291,2047,1800099,2094081
6,547000,"[8, 9, 6, 5, 4, 7]",4504,1963,1319246,1925703
5,369000,"[8, 9, 6, 5, 4]",3884,1887,1223542,1779441
6,595000,"[8, 9, 6, 5, 4, 1]",5122,1952,1522149,1904176
7,773000,"[8, 9, 6, 5, 4, 7, 1]",5742,2003,1594910,2005003
8,922000,"[8, 9, 6, 5, 2, 4, 7, 0]",6933,2067,1848744,2135211
7,792000,"[8, 9, 6, 5, 4, 7, 0]",5903,2043,1723866,2085903
5,384000,"[8, 9, 6, 5, 3]",3904,1941,1268649,1882770
4,269000,"[8, 9, 6, 2]",2982,1767,1001579,1560261
6,614000,"[8, 9, 6, 5, 4, 0]",5283,2002,1661464,2003001
7,840000,"[8, 9, 6, 5, 4, 1, 0]",6521,2015,1775944,2029105
6,562000,"[8, 9, 6, 5, 3, 7]",4524,2005,1375120,2009010
5,417000,"[8, 9, 6, 5, 7]",3516,1875,1066899,1756875
5,465000,"[8, 9, 6, 5, 1]",4134,1885,1319397,1775670
5,484000,"[8, 9, 6, 5, 0]",4295,1952,1486617,1904176
5,399000,"[8, 9, 6, 2, 4]",3970,1913,1290146,1828828
6,610000,"[8, 9, 6, 5, 3, 1]",5142,1992,1562130,1983036
6,629000,"[8, 9, 6, 5, 3, 0]",5303,2023,1681514,2045253
6,643000,"[8, 9, 6, 5, 7, 1]",4754,1968,1425332,1935528
7,788000,"[8, 9, 6, 5, 3, 7, 1]",5762,2032,1642412,2063496
6,662000,"[8, 9, 6, 5, 7, 0]",4915,2016,1579423,2031120
6,710000,"[8, 9, 6, 5, 1, 0]",5533,1981,1649590,1961190
7,807000,"[8, 9, 6, 5, 3, 7, 0]",5923,2064,1753147,2129016
6,544000,"[8, 9, 6, 2, 4, 3]",4978,1995,1509514,1989015
7,855000,"[8, 9, 6, 5, 3, 1, 0]",6541,2037,1799845,2073666
7,888000,"[8, 9, 6, 5, 7, 1, 0]",6153,2031,1725091,2061465
7,770000,"[8, 9, 6, 2, 4, 3, 1]",6216,2022,1724964,2043231
7,722000,"[8, 9, 6, 2, 4, 3, 7]",5598,2035,1582439,2069595
6,577000,"[8, 9, 6, 2, 4, 7]",4590,1981,1382644,1961190
8,967000,"[8, 9, 6, 2, 4, 3, 7, 0]",6997,2081,1866857,2164240
8,948000,"[8, 9, 6, 2, 4, 3, 7, 1]",6836,2057,1779687,2114596
7,789000,"[8, 9, 6, 2, 4, 3, 0]",6377,2048,1819299,2096128
7,803000,"[8, 9, 6, 2, 4, 7, 1]",5828,2017,1641672,2033136
6,625000,"[8, 9, 6, 2, 4, 1]",5208,1968,1571234,1935528
7,822000,"[8, 9, 6, 2, 4, 7, 0]",5989,2046,1756797,2092035
5,414000,"[8, 9, 6, 2, 3]",3990,1949,1304673,1898326
6,644000,"[8, 9, 6, 2, 4, 0]",5369,2008,1697212,2015028
7,870000,"[8, 9, 6, 2, 4, 1, 0]",6607,2022,1805781,2043231
6,592000,"[8, 9, 6, 2, 3, 7]",4610,2015,1408192,2029105
5,447000,"[8, 9, 6, 2, 7]",3602,1923,1134386,1848003
4,269000,"[8, 9, 6, 4]",2940,1739,966727,1511191
6,640000,"[8, 9, 6, 2, 3, 1]",5228,1998,1590153,1995003
5,495000,"[8, 9, 6, 2, 1]",4220,1912,1374343,1826916
5,514000,"[8, 9, 6, 2, 0]",4381,1970,1527378,1939465
7,837000,"[8, 9, 6, 2, 3, 7, 0]",6009,2071,1770016,2143485
6,673000,"[8, 9, 6, 2, 7, 1]",4840,1996,1476873,1991010
6,659000,"[8, 9, 6, 2, 3, 0]",5389,2030,1701151,2059435
5,414000,"[8, 9, 6, 4, 3]",3948,1937,1281924,1875016
7,818000,"[8, 9, 6, 2, 3, 7, 1]",5848,2042,1668450,2083861
7,885000,"[8, 9, 6, 2, 3, 1, 0]",6627,2043,1818200,2085903
6,692000,"[8, 9, 6, 2, 7, 0]",5001,2032,1615863,2063496
6,740000,"[8, 9, 6, 2, 1, 0]",5619,1999,1685334,1997001
6,592000,"[8, 9, 6, 4, 3, 7]",4568,1990,1370717,1979055
7,918000,"[8, 9, 6, 2, 7, 1, 0]",6239,2044,1757154,2087946
5,447000,"[8, 9, 6, 4, 7]",3560,1859,1080826,1727011
6,640000,"[8, 9, 6, 4, 3, 1]",5186,1985,1571804,1969120
7,818000,"[8, 9, 6, 4, 3, 7, 1]",5806,2025,1638787,2049300
7,837000,"[8, 9, 6, 4, 3, 7, 0]",5967,2060,1753218,2120770
