subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,49000,[4],338,338,56953,56953
2,349489,"[4, 0]",952,637,195689,202566
1,300489,[0],614,614,188191,188191
2,449000,"[4, 2]",888,574,158787,164451
2,499000,"[4, 3]",882,565,154563,159330
2,903350,"[4, 1]",938,625,187825,195000
3,799489,"[4, 0, 3]",1496,675,217510,227475
3,749489,"[4, 0, 2]",1502,706,233061,248865
3,1203839,"[4, 0, 1]",1552,665,213896,220780
3,899000,"[4, 2, 3]",1432,646,196412,208335
2,750489,"[0, 3]",1158,662,213127,218791
2,1154839,"[0, 1]",1214,649,208561,210276
2,700489,"[0, 2]",1164,694,228951,240471
1,400000,[2],550,550,150975,150975
1,450000,[3],544,544,147696,147696
1,854350,[1],600,600,179700,179700
2,850000,"[2, 3]",1094,629,190791,197506
4,1199489,"[4, 0, 2, 3]",2046,720,242843,258840
3,1150489,"[0, 2, 3]",1708,709,239103,250986
