subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,17000,[3],66,66,2145,2145
2,47000,"[3, 2]",134,92,3562,4186
3,132000,"[3, 2, 4]",178,95,3992,4465
4,232000,"[3, 2, 4, 5]",204,97,4111,4656
5,392000,"[3, 2, 4, 5, 1]",275,104,4858,5356
4,292000,"[3, 2, 4, 1]",249,103,4774,5253
3,147000,"[3, 2, 5]",160,96,3692,4560
1,30000,[2],68,68,2278,2278
4,307000,"[3, 2, 5, 1]",231,103,4691,5253
3,207000,"[3, 2, 1]",205,102,4597,5151
2,102000,"[3, 4]",110,88,2860,3828
4,375000,"[2, 4, 5, 1]",209,102,4365,5151
3,202000,"[3, 4, 5]",136,94,3086,4371
2,130000,"[2, 5]",94,76,2450,2850
2,190000,"[2, 1]",139,98,3943,4753
2,117000,"[3, 5]",92,79,2392,3081
3,262000,"[3, 4, 1]",181,101,4140,5050
3,277000,"[3, 5, 1]",163,102,3977,5151
2,177000,"[3, 1]",137,95,3769,4465
2,115000,"[2, 4]",112,87,2924,3741
4,362000,"[3, 4, 5, 1]",207,103,4328,5253
1,160000,[1],71,71,2485,2485
3,215000,"[2, 4, 5]",138,93,3085,4278
3,275000,"[2, 4, 1]",183,101,4245,5050
3,290000,"[2, 5, 1]",165,99,4073,4851
3,345000,"[4, 5, 1]",141,96,3256,4560
1,85000,[4],44,44,946,946
1,100000,[5],26,26,325,325
2,245000,"[4, 1]",115,85,2996,3570
2,185000,"[4, 5]",70,63,1250,1953
2,260000,"[5, 1]",97,87,2765,3741
1,1000000,[0],101,101,5050,5050
