subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,9960,[1],303,303,45753,45753
2,19960,"[1, 0]",650,477,90906,113526
2,19960,"[1, 2]",601,428,75128,91378
1,10000,[0],347,347,60031,60031
3,29960,"[1, 0, 2]",948,518,109235,133903
2,19960,"[1, 3]",598,438,76398,95703
1,10000,[2],298,298,44253,44253
3,29960,"[1, 0, 3]",945,535,112696,142845
3,29960,"[1, 2, 3]",896,490,97451,119805
2,20000,"[0, 2]",645,471,89233,110685
1,10000,[3],295,295,43365,43365
2,20000,"[0, 3]",642,488,91615,118828
3,30000,"[0, 2, 3]",940,530,111838,140185
4,39960,"[1, 0, 2, 3]",1243,572,125049,163306
2,20000,"[2, 3]",593,442,76293,97461
