subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,2900,[6],68,68,2278,2278
2,7900,"[6, 2]",197,130,8323,8385
3,23100,"[6, 2, 7]",256,132,8438,8646
6,90500,"[6, 2, 7, 4, 0, 3]",592,215,17316,23005
4,38800,"[6, 2, 7, 4]",347,148,9781,10878
5,63500,"[6, 2, 7, 4, 0]",494,188,15041,17578
6,112360,"[6, 2, 7, 4, 3, 1]",590,218,17656,23653
5,65800,"[6, 2, 7, 4, 3]",445,175,12062,15225
6,110060,"[6, 2, 7, 4, 0, 1]",639,202,17331,20301
7,137060,"[6, 2, 7, 4, 0, 3, 1]",737,228,19554,25878
5,130960,"[6, 2, 7, 4, 5]",421,206,12362,21115
5,85360,"[6, 2, 7, 4, 1]",492,192,15428,18336
4,50100,"[6, 2, 7, 3]",354,160,10776,12720
4,47800,"[6, 2, 7, 0]",403,177,14018,15576
5,139960,"[6, 2, 7, 0, 5]",477,235,16599,27495
5,94360,"[6, 2, 7, 0, 1]",548,192,16396,18336
6,121360,"[6, 2, 7, 0, 3, 1]",646,218,18624,23653
5,142260,"[6, 2, 7, 3, 5]",428,200,12970,19900
4,69660,"[6, 2, 7, 1]",401,181,14403,16290
5,96660,"[6, 2, 7, 3, 1]",499,207,16640,21321
4,115260,"[6, 2, 7, 5]",330,190,11019,17955
3,23600,"[6, 2, 4]",288,147,9717,10731
5,74800,"[6, 2, 7, 0, 3]",501,204,16298,20706
4,48300,"[6, 2, 4, 0]",435,187,14977,17391
4,115760,"[6, 2, 4, 5]",362,205,12298,20910
5,75300,"[6, 2, 4, 0, 3]",533,214,17252,22791
6,121860,"[6, 2, 4, 0, 3, 1]",678,227,19492,25651
4,59600,"[6, 2, 0, 3]",442,202,16183,20301
3,34900,"[6, 2, 3]",295,158,10661,12403
2,18100,"[6, 7]",127,82,2999,3321
5,106160,"[6, 2, 0, 3, 1]",587,217,18556,23436
3,100060,"[6, 2, 5]",271,188,10904,17578
4,124760,"[6, 2, 0, 5]",418,233,16484,27028
5,142760,"[6, 2, 4, 3, 5]",460,214,14192,22791
3,33800,"[6, 7, 4]",218,117,5598,6786
4,127060,"[6, 2, 3, 5]",369,198,12855,19503
3,54460,"[6, 2, 1]",342,180,14335,16110
4,50600,"[6, 2, 4, 3]",386,174,11998,15051
4,79160,"[6, 2, 0, 1]",489,191,16328,18145
