subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[8],13,13,78,78
3,50000,"[8, 1, 6]",38,36,242,630
2,30000,"[8, 1]",21,21,106,106
4,85000,"[8, 1, 6, 5]",74,66,868,2145
5,155000,"[8, 1, 6, 5, 2]",93,82,1038,3321
6,305000,"[8, 1, 6, 5, 2, 7]",142,96,1797,4560
5,255000,"[8, 1, 6, 5, 3]",99,82,1156,3321
6,325000,"[8, 1, 6, 5, 2, 3]",118,95,1323,4465
6,255000,"[8, 1, 6, 5, 2, 4]",110,94,1173,4371
5,185000,"[8, 1, 6, 5, 4]",91,80,1004,3160
6,335000,"[8, 1, 6, 5, 4, 7]",140,94,1762,4371
6,335000,"[8, 1, 6, 5, 2, 9]",183,140,4898,9730
6,355000,"[8, 1, 6, 5, 2, 0]",257,224,14320,24976
6,370000,"[8, 1, 6, 2, 4, 7]",123,104,1710,5356
6,355000,"[8, 1, 6, 5, 4, 3]",116,90,1277,4005
5,290000,"[8, 1, 6, 2, 3]",82,70,703,2415
5,235000,"[8, 1, 6, 5, 7]",123,81,1627,3240
6,365000,"[8, 1, 6, 5, 4, 9]",181,137,4863,9316
5,265000,"[8, 1, 6, 5, 9]",164,129,4748,8256
4,120000,"[8, 1, 6, 2]",57,53,412,1378
5,220000,"[8, 1, 6, 2, 4]",74,65,547,2080
6,385000,"[8, 1, 6, 5, 4, 0]",255,228,14328,25878
5,300000,"[8, 1, 6, 2, 9]",147,123,4363,7503
4,150000,"[8, 1, 6, 4]",55,50,378,1225
5,270000,"[8, 1, 6, 2, 7]",106,93,1576,4278
5,330000,"[8, 1, 6, 4, 9]",145,119,4328,7021
5,285000,"[8, 1, 6, 5, 0]",238,217,14195,23436
5,300000,"[8, 1, 6, 4, 7]",104,90,1541,4005
5,320000,"[8, 1, 6, 2, 0]",221,202,13730,20301
5,320000,"[8, 1, 6, 4, 3]",80,64,657,2016
5,350000,"[8, 1, 6, 4, 0]",219,206,13738,21115
6,390000,"[8, 1, 6, 2, 4, 3]",99,77,823,2926
6,400000,"[8, 1, 6, 2, 4, 9]",164,129,4477,8256
4,200000,"[8, 1, 6, 7]",87,77,1406,2926
5,370000,"[8, 1, 6, 7, 3]",112,87,1655,3741
4,220000,"[8, 1, 6, 3]",63,56,536,1540
3,65000,"[8, 1, 5]",57,52,732,1326
4,230000,"[8, 1, 6, 9]",128,111,4213,6105
5,315000,"[8, 1, 5, 2, 9]",166,132,4783,8646
5,305000,"[8, 1, 5, 2, 3]",101,87,1194,3741
5,285000,"[8, 1, 5, 2, 7]",125,85,1663,3570
5,335000,"[8, 1, 5, 2, 0]",240,213,14185,22578
5,315000,"[8, 1, 5, 4, 7]",123,82,1627,3321
5,235000,"[8, 1, 5, 2, 4]",93,83,1038,3403
5,380000,"[8, 1, 6, 7, 9]",177,135,5188,9045
4,250000,"[8, 1, 6, 0]",202,195,13605,18915
5,335000,"[8, 1, 5, 4, 3]",99,81,1147,3240
5,385000,"[8, 1, 5, 7, 3]",131,82,1747,3321
4,135000,"[8, 1, 5, 2]",76,70,903,2415
4,245000,"[8, 1, 5, 9]",147,121,4633,7260
5,400000,"[8, 1, 6, 3, 9]",153,122,4442,7381
5,400000,"[8, 1, 6, 7, 0]",251,225,14714,25200
