subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,6000,[4],77,77,2926,2926
2,20000,"[4, 2]",187,179,8893,15931
5,179500,"[4, 2, 6, 10, 8]",315,273,11878,37128
3,57000,"[4, 2, 6]",254,238,11086,28203
4,103500,"[4, 2, 6, 10]",281,256,11413,32640
6,261000,"[4, 2, 6, 10, 8, 9]",342,289,12196,41616
6,279500,"[4, 2, 6, 10, 8, 0]",629,558,60878,155403
7,376000,"[4, 2, 6, 10, 8, 9, 7]",378,299,12690,44551
7,361000,"[4, 2, 6, 10, 8, 9, 0]",656,573,61196,163878
7,388000,"[4, 2, 6, 10, 8, 9, 3]",444,352,16837,61776
7,377000,"[4, 2, 6, 10, 8, 9, 1]",474,365,19936,66430
7,394500,"[4, 2, 6, 10, 8, 0, 7]",665,571,61385,162735
6,294500,"[4, 2, 6, 10, 8, 7]",351,290,12452,41905
7,395500,"[4, 2, 6, 10, 8, 0, 1]",761,629,68561,197506
7,410500,"[4, 2, 6, 10, 8, 7, 1]",483,362,20174,65341
7,406500,"[4, 2, 6, 10, 8, 0, 3]",731,609,65390,185136
7,421500,"[4, 2, 6, 10, 8, 7, 3]",453,349,17084,60726
6,306500,"[4, 2, 6, 10, 8, 3]",417,336,16520,56280
5,185000,"[4, 2, 6, 10, 9]",308,272,11734,36856
6,369500,"[4, 2, 6, 10, 8, 5]",385,307,13845,46971
6,295500,"[4, 2, 6, 10, 8, 1]",447,349,19618,60726
6,375000,"[4, 2, 6, 10, 9, 5]",378,307,13704,46971
6,285000,"[4, 2, 6, 10, 9, 0]",622,559,60748,155961
5,219500,"[4, 2, 6, 10, 1]",413,335,19181,55945
7,422500,"[4, 2, 6, 10, 8, 1, 3]",549,370,22214,68265
6,408500,"[4, 2, 6, 10, 7, 5]",387,309,13958,47586
7,401000,"[4, 2, 6, 10, 9, 0, 1]",754,633,68459,200028
6,312000,"[4, 2, 6, 10, 9, 3]",410,337,16382,56616
7,428000,"[4, 2, 6, 10, 9, 1, 3]",542,374,22104,69751
6,319500,"[4, 2, 6, 10, 0, 1]",727,618,68138,190653
6,330500,"[4, 2, 6, 10, 0, 3]",697,597,64946,177906
5,218500,"[4, 2, 6, 10, 7]",317,274,11988,37401
6,334500,"[4, 2, 6, 10, 7, 1]",449,349,19738,60726
5,203500,"[4, 2, 6, 10, 0]",595,544,60427,147696
6,300000,"[4, 2, 6, 10, 9, 7]",344,283,12229,39903
7,427000,"[4, 2, 6, 10, 9, 7, 3]",446,344,16867,58996
7,416000,"[4, 2, 6, 10, 9, 7, 1]",476,358,19979,63903
6,301000,"[4, 2, 6, 10, 9, 1]",440,351,19502,61425
6,318500,"[4, 2, 6, 10, 0, 7]",631,557,60935,154846
7,412000,"[4, 2, 6, 10, 9, 0, 3]",724,612,65266,186966
6,393500,"[4, 2, 6, 10, 0, 5]",665,575,62375,165025
6,345500,"[4, 2, 6, 10, 7, 3]",419,335,16627,55945
5,293500,"[4, 2, 6, 10, 5]",351,291,13383,42195
6,346500,"[4, 2, 6, 10, 1, 3]",515,358,21784,63903
5,230500,"[4, 2, 6, 10, 3]",383,321,16062,51360
5,214500,"[4, 2, 6, 8, 9]",315,274,11894,37401
6,409500,"[4, 2, 6, 10, 1, 5]",483,340,19621,57630
5,253500,"[4, 2, 6, 9, 7]",317,267,11905,35511
4,133000,"[4, 2, 6, 8]",288,258,11576,33153
4,138500,"[4, 2, 6, 9]",281,254,11407,32131
5,260000,"[4, 2, 6, 8, 3]",390,322,16218,51681
6,329500,"[4, 2, 6, 8, 9, 7]",351,286,12391,40755
5,248000,"[4, 2, 6, 8, 7]",324,277,12153,38226
6,330500,"[4, 2, 6, 8, 9, 1]",447,353,19646,62128
6,349000,"[4, 2, 6, 8, 0, 1]",734,619,68277,191271
6,423000,"[4, 2, 6, 8, 0, 5]",672,575,62527,165025
5,323000,"[4, 2, 6, 8, 5]",358,292,13543,42486
6,420500,"[4, 2, 6, 10, 3, 5]",453,340,17560,57630
6,404500,"[4, 2, 6, 8, 9, 5]",385,308,13861,47278
5,233000,"[4, 2, 6, 8, 0]",602,545,60582,148240
6,341500,"[4, 2, 6, 8, 9, 3]",417,338,16535,56953
6,314500,"[4, 2, 6, 8, 9, 0]",629,560,60900,156520
6,360000,"[4, 2, 6, 8, 0, 3]",704,597,65094,177906
6,354500,"[4, 2, 6, 9, 0, 1]",727,622,68152,193131
6,364000,"[4, 2, 6, 8, 7, 1]",456,352,19887,61776
6,348000,"[4, 2, 6, 8, 0, 7]",638,558,61089,155403
6,375000,"[4, 2, 6, 8, 7, 3]",426,337,16785,56616
6,376000,"[4, 2, 6, 8, 1, 3]",522,358,21924,63903
6,369500,"[4, 2, 6, 9, 7, 1]",449,346,19669,59685
6,353500,"[4, 2, 6, 9, 0, 7]",631,551,60855,151525
6,428500,"[4, 2, 6, 9, 0, 5]",665,575,62375,165025
5,254500,"[4, 2, 6, 9, 1]",413,337,19189,56616
5,238500,"[4, 2, 6, 9, 0]",595,544,60427,147696
6,365500,"[4, 2, 6, 9, 0, 3]",697,598,64945,178503
5,249000,"[4, 2, 6, 8, 1]",420,337,19328,56616
6,380500,"[4, 2, 6, 9, 7, 3]",419,329,16543,53956
5,363000,"[4, 2, 6, 1, 5]",456,326,19308,52975
5,347000,"[4, 2, 6, 0, 5]",638,560,62054,156520
5,328500,"[4, 2, 6, 9, 5]",351,289,13377,41616
5,272000,"[4, 2, 6, 0, 7]",604,542,60614,146611
3,66500,"[4, 2, 10]",214,201,9240,20100
5,265500,"[4, 2, 6, 9, 3]",383,320,16055,51040
6,399000,"[4, 2, 6, 0, 7, 3]",706,593,65123,175528
4,157000,"[4, 2, 6, 0]",568,529,60106,139656
4,173000,"[4, 2, 6, 1]",386,321,18868,51360
4,184000,"[4, 2, 6, 3]",356,304,15735,46056
4,142500,"[4, 2, 10, 8]",248,224,9760,24976
4,247000,"[4, 2, 6, 5]",324,273,13056,37128
5,362000,"[4, 2, 6, 7, 5]",360,293,13634,42778
4,172000,"[4, 2, 6, 7]",290,258,11664,33153
5,284000,"[4, 2, 6, 0, 3]",670,583,64625,169653
6,381500,"[4, 2, 6, 9, 1, 3]",515,360,21791,64620
5,224000,"[4, 2, 10, 8, 9]",275,242,10087,29161
5,300000,"[4, 2, 6, 1, 3]",488,344,21471,58996
6,388000,"[4, 2, 6, 0, 7, 1]",736,617,68321,190036
5,273000,"[4, 2, 6, 0, 1]",700,607,67831,183921
6,415000,"[4, 2, 6, 7, 1, 3]",524,360,22027,64620
5,374000,"[4, 2, 6, 3, 5]",426,323,17233,52003
