subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,16000,[7],297,297,43956,43956
2,32000,"[7, 11]",370,330,45804,54285
3,48550,"[7, 11, 9]",610,385,57920,73920
4,68550,"[7, 11, 9, 4]",1068,623,142488,193753
5,95550,"[7, 11, 9, 4, 6]",1456,695,177716,241165
7,155050,"[7, 11, 9, 4, 6, 10, 5]",2110,1010,281238,509545
8,190500,"[7, 11, 9, 4, 6, 10, 5, 8]",2400,1016,288650,515620
6,125050,"[7, 11, 9, 4, 6, 10]",1654,714,182691,254541
9,285500,"[7, 11, 9, 4, 6, 10, 5, 8, 3]",2887,1071,332824,572985
9,613500,"[7, 11, 9, 4, 6, 10, 5, 8, 1]",2981,1073,376640,575128
9,390500,"[7, 11, 9, 4, 6, 10, 5, 8, 2]",2936,1056,345382,557040
10,708500,"[7, 11, 9, 4, 6, 10, 5, 8, 3, 1]",3468,1084,390704,586986
10,485500,"[7, 11, 9, 4, 6, 10, 5, 8, 3, 2]",3423,1110,388005,615495
9,716780,"[7, 11, 9, 4, 6, 10, 5, 8, 0]",3023,1085,386632,588070
8,255500,"[7, 11, 9, 4, 6, 10, 8, 3]",2431,1060,305347,561270
7,220050,"[7, 11, 9, 4, 6, 10, 3]",2141,1056,297731,557040
8,360500,"[7, 11, 9, 4, 6, 10, 8, 2]",2480,807,250702,325221
9,455500,"[7, 11, 9, 4, 6, 10, 8, 3, 2]",2967,1104,363110,608856
8,686780,"[7, 11, 9, 4, 6, 10, 8, 0]",2567,1072,365590,574056
9,678500,"[7, 11, 9, 4, 6, 10, 8, 3, 1]",3012,1082,374390,584821
6,125550,"[7, 11, 9, 4, 6, 5]",1912,1000,276452,499500
7,651330,"[7, 11, 9, 4, 6, 10, 0]",2277,1066,358433,567645
8,681330,"[7, 11, 9, 4, 6, 10, 5, 0]",2733,1081,379685,583740
8,250050,"[7, 11, 9, 4, 6, 10, 5, 3]",2597,1067,325445,568711
7,160500,"[7, 11, 9, 4, 6, 10, 8]",1944,726,190368,263175
8,583500,"[7, 11, 9, 4, 6, 10, 8, 1]",2525,1015,337715,514605
7,548050,"[7, 11, 9, 4, 6, 10, 1]",2235,1012,330617,511566
9,450050,"[7, 11, 9, 4, 6, 10, 5, 3, 2]",3133,1110,385731,615495
8,643050,"[7, 11, 9, 4, 6, 10, 3, 1]",2722,1079,367325,581581
9,673050,"[7, 11, 9, 4, 6, 10, 5, 3, 1]",3178,1081,383870,583740
7,325050,"[7, 11, 9, 4, 6, 10, 2]",2190,803,248251,322003
8,420050,"[7, 11, 9, 4, 6, 10, 3, 2]",2677,1104,360702,608856
8,355050,"[7, 11, 9, 4, 6, 10, 5, 2]",2646,1056,343090,557040
8,578050,"[7, 11, 9, 4, 6, 10, 5, 1]",2691,1070,369786,571915
7,716830,"[7, 11, 9, 4, 6, 3, 0]",2566,1080,371778,582660
7,161000,"[7, 11, 9, 4, 6, 5, 8]",2202,1011,285490,510555
8,256000,"[7, 11, 9, 4, 6, 5, 8, 3]",2689,1068,329727,569778
5,98050,"[7, 11, 9, 4, 10]",1266,646,148974,208335
6,131000,"[7, 11, 9, 4, 6, 8]",1746,714,187036,254541
6,190550,"[7, 11, 9, 4, 6, 3]",1943,1046,292861,546535
7,548550,"[7, 11, 9, 4, 6, 5, 1]",2493,1064,365138,565516
7,220550,"[7, 11, 9, 4, 6, 5, 3]",2399,1059,320722,560211
6,295550,"[7, 11, 9, 4, 6, 2]",1992,796,246341,316410
6,621830,"[7, 11, 9, 4, 6, 0]",2079,1060,353902,561270
8,584000,"[7, 11, 9, 4, 6, 5, 8, 1]",2783,1071,373616,572985
7,226000,"[7, 11, 9, 4, 6, 8, 3]",2233,1057,302120,558096
7,554000,"[7, 11, 9, 4, 6, 8, 1]",2327,1012,334540,511566
6,128050,"[7, 11, 9, 4, 10, 5]",1722,985,249448,484620
7,325550,"[7, 11, 9, 4, 6, 5, 2]",2448,1055,341331,555985
7,331000,"[7, 11, 9, 4, 6, 8, 2]",2282,800,248963,319600
7,651830,"[7, 11, 9, 4, 6, 5, 0]",2535,1075,375298,577275
7,657280,"[7, 11, 9, 4, 6, 8, 0]",2369,1070,362677,571915
7,390550,"[7, 11, 9, 4, 6, 3, 2]",2479,1103,358882,607753
7,163500,"[7, 11, 9, 4, 10, 5, 8]",2012,999,259792,498501
8,361000,"[7, 11, 9, 4, 6, 5, 8, 2]",2738,1055,343784,555985
7,718550,"[7, 11, 9, 4, 6, 2, 1]",2573,1052,384249,552826
9,458500,"[7, 11, 9, 4, 10, 5, 8, 3, 2]",3035,1105,368751,609960
8,687280,"[7, 11, 9, 4, 6, 5, 8, 0]",2825,1083,383847,585903
7,613550,"[7, 11, 9, 4, 6, 3, 1]",2524,1071,362570,572985
9,456000,"[7, 11, 9, 4, 6, 5, 8, 3, 2]",3225,1109,386457,614386
8,426000,"[7, 11, 9, 4, 6, 8, 3, 2]",2769,1103,361461,607753
8,420550,"[7, 11, 9, 4, 6, 5, 3, 2]",2935,1109,384022,614386
8,643550,"[7, 11, 9, 4, 6, 5, 3, 1]",2980,1075,379262,577275
8,649000,"[7, 11, 9, 4, 6, 8, 3, 1]",2814,1080,371276,582660
9,679000,"[7, 11, 9, 4, 6, 5, 8, 3, 1]",3270,1082,387720,584821
6,518550,"[7, 11, 9, 4, 6, 1]",2037,1003,325801,502503
8,258500,"[7, 11, 9, 4, 10, 5, 8, 3]",2499,1057,304479,558096
5,98550,"[7, 11, 9, 4, 5]",1524,972,243158,471906
9,681500,"[7, 11, 9, 4, 10, 5, 8, 3, 1]",3080,1078,366754,580503
7,228500,"[7, 11, 9, 4, 10, 8, 3]",2043,1039,275691,539241
7,328050,"[7, 11, 9, 4, 10, 5, 2]",2258,1049,322407,549676
8,423050,"[7, 11, 9, 4, 10, 5, 3, 2]",2745,1103,365528,607753
8,428500,"[7, 11, 9, 4, 10, 8, 3, 2]",2579,1097,342663,601156
8,363500,"[7, 11, 9, 4, 10, 5, 8, 2]",2548,1051,325648,551775
6,133500,"[7, 11, 9, 4, 10, 8]",1556,669,159604,223446
7,223050,"[7, 11, 9, 4, 10, 5, 3]",2209,1045,294170,545490
8,586500,"[7, 11, 9, 4, 10, 5, 8, 1]",2593,1067,352473,568711
8,689780,"[7, 11, 9, 4, 10, 5, 8, 0]",2635,1076,361670,578350
7,654330,"[7, 11, 9, 4, 10, 5, 0]",2345,1067,351848,568711
7,551050,"[7, 11, 9, 4, 10, 5, 1]",2303,1059,342757,560211
8,646050,"[7, 11, 9, 4, 10, 5, 3, 1]",2790,1070,357060,571915
6,193050,"[7, 11, 9, 4, 10, 3]",1753,1025,265124,524800
6,298050,"[7, 11, 9, 4, 10, 2]",1802,761,225771,289180
6,134000,"[7, 11, 9, 4, 5, 8]",1814,993,255712,492528
7,660280,"[7, 11, 9, 4, 5, 8, 0]",2437,1074,358000,576201
6,624330,"[7, 11, 9, 4, 10, 0]",1889,1047,329649,547581
7,659780,"[7, 11, 9, 4, 10, 8, 0]",2179,1060,339702,561270
7,333500,"[7, 11, 9, 4, 10, 8, 2]",2092,767,229180,293761
7,721050,"[7, 11, 9, 4, 10, 2, 1]",2383,1049,368577,549676
7,556500,"[7, 11, 9, 4, 10, 8, 1]",2137,1007,312706,506521
7,719330,"[7, 11, 9, 4, 10, 3, 0]",2376,1069,347881,570846
7,393050,"[7, 11, 9, 4, 10, 3, 2]",2289,1095,339297,598965
7,616050,"[7, 11, 9, 4, 10, 3, 1]",2334,1064,339686,565516
7,229000,"[7, 11, 9, 4, 5, 8, 3]",2301,1053,300462,553878
8,651500,"[7, 11, 9, 4, 10, 8, 3, 1]",2624,1074,349632,576201
8,429000,"[7, 11, 9, 4, 5, 8, 3, 2]",2837,1104,366928,608856
7,334000,"[7, 11, 9, 4, 5, 8, 2]",2350,1050,323775,550725
5,163550,"[7, 11, 9, 4, 3]",1555,1011,258743,510555
7,557000,"[7, 11, 9, 4, 5, 8, 1]",2395,1065,348530,566580
6,193550,"[7, 11, 9, 4, 5, 3]",2011,1034,287943,534061
6,298550,"[7, 11, 9, 4, 5, 2]",2060,1048,320253,548628
7,393550,"[7, 11, 9, 4, 5, 3, 2]",2547,1102,363424,606651
7,616550,"[7, 11, 9, 4, 5, 3, 1]",2592,1062,350949,563391
7,719830,"[7, 11, 9, 4, 5, 3, 0]",2634,1067,356655,568711
5,104000,"[7, 11, 9, 4, 8]",1358,655,155345,214185
6,624830,"[7, 11, 9, 4, 5, 0]",2147,1060,345992,561270
6,521550,"[7, 11, 9, 4, 5, 1]",2105,1051,336606,551775
6,521050,"[7, 11, 9, 4, 10, 1]",1847,996,302725,495510
6,199000,"[7, 11, 9, 4, 8, 3]",1845,1034,271537,534061
7,721550,"[7, 11, 9, 4, 5, 2, 1]",2641,1105,404343,609960
7,622000,"[7, 11, 9, 4, 8, 3, 1]",2426,1071,345592,572985
7,399000,"[7, 11, 9, 4, 8, 3, 2]",2381,1096,340733,600060
4,75550,"[7, 11, 9, 6]",998,600,120925,179700
7,725280,"[7, 11, 9, 4, 8, 3, 0]",2468,1077,354138,579426
6,304000,"[7, 11, 9, 4, 8, 2]",1894,760,227160,288420
5,268550,"[7, 11, 9, 4, 2]",1604,754,223460,283881
6,527000,"[7, 11, 9, 4, 8, 1]",1939,1003,308605,502503
6,630280,"[7, 11, 9, 4, 8, 0]",1981,1058,335897,559153
5,491550,"[7, 11, 9, 4, 1]",1649,984,296399,483636
5,105050,"[7, 11, 9, 6, 10]",1196,643,132554,206403
5,594830,"[7, 11, 9, 4, 0]",1691,1040,323642,540280
6,363550,"[7, 11, 9, 4, 3, 2]",2091,1094,337076,597871
8,652000,"[7, 11, 9, 4, 5, 8, 3, 1]",2882,1076,362851,578350
6,586550,"[7, 11, 9, 4, 3, 1]",2136,1053,333421,553878
6,689830,"[7, 11, 9, 4, 3, 0]",2178,1062,341925,563391
6,691550,"[7, 11, 9, 4, 2, 1]",2185,1048,366391,548628
6,135050,"[7, 11, 9, 6, 10, 5]",1652,975,233243,474825
7,170500,"[7, 11, 9, 6, 10, 5, 8]",1942,994,250354,493521
8,265500,"[7, 11, 9, 6, 10, 5, 8, 3]",2429,1058,295335,559153
7,230050,"[7, 11, 9, 6, 10, 5, 3]",2139,1041,278259,541320
9,465500,"[7, 11, 9, 6, 10, 5, 8, 3, 2]",2965,1106,365326,611065
8,370500,"[7, 11, 9, 6, 10, 5, 8, 2]",2478,1050,322061,550725
9,688500,"[7, 11, 9, 6, 10, 5, 8, 3, 1]",3010,1074,357445,576201
8,696780,"[7, 11, 9, 6, 10, 5, 8, 0]",2565,1075,353352,577275
8,593500,"[7, 11, 9, 6, 10, 5, 8, 1]",2523,1063,343019,564453
8,430050,"[7, 11, 9, 6, 10, 5, 3, 2]",2675,1106,360509,611065
6,140500,"[7, 11, 9, 6, 10, 8]",1486,673,150040,226128
7,558050,"[7, 11, 9, 6, 10, 5, 1]",2233,1054,326658,554931
7,335050,"[7, 11, 9, 6, 10, 5, 2]",2188,1050,317224,550725
7,661330,"[7, 11, 9, 6, 10, 5, 0]",2275,1063,336938,564453
7,235500,"[7, 11, 9, 6, 10, 8, 3]",1973,1042,266258,542361
7,340500,"[7, 11, 9, 6, 10, 8, 2]",2022,777,225595,301476
8,653050,"[7, 11, 9, 6, 10, 5, 3, 1]",2720,1065,341106,566580
5,105550,"[7, 11, 9, 6, 5]",1454,947,221874,447931
7,563500,"[7, 11, 9, 6, 10, 8, 1]",2067,1000,302709,499500
6,200050,"[7, 11, 9, 6, 10, 3]",1683,1021,248835,520710
8,435500,"[7, 11, 9, 6, 10, 8, 3, 2]",2509,1099,339068,603351
7,666780,"[7, 11, 9, 6, 10, 8, 0]",2109,1060,331113,561270
6,305050,"[7, 11, 9, 6, 10, 2]",1732,772,220528,297606
6,141000,"[7, 11, 9, 6, 5, 8]",1744,984,244444,483636
8,658500,"[7, 11, 9, 6, 10, 8, 3, 1]",2554,1071,339925,572985
6,528050,"[7, 11, 9, 6, 10, 1]",1777,986,285994,485605
6,631330,"[7, 11, 9, 6, 10, 0]",1819,1045,314389,545490
7,400050,"[7, 11, 9, 6, 10, 3, 2]",2219,1099,334046,603351
7,623050,"[7, 11, 9, 6, 10, 3, 1]",2264,1058,323245,559153
7,564000,"[7, 11, 9, 6, 5, 8, 1]",2325,1059,337271,560211
7,236000,"[7, 11, 9, 6, 5, 8, 3]",2231,1052,289500,552826
7,341000,"[7, 11, 9, 6, 5, 8, 2]",2280,1047,319595,547581
8,436000,"[7, 11, 9, 6, 5, 8, 3, 2]",2767,1104,362917,608856
8,659000,"[7, 11, 9, 6, 5, 8, 3, 1]",2812,1071,351748,572985
6,200550,"[7, 11, 9, 6, 5, 3]",1941,1017,266965,516636
6,631830,"[7, 11, 9, 6, 5, 0]",2077,1046,326057,546535
7,667280,"[7, 11, 9, 6, 5, 8, 0]",2367,1072,347903,574056
6,528550,"[7, 11, 9, 6, 5, 1]",2035,1035,315454,535095
7,400550,"[7, 11, 9, 6, 5, 3, 2]",2477,1102,356885,606651
