subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[4],465,465,107880,107880
3,77548,"[4, 6, 7]",1213,582,148906,169071
2,21100,"[4, 6]",878,526,131182,138075
4,169798,"[4, 6, 7, 1]",1717,677,197501,228826
5,288098,"[4, 6, 7, 1, 2]",2210,740,233390,273430
5,609798,"[4, 6, 7, 1, 0]",2382,812,294109,329266
6,453098,"[4, 6, 7, 1, 2, 3]",2687,765,255602,292230
5,334798,"[4, 6, 7, 1, 3]",2194,730,229767,266085
6,459268,"[4, 6, 7, 1, 2, 5]",2661,799,268150,318801
6,505968,"[4, 6, 7, 1, 3, 5]",2645,793,265463,314028
6,728098,"[4, 6, 7, 1, 2, 0]",2875,833,310294,346528
7,899268,"[4, 6, 7, 1, 2, 5, 0]",3326,873,331911,380628
4,248718,"[4, 6, 7, 5]",1664,715,203947,255255
4,195848,"[4, 6, 7, 2]",1706,686,199391,234955
6,774798,"[4, 6, 7, 1, 3, 0]",2859,824,306103,339076
4,242548,"[4, 6, 7, 3]",1690,669,192670,223446
5,360848,"[4, 6, 7, 2, 3]",2183,733,230378,268278
6,780968,"[4, 6, 7, 1, 5, 0]",2833,857,319763,366796
4,231650,"[4, 6, 1, 2]",1875,713,223333,253828
5,413718,"[4, 6, 7, 3, 5]",2141,752,235813,282376
5,367018,"[4, 6, 7, 2, 5]",2157,769,241442,295296
5,635848,"[4, 6, 7, 2, 0]",2371,813,294734,330078
4,517548,"[4, 6, 7, 0]",1878,782,272640,305371
5,682548,"[4, 6, 7, 3, 0]",2355,802,289247,321201
6,532018,"[4, 6, 7, 2, 3, 5]",2634,793,264128,314028
7,624268,"[4, 6, 7, 1, 2, 3, 5]",3138,817,284171,333336
5,396650,"[4, 6, 1, 2, 3]",2352,747,247840,278631
7,893098,"[4, 6, 7, 1, 2, 3, 0]",3352,843,319291,354903
6,800848,"[4, 6, 7, 2, 3, 0]",2848,826,306775,340725
6,807018,"[4, 6, 7, 2, 5, 0]",2822,855,318817,365085
6,853718,"[4, 6, 7, 3, 5, 0]",2806,847,314363,358281
6,842820,"[4, 6, 1, 2, 5, 0]",2991,861,326874,370230
5,340968,"[4, 6, 7, 1, 5]",2168,771,242813,296835
5,688718,"[4, 6, 7, 5, 0]",2329,832,302048,345696
6,567820,"[4, 6, 1, 2, 3, 5]",2803,803,277465,322003
6,836650,"[4, 6, 1, 2, 3, 0]",3017,833,314679,346528
3,113350,"[4, 6, 1]",1382,641,185099,205120
5,402820,"[4, 6, 1, 2, 5]",2326,778,259331,302253
4,278350,"[4, 6, 1, 3]",1859,706,220130,248865
5,671650,"[4, 6, 1, 2, 0]",2540,820,304669,335790
5,449520,"[4, 6, 1, 3, 5]",2310,776,257287,300700
4,284520,"[4, 6, 1, 5]",1833,744,232058,276396
3,139400,"[4, 6, 2]",1371,651,186908,211575
5,718350,"[4, 6, 1, 3, 0]",2524,811,300483,328455
4,276998,"[4, 7, 1, 2]",1797,735,228156,269745
2,66448,"[4, 7]",800,541,130414,146070
5,724520,"[4, 6, 1, 5, 0]",2498,844,313904,355746
4,304400,"[4, 6, 2, 3]",1848,712,221069,253116
4,553350,"[4, 6, 1, 0]",2047,796,287332,316410
6,889520,"[4, 6, 1, 3, 5, 0]",2975,857,323957,366796
3,192270,"[4, 6, 5]",1329,674,188653,226801
3,461100,"[4, 6, 0]",1543,763,264104,290703
3,186100,"[4, 6, 3]",1355,633,179065,200028
4,310570,"[4, 6, 2, 5]",1822,742,230469,274911
4,579400,"[4, 6, 2, 0]",2036,799,288328,318801
4,357270,"[4, 6, 3, 5]",1806,728,224404,264628
5,475570,"[4, 6, 2, 3, 5]",2299,778,256146,302253
3,158698,"[4, 7, 1]",1304,661,187474,218130
5,744400,"[4, 6, 2, 3, 0]",2513,815,301647,331705
4,626100,"[4, 6, 3, 0]",2020,787,282392,309291
4,632270,"[4, 6, 5, 0]",1994,819,294961,334971
5,750570,"[4, 6, 2, 5, 0]",2487,843,313180,354903
5,797270,"[4, 6, 3, 5, 0]",2471,837,308774,349866
6,915570,"[4, 6, 2, 3, 5, 0]",2964,858,323962,367653
3,184748,"[4, 7, 2]",1293,671,189652,224785
4,323698,"[4, 7, 1, 3]",1781,726,225156,263175
5,448168,"[4, 7, 1, 2, 5]",2248,796,264807,316410
6,881998,"[4, 7, 1, 2, 3, 0]",2939,843,318491,354903
