subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5000,[1],62,62,1891,1891
2,10000,"[1, 2]",118,73,2441,2628
4,30000,"[1, 2, 5, 8]",180,75,2542,2775
5,42000,"[1, 2, 5, 8, 7]",207,76,2595,2850
3,20000,"[1, 2, 5]",159,75,2541,2775
5,45000,"[1, 2, 5, 8, 4]",225,76,2634,2850
5,45000,"[1, 2, 5, 8, 6]",217,76,2611,2850
4,32000,"[1, 2, 5, 7]",186,76,2594,2850
5,47000,"[1, 2, 5, 7, 4]",231,76,2672,2850
5,47000,"[1, 2, 5, 7, 6]",223,76,2651,2850
4,35000,"[1, 2, 5, 4]",204,76,2633,2850
5,50000,"[1, 2, 5, 4, 6]",241,76,2679,2850
4,50000,"[1, 2, 5, 10]",172,75,2578,2775
5,47000,"[1, 2, 8, 7, 6]",203,75,2591,2775
4,35000,"[1, 2, 5, 6]",196,76,2610,2850
5,50000,"[1, 2, 8, 4, 6]",221,75,2617,2775
4,50000,"[1, 2, 5, 11]",169,75,2547,2775
3,20000,"[1, 2, 8]",139,73,2442,2628
4,32000,"[1, 2, 8, 7]",166,74,2504,2701
5,47000,"[1, 2, 8, 7, 4]",211,74,2586,2701
3,25000,"[1, 5, 8]",124,68,2101,2278
3,25000,"[1, 2, 6]",155,75,2540,2775
4,37000,"[1, 5, 8, 7]",151,70,2185,2415
4,40000,"[1, 2, 4, 6]",200,75,2616,2775
4,35000,"[1, 2, 8, 4]",184,74,2541,2701
4,35000,"[1, 2, 8, 6]",176,75,2541,2775
4,40000,"[1, 5, 8, 6]",161,71,2239,2485
2,15000,"[1, 5]",103,67,2081,2211
4,42000,"[1, 5, 7, 6]",167,71,2287,2485
4,50000,"[1, 2, 8, 10]",152,74,2479,2701
3,22000,"[1, 2, 7]",145,74,2503,2701
3,45000,"[1, 5, 11]",113,69,2098,2346
3,30000,"[1, 5, 4]",148,72,2303,2556
3,40000,"[1, 2, 11]",128,73,2447,2628
3,30000,"[1, 5, 6]",140,70,2219,2415
3,27000,"[1, 5, 7]",130,69,2165,2346
4,37000,"[1, 2, 7, 6]",182,75,2590,2775
4,40000,"[1, 5, 8, 4]",169,73,2323,2628
4,42000,"[1, 5, 7, 4]",175,73,2371,2628
3,25000,"[1, 2, 4]",163,74,2540,2701
3,45000,"[1, 8, 10]",96,69,1968,2346
3,45000,"[1, 5, 10]",116,72,2138,2556
4,50000,"[1, 2, 8, 11]",149,73,2447,2628
2,15000,"[1, 8]",83,63,1911,1953
3,27000,"[1, 8, 7]",110,68,2031,2278
4,42000,"[1, 8, 7, 6]",147,71,2211,2485
3,32000,"[1, 7, 4]",134,71,2237,2485
4,42000,"[1, 8, 7, 4]",155,72,2257,2556
4,37000,"[1, 2, 7, 4]",190,74,2585,2701
3,30000,"[1, 8, 4]",128,69,2160,2346
4,45000,"[1, 8, 4, 6]",165,74,2338,2701
3,40000,"[1, 2, 10]",131,74,2478,2701
3,45000,"[1, 8, 11]",93,64,1925,2016
3,32000,"[1, 7, 6]",126,70,2191,2415
3,30000,"[1, 8, 6]",120,69,2112,2346
2,17000,"[1, 7]",89,67,2011,2211
4,45000,"[1, 5, 4, 6]",185,74,2418,2701
4,47000,"[1, 7, 4, 6]",171,74,2396,2701
3,47000,"[1, 7, 10]",102,73,2068,2628
3,47000,"[1, 7, 11]",99,68,2027,2278
2,20000,"[1, 4]",107,68,2140,2278
3,50000,"[1, 6, 11]",109,70,2109,2415
1,5000,[2],56,56,1540,1540
3,50000,"[1, 6, 10]",112,72,2146,2556
3,50000,"[1, 4, 11]",117,70,2157,2415
3,50000,"[1, 4, 10]",120,71,2191,2485
2,15000,"[2, 5]",97,65,1864,2080
2,35000,"[1, 10]",75,68,1948,2278
2,20000,"[1, 6]",99,68,2092,2278
3,35000,"[1, 4, 6]",144,73,2318,2628
3,30000,"[2, 5, 4]",142,70,2158,2415
2,35000,"[1, 11]",72,64,1908,2016
4,37000,"[2, 5, 8, 7]",145,73,2063,2628
4,40000,"[2, 5, 8, 4]",163,71,2178,2485
4,42000,"[2, 5, 7, 6]",161,73,2210,2628
3,25000,"[2, 5, 8]",118,66,1884,2145
3,45000,"[2, 5, 11]",107,68,1888,2278
3,27000,"[2, 5, 7]",124,72,2043,2556
4,45000,"[2, 5, 4, 6]",179,71,2256,2485
4,45000,"[2, 8, 4, 6]",159,71,2170,2485
3,27000,"[2, 8, 7]",104,67,1775,2211
3,30000,"[2, 8, 6]",114,66,1848,2145
4,40000,"[2, 5, 8, 6]",155,70,2072,2415
4,42000,"[2, 5, 7, 4]",169,74,2298,2701
3,45000,"[2, 5, 10]",110,70,1921,2415
3,30000,"[2, 8, 4]",122,69,2022,2346
3,30000,"[2, 5, 6]",134,69,2052,2346
2,15000,"[2, 8]",77,57,1560,1596
4,42000,"[2, 8, 7, 6]",141,73,2042,2628
4,42000,"[2, 8, 7, 4]",149,73,2180,2628
3,45000,"[2, 8, 10]",90,63,1617,1953
3,45000,"[2, 8, 11]",87,59,1581,1711
3,32000,"[2, 7, 4]",128,72,2160,2556
2,20000,"[2, 4]",101,68,2002,2278
3,32000,"[2, 7, 6]",120,72,2022,2556
2,17000,"[2, 7]",83,66,1755,2145
2,35000,"[2, 11]",66,59,1564,1711
3,47000,"[2, 7, 10]",96,69,1809,2346
3,47000,"[2, 7, 11]",93,68,1778,2278
4,47000,"[2, 7, 4, 6]",165,74,2290,2701
3,35000,"[5, 8, 4]",107,66,1589,2145
2,20000,"[2, 6]",93,65,1828,2080
