subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,4000,[4],1338,1338,894453,894453
2,9000,"[4, 2]",2848,2284,1874982,2607186
2,10000,"[4, 0]",4091,2905,3979876,4218060
3,17000,"[4, 2, 6]",3872,2708,2281834,3665278
3,15000,"[4, 2, 0]",5601,3043,4240881,4628403
3,18000,"[4, 2, 1]",4430,2709,2627192,3667986
3,18000,"[4, 2, 7]",3835,2620,2218641,3430890
4,24000,"[4, 2, 0, 1]",7183,3095,4436525,4787965
3,19000,"[4, 2, 5]",3889,2684,2273176,3600586
3,19000,"[4, 2, 3]",4222,2772,2546228,3840606
4,26000,"[4, 2, 6, 7]",4859,2887,2580582,4165941
3,18000,"[4, 0, 6]",5115,3041,4142836,4622320
4,23000,"[4, 2, 0, 6]",6625,3118,4381333,4859403
4,24000,"[4, 2, 0, 7]",6588,3100,4346382,4803450
4,27000,"[4, 2, 6, 5]",4913,2915,2615424,4247155
3,19000,"[4, 0, 1]",5673,3042,4268085,4625361
4,26000,"[4, 2, 6, 1]",5454,2986,2978625,4456605
4,25000,"[4, 2, 0, 5]",6642,3111,4380005,4837605
4,27000,"[4, 2, 1, 7]",5417,2915,2922107,4247155
4,25000,"[4, 2, 0, 3]",6975,3092,4389760,4778686
4,28000,"[4, 2, 7, 3]",5209,2956,2845661,4367490
4,28000,"[4, 2, 1, 5]",5471,2958,2960138,4373403
4,28000,"[4, 2, 1, 3]",5804,2966,3169656,4397095
4,27000,"[4, 2, 6, 3]",5246,2991,2887162,4471545
4,28000,"[4, 2, 7, 5]",4876,2861,2559483,4091230
4,28000,"[4, 0, 6, 5]",6156,3096,4279065,4791060
4,29000,"[4, 2, 3, 5]",5263,3015,2898707,4543605
4,27000,"[4, 0, 6, 7]",6102,3092,4252263,4778686
4,28000,"[4, 0, 6, 3]",6489,3096,4303354,4791060
4,27000,"[4, 0, 6, 1]",6697,3117,4402896,4856286
4,28000,"[4, 0, 1, 7]",6660,3105,4375738,4818960
4,29000,"[4, 0, 1, 3]",7047,3089,4408061,4769416
4,29000,"[4, 0, 1, 5]",6714,3111,4404868,4837605
1,5000,[2],1510,1510,1139295,1139295
3,19000,"[4, 0, 7]",5078,3016,4110433,4546620
2,12000,"[4, 6]",2362,1998,1352163,1995003
3,20000,"[4, 0, 3]",5465,3012,4163832,4534566
2,14000,"[4, 5]",2379,2016,1370070,2031120
2,13000,"[4, 7]",2325,1935,1305189,1871145
2,13000,"[4, 1]",2920,2318,1964123,2685403
2,14000,"[4, 3]",2712,2169,1690551,2351196
3,20000,"[4, 0, 5]",5132,3042,4152533,4625361
2,11000,"[2, 0]",4263,2968,4089558,4403028
3,21000,"[4, 6, 1]",3944,2726,2356439,3714175
3,21000,"[4, 6, 7]",3349,2365,1714484,2795430
3,22000,"[4, 1, 7]",3907,2674,2314127,3573801
3,22000,"[4, 6, 5]",3403,2399,1757422,2876401
3,23000,"[4, 7, 5]",3366,2356,1715271,2774190
3,23000,"[4, 7, 3]",3699,2541,2052462,3227070
3,23000,"[4, 1, 5]",3961,2712,2356670,3676116
4,30000,"[4, 0, 3, 5]",6506,3108,4318794,4828278
3,24000,"[4, 3, 5]",3753,2619,2116122,3428271
3,22000,"[4, 6, 3]",3736,2558,2078614,3270403
3,19000,"[2, 0, 6]",5287,3083,4248948,4750903
3,23000,"[4, 1, 3]",4294,2758,2603039,3801903
4,29000,"[4, 0, 7, 5]",6119,3089,4255383,4769416
4,29000,"[4, 0, 7, 3]",6452,3077,4276710,4732426
3,20000,"[2, 0, 1]",5845,3065,4324619,4695580
4,30000,"[4, 6, 1, 7]",4931,2922,2662193,4267581
4,28000,"[2, 0, 6, 1]",6869,3129,4457421,4893756
4,28000,"[2, 0, 6, 7]",6274,3115,4350661,4850055
4,29000,"[2, 0, 6, 3]",6661,3118,4400296,4859403
4,29000,"[2, 0, 6, 5]",6328,3113,4371427,4843828
4,29000,"[2, 0, 1, 7]",6832,3109,4426204,4831386
4,30000,"[2, 0, 1, 3]",7219,3108,4460965,4828278
3,20000,"[2, 0, 7]",5250,3054,4212252,4661931
2,13000,"[2, 6]",2534,2200,1607460,2418900
1,6000,[0],2753,2753,3788128,3788128
4,30000,"[2, 0, 1, 5]",6886,3121,4452086,4868760
2,14000,"[2, 1]",3092,2242,2029041,2512161
3,21000,"[2, 0, 3]",5637,3056,4265054,4668040
2,15000,"[2, 5]",2551,2133,1593462,2273778
3,21000,"[2, 0, 5]",5304,3075,4248315,4726275
3,22000,"[2, 6, 1]",4116,2694,2433779,3627471
3,22000,"[2, 6, 7]",3521,2558,1969568,3270403
2,15000,"[2, 3]",2884,2348,1939166,2755378
2,14000,"[2, 7]",2497,2109,1550808,2222886
2,14000,"[0, 6]",3777,2952,3972004,4355676
4,30000,"[2, 0, 7, 5]",6291,3108,4344564,4828278
4,30000,"[2, 0, 7, 3]",6624,3108,4370851,4828278
3,23000,"[2, 6, 5]",3575,2541,1990704,3227070
3,23000,"[2, 6, 3]",3908,2735,2334308,3738745
3,23000,"[2, 1, 7]",4079,2632,2384542,3462396
3,24000,"[2, 1, 5]",4133,2631,2408913,3459765
3,24000,"[2, 1, 3]",4466,2740,2683562,3752430
3,24000,"[2, 7, 3]",3871,2717,2301344,3689686
3,24000,"[2, 7, 5]",3538,2481,1940217,3076440
3,25000,"[2, 3, 5]",3925,2734,2342378,3736011
3,23000,"[0, 6, 1]",5359,3090,4281239,4772505
3,23000,"[0, 6, 7]",4764,3039,4099965,4616241
2,15000,"[0, 1]",4335,2986,4129473,4456605
3,24000,"[0, 6, 3]",5151,3046,4160559,4637535
3,24000,"[0, 6, 5]",4818,3041,4128287,4622320
3,25000,"[0, 1, 3]",5709,3062,4293971,4686391
3,25000,"[0, 1, 5]",5376,3088,4284834,4766328
3,24000,"[0, 1, 7]",5322,3073,4253674,4720128
3,25000,"[0, 7, 5]",4781,3039,4104626,4616241
2,15000,"[0, 7]",3740,2920,3938929,4261740
1,8000,[6],1024,1024,523776,523776
2,17000,"[6, 1]",2606,2220,1700042,2463090
3,25000,"[0, 7, 3]",5114,3020,4133583,4558690
2,16000,"[0, 3]",4127,2919,4002351,4258821
1,9000,[1],1582,1582,1250571,1250571
1,9000,[7],987,987,486591,486591
2,17000,"[6, 7]",2011,1685,957392,1418770
2,16000,"[0, 5]",3794,2963,3984583,4388203
2,19000,"[1, 5]",2623,2188,1697496,2392578
3,27000,"[6, 7, 5]",3052,2084,1357193,2170486
2,18000,"[6, 3]",2398,2005,1389999,2009010
3,28000,"[1, 7, 3]",3943,2752,2384242,3785376
2,18000,"[6, 5]",2065,1672,988068,1396956
3,26000,"[0, 3, 5]",5168,3062,4178706,4686391
2,19000,"[7, 5]",2028,1644,954375,1350546
2,19000,"[1, 3]",2956,2358,2015319,2778903
1,10000,[3],1374,1374,943251,943251
1,10000,[5],1041,1041,541320,541320
3,27000,"[6, 1, 5]",3647,2556,2077442,3265290
2,18000,"[1, 7]",2569,2196,1667784,2410110
3,27000,"[6, 1, 3]",3980,2719,2394432,3695121
3,26000,"[6, 1, 7]",3593,2603,2068745,3386503
3,27000,"[6, 7, 3]",3385,2447,1775435,2992681
2,20000,"[3, 5]",2415,2081,1428960,2164240
3,28000,"[1, 7, 5]",3610,2544,2049048,3234696
2,19000,"[7, 3]",2361,2031,1375557,2061465
3,28000,"[6, 3, 5]",3439,2429,1804675,2948806
3,29000,"[1, 3, 5]",3997,2742,2412849,3757911
3,29000,"[7, 3, 5]",3402,2452,1792483,3004926
