subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[7],232,232,26796,26796
2,23000,"[7, 1]",386,273,32249,37128
3,41000,"[7, 1, 0]",651,301,42192,45150
4,74250,"[7, 1, 0, 5]",810,339,47769,57291
4,70500,"[7, 1, 0, 6]",829,348,49739,60378
5,115500,"[7, 1, 0, 6, 2]",1162,432,78274,93096
5,138900,"[7, 1, 0, 6, 4]",978,394,55633,77421
6,148750,"[7, 1, 0, 6, 5, 2]",1321,458,82559,104653
6,172150,"[7, 1, 0, 6, 5, 4]",1137,421,60035,88410
7,217150,"[7, 1, 0, 6, 5, 2, 4]",1470,498,87833,123753
5,103750,"[7, 1, 0, 6, 5]",988,376,54255,70500
5,119250,"[7, 1, 0, 5, 2]",1143,447,79142,99681
6,187650,"[7, 1, 0, 5, 2, 4]",1292,488,84560,118828
5,374050,"[7, 1, 0, 5, 3]",1139,516,91670,132870
5,370300,"[7, 1, 0, 6, 3]",1158,504,92764,126756
4,85750,"[7, 1, 6, 5]",723,362,45984,65341
3,52500,"[7, 1, 6]",564,332,41161,54946
6,183900,"[7, 1, 0, 6, 2, 4]",1311,473,83653,111628
4,340800,"[7, 1, 0, 3]",980,485,86308,117370
6,199150,"[7, 1, 6, 5, 2, 4]",1205,490,83377,119805
4,86000,"[7, 1, 0, 2]",984,414,74060,85491
3,56250,"[7, 1, 5]",545,317,38435,50086
5,130750,"[7, 1, 6, 5, 2]",1056,449,78003,100576
4,109400,"[7, 1, 0, 4]",800,352,48574,61776
4,120900,"[7, 1, 6, 4]",713,379,47166,71631
4,101250,"[7, 1, 5, 2]",878,433,73831,93528
5,142650,"[7, 1, 0, 5, 4]",959,386,53801,74305
5,154150,"[7, 1, 6, 5, 4]",872,408,51873,83028
4,124650,"[7, 1, 5, 4]",694,368,44846,67528
5,154400,"[7, 1, 0, 2, 4]",1133,458,79739,104653
4,97500,"[7, 1, 6, 2]",897,421,73419,88410
4,352300,"[7, 1, 6, 3]",893,496,87287,122760
4,356050,"[7, 1, 5, 3]",874,503,85454,126253
5,169650,"[7, 1, 5, 2, 4]",1027,477,79523,113526
5,165900,"[7, 1, 6, 2, 4]",1046,463,78900,106953
4,136400,"[7, 1, 2, 4]",868,443,74246,97903
3,68000,"[7, 1, 2]",719,395,68222,77815
4,367800,"[7, 1, 2, 3]",1048,544,108802,147696
3,91400,"[7, 1, 4]",535,330,39149,54285
3,322800,"[7, 1, 3]",715,467,79500,108811
3,57500,"[7, 0, 6]",675,342,48371,58311
4,90750,"[7, 0, 6, 5]",834,374,53391,69751
2,28000,"[7, 0]",497,289,40248,41616
5,159150,"[7, 0, 6, 5, 4]",983,419,59181,87571
5,135750,"[7, 0, 6, 5, 2]",1167,456,81978,103740
4,102500,"[7, 0, 6, 2]",1008,428,77353,91378
6,204150,"[7, 0, 6, 5, 2, 4]",1316,496,87256,122760
2,39500,"[7, 6]",410,300,36554,44850
3,61250,"[7, 0, 5]",656,337,46776,56616
3,73000,"[7, 0, 2]",830,406,72726,82215
3,72750,"[7, 6, 5]",569,336,42052,56280
3,96400,"[7, 0, 4]",646,343,46858,58653
4,125900,"[7, 0, 6, 4]",824,390,54420,75855
5,170900,"[7, 0, 6, 2, 4]",1157,470,82808,110215
3,84500,"[7, 6, 2]",743,415,71509,85905
3,327800,"[7, 0, 3]",826,478,84684,114003
4,129650,"[7, 0, 5, 4]",805,384,52823,73536
4,361050,"[7, 0, 5, 3]",985,515,90931,132355
3,107900,"[7, 6, 4]",559,349,42714,60726
