subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,2900,[4],674,674,226801,226801
2,47746,"[4, 3]",1559,1232,564670,758296
3,119746,"[4, 3, 2]",2552,1605,904067,1287210
1,44846,[3],885,885,391170,391170
1,72000,[2],993,993,492528,492528
1,80000,[1],1029,1029,528906,528906
2,74900,"[4, 2]",1667,1160,591058,672220
1,320000,[0],1178,1178,693253,693253
2,116846,"[3, 2]",1878,1601,845472,1280800
2,82900,"[4, 1]",1703,1148,601972,658378
2,322900,"[4, 0]",1852,1239,732476,766941
2,400000,"[1, 0]",2207,1325,833638,877150
4,474900,"[4, 2, 1, 0]",3874,1367,894023,933661
2,124846,"[3, 1]",1914,1591,868073,1264845
2,392000,"[2, 0]",2171,1315,819841,863955
2,364846,"[3, 0]",2063,1663,1004623,1381953
3,127746,"[4, 3, 1]",2588,1595,910204,1271215
2,152000,"[2, 1]",2022,1268,737553,803278
3,367746,"[4, 3, 0]",2737,1664,1026056,1383616
3,154900,"[4, 2, 1]",2696,1273,759376,809628
3,472000,"[2, 1, 0]",3200,1365,891841,930930
3,394900,"[4, 2, 0]",2845,1320,832268,870540
3,402900,"[4, 1, 0]",2881,1329,842879,882456
3,436846,"[3, 2, 0]",3056,1697,1108036,1439056
3,196846,"[3, 2, 1]",2907,1647,1042865,1355481
3,444846,"[3, 1, 0]",3092,1702,1116010,1447551
4,199746,"[4, 3, 2, 1]",3581,1648,1045741,1357128
4,439746,"[4, 3, 2, 0]",3730,1697,1110153,1439056
4,447746,"[4, 3, 1, 0]",3766,1702,1117737,1447551
