subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5320,[5],48,48,1128,1128
2,15320,"[5, 3]",94,86,2135,3655
3,50320,"[5, 3, 8]",141,123,3189,7503
4,90320,"[5, 3, 8, 1]",171,147,3620,10731
5,140320,"[5, 3, 8, 1, 0]",180,154,3656,11781
7,240320,"[5, 3, 8, 1, 0, 2, 6]",362,243,11412,29403
6,190320,"[5, 3, 8, 1, 0, 2]",247,194,5772,18721
7,305320,"[5, 3, 8, 1, 0, 6, 9]",302,213,9483,22578
7,270320,"[5, 3, 8, 1, 0, 2, 4]",268,203,5962,20503
8,385320,"[5, 3, 8, 1, 0, 2, 4, 9]",275,206,5982,21115
7,350320,"[5, 3, 8, 1, 0, 2, 7]",267,199,5932,19701
7,305320,"[5, 3, 8, 1, 0, 2, 9]",254,197,5792,19306
8,320320,"[5, 3, 8, 1, 0, 2, 6, 4]",383,247,11543,30381
8,355320,"[5, 3, 8, 1, 0, 2, 6, 9]",369,245,11426,29890
6,190320,"[5, 3, 8, 1, 2, 6]",353,239,11381,28441
6,190320,"[5, 3, 8, 1, 0, 6]",295,211,9469,22155
7,380320,"[5, 3, 8, 1, 0, 4, 7]",221,172,4017,14706
7,270320,"[5, 3, 8, 1, 0, 6, 4]",316,216,9601,23220
6,255320,"[5, 3, 8, 1, 2, 9]",245,193,5759,18528
8,385320,"[5, 3, 8, 1, 0, 6, 4, 9]",323,218,9615,23653
8,385320,"[5, 3, 8, 1, 2, 6, 4, 9]",381,245,11526,29890
7,350320,"[5, 3, 8, 1, 0, 6, 7]",315,217,9577,23436
7,305320,"[5, 3, 8, 1, 2, 6, 9]",360,241,11395,28920
7,380320,"[5, 3, 8, 1, 2, 4, 7]",279,203,6089,20503
7,270320,"[5, 3, 8, 1, 2, 6, 4]",374,243,11512,29403
6,220320,"[5, 3, 8, 1, 2, 4]",259,199,5929,19701
5,140320,"[5, 3, 8, 1, 2]",238,190,5739,17955
6,255320,"[5, 3, 8, 1, 0, 9]",187,157,3676,12246
6,300320,"[5, 3, 8, 1, 0, 7]",200,163,3826,13203
6,220320,"[5, 3, 8, 1, 0, 4]",201,164,3847,13366
7,335320,"[5, 3, 8, 1, 0, 4, 9]",208,167,3867,13861
7,350320,"[5, 3, 8, 1, 2, 6, 7]",373,243,11480,29403
7,335320,"[5, 3, 8, 1, 2, 4, 9]",266,202,5949,20301
5,140320,"[5, 3, 8, 1, 6]",286,206,9436,21115
6,220320,"[5, 3, 8, 1, 6, 4]",307,211,9568,22155
7,335320,"[5, 3, 8, 1, 6, 4, 9]",314,213,9582,22578
4,100320,"[5, 3, 8, 0]",150,131,3225,8515
5,205320,"[5, 3, 8, 1, 9]",178,150,3640,11175
6,255320,"[5, 3, 8, 1, 6, 9]",293,208,9450,21528
5,250320,"[5, 3, 8, 1, 7]",191,156,3790,12090
6,330320,"[5, 3, 8, 1, 4, 7]",212,165,3981,13530
5,170320,"[5, 3, 8, 1, 4]",192,157,3811,12246
6,365320,"[5, 3, 8, 1, 9, 7]",198,159,3810,12561
6,200320,"[5, 3, 8, 0, 2, 6]",332,229,11024,26106
6,285320,"[5, 3, 8, 1, 4, 9]",199,160,3831,12720
5,150320,"[5, 3, 8, 0, 2]",217,175,5356,15225
8,395320,"[5, 3, 8, 0, 2, 6, 4, 9]",360,237,11171,27966
6,295320,"[5, 3, 8, 0, 4, 9]",178,148,3438,10878
7,280320,"[5, 3, 8, 0, 2, 6, 4]",353,234,11156,27261
