subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5000,[0],661,661,218130,218130
2,15000,"[0, 5]",1030,795,258531,315615
3,35000,"[0, 5, 4]",1454,1033,333540,533028
5,104000,"[0, 5, 4, 2, 8]",2328,1536,516890,1178880
4,68000,"[0, 5, 4, 2]",2024,1350,473640,910575
6,148200,"[0, 5, 4, 2, 8, 3]",2874,1721,637839,1480060
7,198200,"[0, 5, 4, 2, 8, 3, 7]",3186,1755,664987,1539135
8,283200,"[0, 5, 4, 2, 8, 3, 7, 1]",3810,1862,773919,1732591
8,321200,"[0, 5, 4, 2, 8, 3, 7, 9]",3450,1773,681798,1570878
8,330200,"[0, 5, 4, 2, 8, 3, 7, 6]",3513,1825,695101,1664400
7,233200,"[0, 5, 4, 2, 8, 3, 1]",3498,1839,750889,1690041
6,154000,"[0, 5, 4, 2, 8, 7]",2640,1606,549317,1288815
9,453200,"[0, 5, 4, 2, 8, 3, 7, 9, 6]",3777,1840,711002,1691880
9,415200,"[0, 5, 4, 2, 8, 3, 7, 1, 6]",4137,1928,803692,1857628
9,406200,"[0, 5, 4, 2, 8, 3, 7, 1, 9]",4074,1877,790045,1760626
7,271200,"[0, 5, 4, 2, 8, 3, 9]",3138,1746,655401,1523385
7,280200,"[0, 5, 4, 2, 8, 3, 6]",3201,1792,668180,1604736
7,239000,"[0, 5, 4, 2, 8, 7, 1]",3264,1736,664103,1505980
7,277000,"[0, 5, 4, 2, 8, 7, 9]",2904,1657,573918,1371996
7,286000,"[0, 5, 4, 2, 8, 7, 6]",2967,1753,597208,1535628
9,488200,"[0, 5, 4, 2, 8, 3, 1, 9, 6]",4089,1924,796689,1849926
8,403200,"[0, 5, 4, 2, 8, 3, 9, 6]",3465,1813,684811,1642578
8,365200,"[0, 5, 4, 2, 8, 3, 1, 6]",3825,1906,780882,1815465
6,227000,"[0, 5, 4, 2, 8, 9]",2592,1605,542674,1287210
