subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,2850,[1],208,208,21528,21528
2,7950,"[1, 2]",393,229,25182,26106
3,13050,"[1, 2, 8]",545,229,25262,26106
4,21050,"[1, 2, 8, 10]",672,232,25682,26796
6,48050,"[1, 2, 8, 10, 3, 7]",1005,265,31622,34980
5,33050,"[1, 2, 8, 10, 3]",851,253,29461,31878
7,64050,"[1, 2, 8, 10, 3, 7, 12]",1111,266,31772,35245
8,80900,"[1, 2, 8, 10, 3, 7, 12, 0]",1324,268,34278,35778
9,110900,"[1, 2, 8, 10, 3, 7, 12, 0, 5]",1487,271,35082,36585
10,143900,"[1, 2, 8, 10, 3, 7, 12, 0, 5, 4]",1654,274,35803,37401
10,235900,"[1, 2, 8, 10, 3, 7, 12, 0, 5, 11]",1602,272,35247,36856
11,183900,"[1, 2, 8, 10, 3, 7, 12, 0, 5, 4, 6]",1816,275,36100,37675
12,308900,"[1, 2, 8, 10, 3, 7, 12, 0, 5, 4, 6, 11]",1931,276,36264,37950
10,150900,"[1, 2, 8, 10, 3, 7, 12, 0, 5, 6]",1649,272,35400,36856
11,268900,"[1, 2, 8, 10, 3, 7, 12, 0, 5, 4, 11]",1769,275,35968,37675
11,275900,"[1, 2, 8, 10, 3, 7, 12, 0, 5, 6, 11]",1764,273,35564,37128
9,113900,"[1, 2, 8, 10, 3, 7, 12, 0, 4]",1491,271,35030,36585
9,480900,"[1, 2, 8, 10, 3, 7, 12, 0, 9]",1460,274,35416,37401
10,153900,"[1, 2, 8, 10, 3, 7, 12, 0, 4, 6]",1653,272,35376,36856
11,278900,"[1, 2, 8, 10, 3, 7, 12, 0, 4, 6, 11]",1768,274,35656,37401
9,120900,"[1, 2, 8, 10, 3, 7, 12, 0, 6]",1486,269,34646,36046
10,245900,"[1, 2, 8, 10, 3, 7, 12, 0, 6, 11]",1601,271,34927,36585
9,205900,"[1, 2, 8, 10, 3, 7, 12, 0, 11]",1439,270,34566,36315
10,238900,"[1, 2, 8, 10, 3, 7, 12, 0, 4, 11]",1606,273,35317,37128
8,94050,"[1, 2, 8, 10, 3, 7, 12, 5]",1274,269,32974,36046
11,292050,"[1, 2, 8, 10, 3, 7, 12, 5, 4, 6, 11]",1718,275,34811,37675
9,494050,"[1, 2, 8, 10, 3, 7, 12, 5, 9]",1410,277,34722,38226
10,252050,"[1, 2, 8, 10, 3, 7, 12, 5, 4, 11]",1556,274,34314,37401
9,134050,"[1, 2, 8, 10, 3, 7, 12, 5, 6]",1436,270,33538,36315
8,97050,"[1, 2, 8, 10, 3, 7, 12, 4]",1278,270,32962,36315
9,219050,"[1, 2, 8, 10, 3, 7, 12, 5, 11]",1389,270,33194,36315
8,104050,"[1, 2, 8, 10, 3, 7, 12, 6]",1273,267,32455,35511
10,259050,"[1, 2, 8, 10, 3, 7, 12, 5, 6, 11]",1551,271,33754,36585
10,262050,"[1, 2, 8, 10, 3, 7, 12, 4, 6, 11]",1555,273,33950,37128
9,127050,"[1, 2, 8, 10, 3, 7, 12, 5, 4]",1441,273,34095,37128
10,167050,"[1, 2, 8, 10, 3, 7, 12, 5, 4, 6]",1603,274,34596,37401
8,464050,"[1, 2, 8, 10, 3, 7, 12, 9]",1247,274,33634,37401
7,64900,"[1, 2, 8, 10, 3, 7, 0]",1218,268,34252,35778
9,222050,"[1, 2, 8, 10, 3, 7, 12, 4, 11]",1393,272,33355,36856
9,137050,"[1, 2, 8, 10, 3, 7, 12, 4, 6]",1440,271,33577,36585
9,497050,"[1, 2, 8, 10, 3, 7, 12, 4, 9]",1414,276,34530,37950
8,94900,"[1, 2, 8, 10, 3, 7, 0, 5]",1381,271,35056,36585
9,127900,"[1, 2, 8, 10, 3, 7, 0, 5, 4]",1548,274,35787,37401
9,229050,"[1, 2, 8, 10, 3, 7, 12, 6, 11]",1388,269,32833,36046
8,189050,"[1, 2, 8, 10, 3, 7, 12, 11]",1226,268,32170,35778
10,167900,"[1, 2, 8, 10, 3, 7, 0, 5, 4, 6]",1710,275,36086,37675
11,292900,"[1, 2, 8, 10, 3, 7, 0, 5, 4, 6, 11]",1825,276,36250,37950
9,219900,"[1, 2, 8, 10, 3, 7, 0, 5, 11]",1496,272,35221,36856
9,494900,"[1, 2, 8, 10, 3, 7, 0, 5, 9]",1517,277,36147,38226
10,259900,"[1, 2, 8, 10, 3, 7, 0, 5, 6, 11]",1658,273,35540,37128
9,137900,"[1, 2, 8, 10, 3, 7, 0, 4, 6]",1547,272,35362,36856
10,262900,"[1, 2, 8, 10, 3, 7, 0, 4, 6, 11]",1662,274,35642,37401
8,189900,"[1, 2, 8, 10, 3, 7, 0, 11]",1333,270,34540,36315
7,78050,"[1, 2, 8, 10, 3, 7, 5]",1168,268,32826,35778
9,222900,"[1, 2, 8, 10, 3, 7, 0, 4, 11]",1500,273,35301,37128
9,497900,"[1, 2, 8, 10, 3, 7, 0, 4, 9]",1521,276,36032,37950
9,134900,"[1, 2, 8, 10, 3, 7, 0, 5, 6]",1543,272,35376,36856
8,464900,"[1, 2, 8, 10, 3, 7, 0, 9]",1354,274,35394,37401
10,252900,"[1, 2, 8, 10, 3, 7, 0, 5, 4, 11]",1663,275,35952,37675
8,97900,"[1, 2, 8, 10, 3, 7, 0, 4]",1385,271,35014,36585
9,229900,"[1, 2, 8, 10, 3, 7, 0, 6, 11]",1495,271,34903,36585
8,203050,"[1, 2, 8, 10, 3, 7, 5, 11]",1283,269,33046,36046
8,478050,"[1, 2, 8, 10, 3, 7, 5, 9]",1304,277,34597,38226
8,104900,"[1, 2, 8, 10, 3, 7, 0, 6]",1380,269,34622,36046
9,243050,"[1, 2, 8, 10, 3, 7, 5, 6, 11]",1445,270,33617,36315
9,151050,"[1, 2, 8, 10, 3, 7, 5, 4, 6]",1497,274,34547,37401
9,246050,"[1, 2, 8, 10, 3, 7, 4, 6, 11]",1449,273,33899,37128
8,111050,"[1, 2, 8, 10, 3, 7, 5, 4]",1335,273,34035,37128
8,118050,"[1, 2, 8, 10, 3, 7, 5, 6]",1330,269,33401,36046
9,236050,"[1, 2, 8, 10, 3, 7, 5, 4, 11]",1450,274,34254,37401
10,276050,"[1, 2, 8, 10, 3, 7, 5, 4, 6, 11]",1612,275,34762,37675
7,81050,"[1, 2, 8, 10, 3, 7, 4]",1172,270,32900,36315
8,121050,"[1, 2, 8, 10, 3, 7, 4, 6]",1334,271,33526,36585
8,206050,"[1, 2, 8, 10, 3, 7, 4, 11]",1287,272,33293,36856
7,88050,"[1, 2, 8, 10, 3, 7, 6]",1167,266,32316,35245
8,481050,"[1, 2, 8, 10, 3, 7, 4, 9]",1308,276,34477,37950
7,173050,"[1, 2, 8, 10, 3, 7, 11]",1120,267,32020,35511
8,488050,"[1, 2, 8, 10, 3, 7, 6, 9]",1303,274,33967,37401
8,213050,"[1, 2, 8, 10, 3, 7, 6, 11]",1282,268,32694,35778
6,49050,"[1, 2, 8, 10, 3, 12]",957,254,29624,32131
7,448050,"[1, 2, 8, 10, 3, 7, 9]",1141,274,33507,37401
7,65900,"[1, 2, 8, 10, 3, 12, 0]",1170,267,33759,35511
11,293900,"[1, 2, 8, 10, 3, 12, 0, 5, 4, 6, 11]",1777,276,35992,37950
9,128900,"[1, 2, 8, 10, 3, 12, 0, 5, 4]",1500,273,35381,37128
8,95900,"[1, 2, 8, 10, 3, 12, 0, 5]",1333,270,34631,36315
9,135900,"[1, 2, 8, 10, 3, 12, 0, 5, 6]",1495,271,34991,36585
8,98900,"[1, 2, 8, 10, 3, 12, 0, 4]",1337,270,34546,36315
9,220900,"[1, 2, 8, 10, 3, 12, 0, 5, 11]",1448,272,34909,36856
10,253900,"[1, 2, 8, 10, 3, 12, 0, 5, 4, 11]",1615,275,35659,37675
10,168900,"[1, 2, 8, 10, 3, 12, 0, 5, 4, 6]",1662,274,35716,37401
9,495900,"[1, 2, 8, 10, 3, 12, 0, 5, 9]",1469,276,35787,37950
9,223900,"[1, 2, 8, 10, 3, 12, 0, 4, 11]",1452,273,34961,37128
10,260900,"[1, 2, 8, 10, 3, 12, 0, 5, 6, 11]",1610,273,35267,37128
9,138900,"[1, 2, 8, 10, 3, 12, 0, 4, 6]",1499,271,34936,36585
9,498900,"[1, 2, 8, 10, 3, 12, 0, 4, 9]",1473,275,35629,37675
8,190900,"[1, 2, 8, 10, 3, 12, 0, 11]",1285,270,34175,36315
10,263900,"[1, 2, 8, 10, 3, 12, 0, 4, 6, 11]",1614,274,35340,37401
7,79050,"[1, 2, 8, 10, 3, 12, 5]",1120,263,31546,34453
8,119050,"[1, 2, 8, 10, 3, 12, 5, 6]",1282,264,32166,34716
9,244050,"[1, 2, 8, 10, 3, 12, 5, 6, 11]",1397,268,32672,35778
9,230900,"[1, 2, 8, 10, 3, 12, 0, 6, 11]",1447,271,34580,36585
8,105900,"[1, 2, 8, 10, 3, 12, 0, 6]",1332,268,34175,35778
7,82050,"[1, 2, 8, 10, 3, 12, 4]",1124,259,30959,33411
8,465900,"[1, 2, 8, 10, 3, 12, 0, 9]",1306,273,34976,37128
8,207050,"[1, 2, 8, 10, 3, 12, 4, 11]",1239,267,31895,35511
8,479050,"[1, 2, 8, 10, 3, 12, 5, 9]",1256,273,33537,37128
9,247050,"[1, 2, 8, 10, 3, 12, 4, 6, 11]",1401,268,32549,35778
7,89050,"[1, 2, 8, 10, 3, 12, 6]",1119,256,30445,32640
8,204050,"[1, 2, 8, 10, 3, 12, 5, 11]",1235,267,32057,35511
