subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,25000,[4],103,103,5253,5253
2,70000,"[4, 6]",166,138,6828,9453
3,170000,"[4, 6, 5]",266,220,11660,24090
4,320000,"[4, 6, 5, 2]",378,231,13173,26565
3,220000,"[4, 6, 0]",348,277,22522,38226
4,320000,"[4, 6, 5, 0]",448,280,22816,39060
3,220000,"[4, 6, 2]",278,230,12902,26335
4,370000,"[4, 6, 0, 2]",460,280,22852,39060
2,125000,"[4, 5]",203,190,10125,17955
4,358500,"[4, 6, 5, 1]",379,228,14202,25878
3,258500,"[4, 6, 1]",279,156,9459,12090
4,408500,"[4, 6, 2, 1]",391,237,15417,27966
4,408500,"[4, 6, 0, 1]",461,283,24835,39903
1,45000,[6],63,63,1953,1953
3,275000,"[4, 5, 0]",385,254,21457,32131
2,175000,"[4, 0]",285,251,21163,31375
2,175000,"[4, 2]",215,201,11378,20100
3,325000,"[4, 0, 2]",397,254,21493,32131
3,345000,"[6, 0, 2]",357,219,18348,23871
3,275000,"[4, 5, 2]",315,202,11649,20301
3,363500,"[4, 2, 1]",328,218,14186,23653
1,100000,[5],100,100,4950,4950
2,233500,"[6, 1]",176,145,7816,10440
2,145000,"[6, 5]",163,152,6848,11476
3,363500,"[4, 0, 1]",398,267,23745,35511
2,195000,"[6, 0]",245,216,18018,23220
3,313500,"[4, 5, 1]",316,208,12960,21528
3,295000,"[6, 5, 0]",345,219,18312,23871
2,195000,"[6, 2]",175,163,8103,13203
3,333500,"[6, 5, 1]",276,222,12621,24531
3,295000,"[6, 5, 2]",275,166,8397,13695
3,383500,"[6, 0, 1]",358,280,23476,39060
2,213500,"[4, 1]",216,133,8178,8778
3,383500,"[6, 2, 1]",288,231,13847,26565
2,250000,"[5, 0]",282,185,16765,17020
2,250000,"[5, 2]",212,115,6510,6555
1,150000,[0],182,182,16471,16471
3,400000,"[5, 0, 2]",394,185,16810,17020
2,300000,"[0, 2]",294,185,16801,17020
2,338500,"[0, 1]",295,263,22303,34453
1,420500,[3],108,108,5778,5778
1,188500,[1],113,113,6328,6328
1,150000,[2],112,112,6216,6216
2,288500,"[5, 1]",213,199,11187,19701
2,338500,"[2, 1]",225,209,12424,21736
