subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5000,[9],172,172,14706,14706
2,12800,"[9, 2]",361,229,23826,26106
3,21800,"[9, 2, 0]",575,268,32172,35778
4,39800,"[9, 2, 0, 5]",764,288,36167,41328
5,74740,"[9, 2, 0, 5, 1]",913,323,41015,52003
6,150440,"[9, 2, 0, 5, 1, 6]",1014,327,42565,53301
6,158740,"[9, 2, 0, 5, 1, 3]",1068,403,51163,81003
6,166740,"[9, 2, 0, 5, 1, 8]",974,351,42329,61425
6,192440,"[9, 2, 0, 5, 1, 7]",1031,371,45956,68635
6,204740,"[9, 2, 0, 5, 1, 4]",1086,390,51394,75855
5,115500,"[9, 2, 0, 5, 6]",865,315,38979,49455
5,132440,"[9, 2, 0, 1, 6]",825,316,39435,49770
5,131800,"[9, 2, 0, 5, 8]",825,316,37514,49770
6,207500,"[9, 2, 0, 5, 6, 8]",926,343,40305,58653
6,199500,"[9, 2, 0, 5, 6, 3]",1020,396,49153,78210
6,215800,"[9, 2, 0, 5, 3, 8]",980,395,47669,77815
5,157500,"[9, 2, 0, 5, 7]",882,338,41149,56953
5,169800,"[9, 2, 0, 5, 4]",937,359,46744,64261
5,123800,"[9, 2, 0, 5, 3]",919,370,46350,68265
4,56740,"[9, 2, 0, 1]",724,310,37724,47895
4,105800,"[9, 2, 0, 3]",730,358,42509,63903
4,139500,"[9, 2, 0, 7]",693,327,37476,53301
4,151800,"[9, 2, 0, 4]",748,342,42950,58311
5,148740,"[9, 2, 0, 1, 8]",785,338,39098,56953
6,216440,"[9, 2, 0, 1, 6, 3]",980,404,49732,81406
5,140740,"[9, 2, 0, 1, 3]",879,398,48022,79003
4,97500,"[9, 2, 0, 6]",676,301,35252,45150
5,141440,"[9, 2, 5, 1, 6]",800,312,37562,48516
4,113800,"[9, 2, 0, 8]",636,299,33582,44551
4,106500,"[9, 2, 5, 6]",651,299,33616,44551
5,174440,"[9, 2, 0, 1, 7]",842,367,42987,67161
5,157740,"[9, 2, 5, 1, 8]",760,332,36783,54946
5,186740,"[9, 2, 0, 1, 4]",897,377,48157,70876
5,183440,"[9, 2, 5, 1, 7]",817,359,40956,64261
4,65740,"[9, 2, 5, 1]",699,303,35403,45753
5,195740,"[9, 2, 5, 1, 4]",872,376,46243,70500
5,181500,"[9, 2, 0, 6, 3]",831,390,45576,75855
5,189500,"[9, 2, 0, 6, 8]",737,329,36623,53956
4,114800,"[9, 2, 5, 3]",705,352,40481,61776
5,215200,"[9, 2, 0, 6, 7]",794,359,40533,64261
4,148500,"[9, 2, 5, 7]",668,322,35614,51681
5,198500,"[9, 2, 5, 6, 8]",712,329,35010,53956
5,190500,"[9, 2, 5, 6, 3]",806,386,44060,74305
5,206800,"[9, 2, 5, 3, 8]",766,379,41881,71631
4,122800,"[9, 2, 5, 8]",611,295,31454,43365
5,197800,"[9, 2, 0, 3, 8]",791,386,43891,74305
4,160800,"[9, 2, 5, 4]",723,341,41058,57970
3,47740,"[9, 2, 1]",510,281,30420,39340
4,139740,"[9, 2, 1, 8]",571,310,31860,47895
5,215440,"[9, 2, 1, 6, 8]",672,327,34319,53301
4,123440,"[9, 2, 1, 6]",611,298,32899,44253
5,207440,"[9, 2, 1, 6, 3]",766,391,43469,76245
5,149740,"[9, 2, 5, 1, 3]",854,388,45812,75078
4,131740,"[9, 2, 1, 3]",665,374,40993,69751
3,30800,"[9, 2, 5]",550,264,30020,34716
4,165440,"[9, 2, 1, 7]",628,353,36463,62128
4,172500,"[9, 2, 6, 3]",617,375,38510,70125
2,14000,"[9, 0]",386,241,27057,28920
3,142800,"[9, 2, 4]",534,312,35227,48516
4,206200,"[9, 2, 6, 7]",580,347,33939,60031
3,88500,"[9, 2, 6]",462,280,27898,39060
4,218500,"[9, 2, 6, 4]",635,354,39136,62481
3,104800,"[9, 2, 8]",422,263,25323,34453
4,177740,"[9, 2, 1, 4]",683,355,41383,62835
3,130500,"[9, 2, 7]",479,303,29911,45753
4,180500,"[9, 2, 6, 8]",523,310,29337,47895
3,96800,"[9, 2, 3]",516,327,34462,53301
4,116000,"[9, 0, 5, 3]",730,368,43069,67528
4,188800,"[9, 2, 3, 8]",577,357,35925,63546
4,214500,"[9, 2, 3, 7]",634,361,39091,64980
3,32000,"[9, 0, 5]",575,268,32133,35778
4,66940,"[9, 0, 5, 1]",724,303,37017,45753
4,107700,"[9, 0, 5, 6]",676,297,35066,43956
5,199700,"[9, 0, 5, 6, 8]",737,325,36400,52650
5,150940,"[9, 0, 5, 1, 3]",879,401,47910,80200
5,142640,"[9, 0, 5, 1, 6]",825,309,38658,47586
5,158940,"[9, 0, 5, 1, 8]",785,331,38339,54615
4,124000,"[9, 0, 5, 8]",636,296,33488,43660
5,196940,"[9, 0, 5, 1, 4]",897,389,48508,75466
5,184640,"[9, 0, 5, 1, 7]",842,352,42032,61776
5,191700,"[9, 0, 5, 6, 3]",831,396,45985,78210
5,208000,"[9, 0, 5, 3, 8]",791,393,44396,77028
4,162000,"[9, 0, 5, 4]",748,358,43822,63903
3,48940,"[9, 0, 1]",535,286,32865,40755
3,89700,"[9, 0, 6]",487,280,30316,39060
4,149700,"[9, 0, 5, 7]",693,319,37189,50721
4,132940,"[9, 0, 1, 3]",690,392,43924,76636
4,140940,"[9, 0, 1, 8]",596,314,34251,49141
4,166640,"[9, 0, 1, 7]",653,346,38243,59685
4,124640,"[9, 0, 1, 6]",636,295,34701,43365
4,173700,"[9, 0, 6, 3]",642,387,41405,74691
5,216640,"[9, 0, 1, 6, 8]",697,323,36072,52003
5,208640,"[9, 0, 1, 6, 3]",791,401,45757,80200
4,178940,"[9, 0, 1, 4]",708,372,44415,69006
4,181700,"[9, 0, 6, 8]",548,308,31699,47278
3,106000,"[9, 0, 8]",447,272,28479,36856
3,131700,"[9, 0, 7]",504,303,32476,45753
3,98000,"[9, 0, 3]",541,351,38170,61425
3,57940,"[9, 5, 1]",510,271,29327,36585
3,144000,"[9, 0, 4]",559,334,38957,55611
4,190000,"[9, 0, 3, 8]",602,379,39564,71631
4,133640,"[9, 5, 1, 6]",611,282,31613,39621
4,219700,"[9, 0, 6, 4]",660,368,42111,67528
4,207400,"[9, 0, 6, 7]",605,339,35711,57291
4,149940,"[9, 5, 1, 8]",571,300,30787,44850
3,98700,"[9, 5, 6]",462,269,27265,36046
3,107000,"[9, 5, 3]",516,345,34888,59340
4,175640,"[9, 5, 1, 7]",628,340,35260,57630
4,141940,"[9, 5, 1, 3]",665,386,40722,74305
4,215700,"[9, 0, 3, 7]",659,377,42223,70876
4,182700,"[9, 5, 6, 3]",617,386,38697,74305
5,217640,"[9, 5, 1, 6, 3]",766,397,43006,78606
4,190700,"[9, 5, 6, 8]",523,299,28719,44551
3,140700,"[9, 5, 7]",479,297,29401,43956
3,115640,"[9, 1, 6]",422,260,25138,33670
2,39940,"[9, 1]",321,240,22492,28680
4,216400,"[9, 5, 6, 7]",580,339,33222,57291
3,115000,"[9, 5, 8]",422,261,24947,33930
3,219000,"[9, 3, 4]",500,386,38702,74305
3,153000,"[9, 5, 4]",534,322,35577,51681
3,172700,"[9, 6, 8]",334,268,20626,35778
3,123940,"[9, 1, 3]",476,363,34067,65703
4,207640,"[9, 1, 6, 8]",483,291,26655,42195
4,199000,"[9, 5, 3, 8]",577,376,36374,70500
2,23000,"[9, 5]",361,226,23427,25425
4,187940,"[9, 5, 1, 4]",683,363,41279,65703
4,199640,"[9, 1, 6, 3]",577,383,36707,73153
3,206700,"[9, 3, 7]",445,341,31356,57970
3,210700,"[9, 6, 4]",446,333,31658,55278
3,164700,"[9, 6, 3]",428,361,30710,64980
3,131940,"[9, 1, 8]",382,271,24049,36585
2,80700,"[9, 6]",273,236,19090,27730
3,157640,"[9, 1, 7]",439,327,28957,53301
2,89000,"[9, 3]",327,303,26365,45753
3,169940,"[9, 1, 4]",494,333,34602,55278
4,215940,"[9, 1, 3, 8]",537,391,35590,76245
3,198400,"[9, 6, 7]",391,317,25570,50086
3,181000,"[9, 3, 8]",388,339,27951,57291
2,97000,"[9, 8]",233,212,16326,22366
2,16800,"[2, 0]",403,254,29531,32131
3,214700,"[9, 8, 7]",351,300,22850,44850
1,7800,[2],189,189,17766,17766
3,34800,"[2, 0, 5]",592,278,34119,38503
2,122700,"[9, 7]",290,262,21231,34191
2,135000,"[9, 4]",345,279,27439,38781
4,126800,"[2, 0, 5, 8]",653,307,35490,46971
5,145440,"[2, 0, 5, 1, 6]",842,320,40837,51040
